time,Tf_1,Tf_2,Ts,v_1,v_2
0,0,0,0,0,0
1,299.75000012059,299.7500001214,299.75000000957,-0.00031781046078995,-0.00031095946109043
2,299.75000022862,299.75000023124,299.75000003252,-0.00031781424216574,-0.0003109608860321
3,299.75000032933,299.75000033408,299.75000006716,-0.00031781424178303,-0.00031096088552996
4,299.75000042334,299.75000043023,299.75000011045,-0.00031781424184214,-0.00031096088558557
5,299.75000051156,299.75000052056,299.75000015978,-0.00031781424185334,-0.0003109608856004
6,299.75000059498,299.750000606,299.7500002133,-0.00031781424186113,-0.00031096088560977
7,299.75000067449,299.75000068746,299.75000026973,-0.00031781424186425,-0.00031096088561495
8,299.75000075086,299.75000076571,299.75000032819,-0.00031781424186652,-0.00031096088561992
9,299.75000082473,299.75000084141,299.75000038811,-0.00031781424186935,-0.00031096088562273
10,299.75000089662,299.75000091508,299.75000044908,-0.00031781424186921,-0.00031096088562734
11,299.75000096694,299.75000098714,299.75000051082,-0.00031781424187077,-0.00031096088562814
12,299.75000103603,299.75000105795,299.75000057313,-0.00031781424187219,-0.00031096088563131
13,299.75000110417,299.75000112777,299.75000063588,-0.00031781424187417,-0.00031096088563433
14,299.75000117155,299.75000119684,299.75000069897,-0.00031781424187516,-0.00031096088563656
15,299.75000123837,299.75000126531,299.75000076233,-0.0003178142418763,-0.00031096088563894
16,299.75000130475,299.75000133335,299.75000082592,-0.00031781424187743,-0.00031096088564168
17,299.75000137081,299.75000140105,299.75000088969,-0.00031781424187899,-0.00031096088564233
18,299.75000143663,299.7500014685,299.75000095363,-0.00031781424187984,-0.00031096088564348
19,299.75000150229,299.75000153579,299.75000101771,-0.00031781424188069,-0.00031096088564622
20,299.75000156783,299.75000160298,299.75000108193,-0.00031781424188098,-0.00031096088564708
21,299.75000163332,299.7500016701,299.75000114629,-0.00031781424188324,-0.00031096088564737
22,299.75000169878,299.75000173719,299.75000121076,-0.00031781424188324,-0.00031096088564924
23,299.75000176425,299.75000180429,299.75000127537,-0.00031781424188367,-0.00031096088565169
24,299.75000182975,299.75000187142,299.75000134009,-0.00031781424188594,-0.00031096088565248
25,299.75000189529,299.7500019386,299.75000140493,-0.00031781424188622,-0.00031096088565501
26,299.75000196089,299.75000200585,299.7500014699,-0.00031781424188665,-0.00031096088565573
27,299.75000202657,299.75000207317,299.75000153499,-0.00031781424188735,-0.00031096088565609
28,299.75000209233,299.75000214057,299.75000160019,-0.0003178142418892,-0.00031096088565688
29,299.75000215818,299.75000220807,299.75000166553,-0.00031781424188906,-0.00031096088565738
30,299.75000222412,299.75000227566,299.75000173098,-0.00031781424189033,-0.00031096088565962
31,299.75000229016,299.75000234335,299.75000179655,-0.00031781424189061,-0.00031096088566134
32,299.7500023563,299.75000241115,299.75000186225,-0.00031781424189161,-0.00031096088566257
33,299.75000242255,299.75000247904,299.75000192807,-0.00031781424189118,-0.00031096088566351
34,299.75000248889,299.75000254705,299.75000199401,-0.00031781424189203,-0.00031096088566271
35,299.75000255534,299.75000261515,299.75000206008,-0.00031781424189246,-0.00031096088566495
36,299.75000262189,299.75000268336,299.75000212626,-0.00031781424189373,-0.00031096088566451
37,299.75000268854,299.75000275167,299.75000219256,-0.00031781424189416,-0.00031096088566603
38,299.75000275529,299.75000282007,299.75000225898,-0.00031781424189444,-0.00031096088566703
39,299.75000282213,299.75000288858,299.75000232552,-0.00031781424189572,-0.00031096088566653
40,299.75000288908,299.75000295718,299.75000239217,-0.00031781424189543,-0.00031096088566905
41,299.75000295611,299.75000302588,299.75000245894,-0.00031781424189643,-0.00031096088567006
42,299.75000302324,299.75000309467,299.75000252581,-0.00031781424189756,-0.00031096088567064
43,299.75000309046,299.75000316355,299.7500025928,-0.00031781424189841,-0.000310960885671
44,299.75000315777,299.75000323251,299.75000265989,-0.00031781424189827,-0.00031096088567085
45,299.75000322516,299.75000330156,299.7500027271,-0.0003178142418994,-0.00031096088567273
46,299.75000329263,299.7500033707,299.7500027944,-0.00031781424189969,-0.00031096088567179
47,299.75000336019,299.75000343991,299.75000286181,-0.00031781424189869,-0.00031096088567301
48,299.75000342782,299.7500035092,299.75000292931,-0.0003178142419004,-0.00031096088567373
49,299.75000349552,299.75000357856,299.75000299691,-0.00031781424190011,-0.00031096088567424
50,299.7500035633,299.750003648,299.75000306461,-0.0003178142419021,-0.00031096088567539
51,299.75000363116,299.7500037175,299.7500031324,-0.00031781424190181,-0.0003109608856764
52,299.75000369908,299.75000378708,299.75000320028,-0.00031781424190195,-0.00031096088567698
53,299.75000376706,299.75000385672,299.75000326825,-0.00031781424190266,-0.00031096088567834
54,299.75000383511,299.75000392642,299.7500033363,-0.00031781424190309,-0.00031096088567719
55,299.75000390323,299.75000399619,299.75000340444,-0.0003178142419038,-0.00031096088567791
56,299.7500039714,299.75000406601,299.75000347266,-0.00031781424190436,-0.00031096088567964
57,299.75000403963,299.7500041359,299.75000354096,-0.00031781424190479,-0.00031096088567978
58,299.75000410792,299.75000420583,299.75000360933,-0.00031781424190465,-0.00031096088568079
59,299.75000417626,299.75000427583,299.75000367778,-0.00031781424190578,-0.00031096088568151
60,299.75000424466,299.75000434587,299.7500037463,-0.00031781424190564,-0.00031096088568187
61,299.7500043131,299.75000441597,299.7500038149,-0.00031781424190663,-0.00031096088568202
62,299.7500043816,299.75000448611,299.75000388356,-0.00031781424190606,-0.0003109608856818
63,299.75000445014,299.7500045563,299.75000395229,-0.00031781424190677,-0.00031096088568367
64,299.75000451873,299.75000462654,299.75000402108,-0.0003178142419072,-0.00031096088568295
65,299.75000458737,299.75000469682,299.75000408993,-0.00031781424190777,-0.00031096088568418
66,299.75000465604,299.75000476715,299.75000415885,-0.00031781424190904,-0.00031096088568411
67,299.75000472476,299.75000483752,299.75000422783,-0.00031781424190876,-0.00031096088568598
68,299.75000479353,299.75000490792,299.75000429686,-0.00031781424190932,-0.00031096088568526
69,299.75000486233,299.75000497837,299.75000436595,-0.00031781424191103,-0.00031096088568656
70,299.75000493116,299.75000504885,299.75000443509,-0.00031781424191074,-0.00031096088568648
71,299.75000500004,299.75000511937,299.75000450428,-0.00031781424191173,-0.00031096088568728
72,299.75000506895,299.75000518992,299.75000457353,-0.00031781424191117,-0.0003109608856867
73,299.75000513789,299.75000526051,299.75000464282,-0.00031781424191103,-0.00031096088568814
74,299.75000520687,299.75000533113,299.75000471217,-0.00031781424191258,-0.00031096088568821
75,299.75000527588,299.75000540179,299.75000478155,-0.00031781424191315,-0.00031096088568908
76,299.75000534493,299.75000547247,299.75000485099,-0.000317814241914,-0.00031096088568857
77,299.750005414,299.75000554318,299.75000492046,-0.00031781424191386,-0.00031096088569016
78,299.7500054831,299.75000561392,299.75000498998,-0.00031781424191344,-0.00031096088568922
79,299.75000555223,299.75000568469,299.75000505954,-0.00031781424191358,-0.0003109608856903
80,299.75000562139,299.75000575549,299.75000512914,-0.0003178142419157,-0.00031096088569117
81,299.75000569057,299.75000582632,299.75000519878,-0.00031781424191457,-0.00031096088569174
82,299.75000575978,299.75000589716,299.75000526845,-0.00031781424191485,-0.00031096088569326
83,299.75000582901,299.75000596804,299.75000533816,-0.00031781424191585,-0.0003109608856934
84,299.75000589827,299.75000603893,299.7500054079,-0.0003178142419157,-0.00031096088569333
85,299.75000596755,299.75000610985,299.75000547768,-0.00031781424191726,-0.00031096088569304
86,299.75000603686,299.75000618079,299.75000554749,-0.00031781424191712,-0.00031096088569362
87,299.75000610618,299.75000625176,299.75000561733,-0.00031781424191769,-0.00031096088569398
88,299.75000617553,299.75000632274,299.75000568721,-0.00031781424191698,-0.0003109608856952
89,299.75000624489,299.75000639374,299.75000575711,-0.00031781424191684,-0.0003109608856952
90,299.75000631428,299.75000646477,299.75000582704,-0.00031781424191882,-0.00031096088569599
91,299.75000638369,299.75000653581,299.750005897,-0.00031781424191854,-0.00031096088569556
92,299.75000645311,299.75000660687,299.75000596698,-0.00031781424191981,-0.00031096088569599
93,299.75000652255,299.75000667794,299.75000603699,-0.00031781424191882,-0.00031096088569621
94,299.75000659201,299.75000674904,299.75000610703,-0.00031781424191981,-0.00031096088569736
95,299.75000666148,299.75000682015,299.75000617709,-0.00031781424191996,-0.00031096088569714
96,299.75000673098,299.75000689127,299.75000624717,-0.00031781424192081,-0.00031096088569794
97,299.75000680048,299.75000696241,299.75000631728,-0.00031781424192024,-0.00031096088569844
98,299.75000687,299.75000703357,299.7500063874,-0.00031781424192095,-0.00031096088569873
99,299.75000693954,299.75000710474,299.75000645755,-0.00031781424192151,-0.00031096088569887
100,299.75000700909,299.75000717592,299.75000652772,-0.00031781424192151,-0.00031096088569873
101,299.75000707865,299.75000724712,299.75000659791,-0.00031781424192137,-0.00031096088569967
102,299.75000714823,299.75000731832,299.75000666812,-0.00031781424192307,-0.00031096088570039
103,299.75000721782,299.75000738955,299.75000673835,-0.00031781424192322,-0.00031096088570096
104,299.75000728742,299.75000746078,299.75000680859,-0.00031781424192251,-0.00031096088569887
105,299.75000735704,299.75000753202,299.75000687886,-0.00031781424192378,-0.00031096088570132
106,299.75000742666,299.75000760328,299.75000694914,-0.00031781424192364,-0.0003109608857001
107,299.7500074963,299.75000767455,299.75000701943,-0.00031781424192322,-0.00031096088570212
108,299.75000756595,299.75000774582,299.75000708974,-0.00031781424192463,-0.00031096088570168
109,299.75000763561,299.75000781711,299.75000716007,-0.00031781424192463,-0.00031096088570103
110,299.75000770528,299.75000788841,299.75000723041,-0.00031781424192605,-0.00031096088570255
111,299.75000777496,299.75000795972,299.75000730077,-0.00031781424192435,-0.00031096088570384
112,299.75000784464,299.75000803103,299.75000737114,-0.00031781424192619,-0.00031096088570384
113,299.75000791434,299.75000810236,299.75000744152,-0.00031781424192619,-0.00031096088570363
114,299.75000798405,299.75000817369,299.75000751192,-0.0003178142419269,-0.00031096088570327
115,299.75000805377,299.75000824504,299.75000758232,-0.0003178142419269,-0.00031096088570392
116,299.75000812349,299.75000831639,299.75000765274,-0.00031781424192648,-0.00031096088570442
117,299.75000819322,299.75000838774,299.75000772318,-0.00031781424192676,-0.00031096088570464
118,299.75000826296,299.75000845911,299.75000779362,-0.00031781424192747,-0.00031096088570593
