time,Tf_1,Tf_2,Ts,hsf,v_1,v_2
0,0,0,0,0,0,0
1,306.64000000674,306.64000007835,306.64,100000000000,-6.4911783217214e-05,-6.5978373354989e-05
2,306.64000001134,306.64000006043,306.64,100000000000,-6.4912452879982e-05,-6.5978834023197e-05
3,306.64000001577,306.64000005478,306.64,100000000000,-6.49124531679e-05,-6.5978834426584e-05
4,306.64000002005,306.64000005313,306.64,100000000000,-6.4912453178057e-05,-6.59788344335e-05
5,306.64000002005,306.64000005313,306.64,100000000000,-6.4912453178057e-05,-6.59788344335e-05
6,306.64000002419,306.64000005322,306.64,100000000000,-6.4912453177552e-05,-6.59788344335e-05
7,306.64000002821,306.64000005424,306.64,100000000000,-6.4912453178201e-05,-6.59788344335e-05
8,306.64000003213,306.64000005583,306.64,100000000000,-6.491245317784e-05,-6.5978834432347e-05
9,306.64000003595,306.64000005778,306.64,100000000000,-6.491245317748e-05,-6.5978834434652e-05
10,306.64000003968,306.64000005999,306.64,100000000000,-6.4912453178201e-05,-6.59788344335e-05
11,306.64000004334,306.64000006236,306.64,100000000000,-6.4912453177913e-05,-6.59788344335e-05
12,306.64000004692,306.64000006486,306.64000000001,100000000000,-6.4912453177552e-05,-6.5978834432347e-05
13,306.64000005044,306.64000006744,306.64000000002,100000000000,-6.4912453178345e-05,-6.59788344335e-05
14,306.6400000539,306.64000007009,306.64000000003,100000000000,-6.4912453178057e-05,-6.5978834432347e-05
15,306.6400000573,306.64000007278,306.64000000004,100000000000,-6.491245317784e-05,-6.59788344335e-05
16,306.6400000573,306.64000007278,306.64000000004,100000000000,-6.491245317784e-05,-6.59788344335e-05
17,306.64000006065,306.6400000755,306.64000000006,100000000000,-6.491245317748e-05,-6.5978834432347e-05
18,306.64000006395,306.64000007823,306.64000000009,100000000000,-6.4912453178417e-05,-6.5978834434652e-05
19,306.6400000672,306.64000008098,306.64000000012,100000000000,-6.4912453178057e-05,-6.59788344335e-05
20,306.64000007041,306.64000008373,306.64000000016,100000000000,-6.4912453177913e-05,-6.59788344335e-05
21,306.64000007357,306.64000008649,306.64000000021,100000000000,-6.4912453177624e-05,-6.59788344335e-05
22,306.6400000767,306.64000008924,306.64000000027,100000000000,-6.4912453177408e-05,-6.5978834434652e-05
23,306.64000007979,306.64000009198,306.64000000035,100000000000,-6.4912453178273e-05,-6.59788344335e-05
24,306.64000008284,306.64000009472,306.64000000043,100000000000,-6.4912453178057e-05,-6.59788344335e-05
25,306.64000008284,306.64000009472,306.64000000043,100000000000,-6.4912453178057e-05,-6.59788344335e-05
26,306.64000008585,306.64000009745,306.64000000053,100000000000,-6.4912453179065e-05,-6.59788344335e-05
27,306.64000008883,306.64000010016,306.64000000065,100000000000,-6.4912453177696e-05,-6.59788344335e-05
28,306.64000009178,306.64000010286,306.64000000077,100000000000,-6.4912453178633e-05,-6.59788344335e-05
29,306.6400000947,306.64000010555,306.64000000092,100000000000,-6.4912453177264e-05,-6.59788344335e-05
30,306.64000009759,306.64000010823,306.64000000108,100000000000,-6.4912453179425e-05,-6.59788344335e-05
31,306.64000010045,306.64000011089,306.64000000125,100000000000,-6.4912453179209e-05,-6.5978834432347e-05
32,306.64000010328,306.64000011354,306.64000000144,100000000000,-6.4912453177913e-05,-6.5978834434652e-05
33,306.64000010608,306.64000011617,306.64000000165,100000000000,-6.4912453177696e-05,-6.59788344335e-05
34,306.64000010886,306.64000011879,306.64000000188,100000000000,-6.4912453177552e-05,-6.59788344335e-05
35,306.64000011162,306.64000012139,306.64000000212,100000000000,-6.4912453178489e-05,-6.59788344335e-05
36,306.64000011435,306.64000012397,306.64000000239,100000000000,-6.4912453178417e-05,-6.5978834434652e-05
37,306.64000011706,306.64000012654,306.64000000267,100000000000,-6.4912453179353e-05,-6.5978834434652e-05
38,306.64000011974,306.6400001291,306.64000000296,100000000000,-6.4912453179209e-05,-6.59788344335e-05
39,306.6400001224,306.64000013164,306.64000000328,100000000000,-6.4912453179065e-05,-6.59788344335e-05
40,306.64000012504,306.64000013416,306.64000000361,100000000000,-6.491245317784e-05,-6.5978834434652e-05
41,306.64000012766,306.64000013667,306.64000000396,100000000000,-6.4912453178777e-05,-6.5978834434652e-05
42,306.64000013026,306.64000013916,306.64000000433,100000000000,-6.4912453178705e-05,-6.5978834434652e-05
43,306.64000013284,306.64000014164,306.64000000472,100000000000,-6.4912453178489e-05,-6.5978834434652e-05
44,306.64000013541,306.64000014411,306.64000000512,100000000000,-6.4912453178417e-05,-6.5978834434652e-05
45,306.64000013795,306.64000014656,306.64000000554,100000000000,-6.4912453179497e-05,-6.5978834434652e-05
46,306.64000014047,306.640000149,306.64000000598,100000000000,-6.4912453179281e-05,-6.5978834434652e-05
47,306.64000014298,306.64000015142,306.64000000643,100000000000,-6.4912453179209e-05,-6.5978834434652e-05
48,306.64000014547,306.64000015383,306.64000000691,100000000000,-6.4912453179065e-05,-6.5978834434652e-05
49,306.64000014794,306.64000015622,306.6400000074,100000000000,-6.4912453178993e-05,-6.5978834435805e-05
50,306.6400001504,306.6400001586,306.6400000079,100000000000,-6.4912453178921e-05,-6.5978834434652e-05
51,306.64000015284,306.64000016097,306.64000000842,100000000000,-6.4912453178777e-05,-6.5978834435805e-05
52,306.64000015527,306.64000016333,306.64000000896,100000000000,-6.4912453179857e-05,-6.5978834434652e-05
53,306.64000015767,306.64000016567,306.64000000951,100000000000,-6.4912453178561e-05,-6.5978834434652e-05
54,306.64000016007,306.640000168,306.64000001008,100000000000,-6.4912453178417e-05,-6.5978834434652e-05
55,306.64000016245,306.64000017031,306.64000001067,100000000000,-6.4912453178345e-05,-6.5978834434652e-05
56,306.64000016481,306.64000017262,306.64000001127,100000000000,-6.4912453180578e-05,-6.5978834434652e-05
57,306.64000016717,306.64000017491,306.64000001188,100000000000,-6.4912453179425e-05,-6.5978834434652e-05
58,306.6400001695,306.64000017719,306.64000001251,100000000000,-6.4912453179281e-05,-6.5978834434652e-05
59,306.64000017183,306.64000017946,306.64000001315,100000000000,-6.4912453180362e-05,-6.59788344335e-05
60,306.64000017414,306.64000018172,306.64000001381,100000000000,-6.4912453179065e-05,-6.5978834435805e-05
61,306.64000017644,306.64000018397,306.64000001448,100000000000,-6.4912453178993e-05,-6.5978834434652e-05
62,306.64000017872,306.6400001862,306.64000001517,100000000000,-6.4912453180073e-05,-6.5978834434652e-05
63,306.640000181,306.64000018843,306.64000001587,100000000000,-6.4912453180073e-05,-6.5978834434652e-05
64,306.64000018326,306.64000019064,306.64000001658,100000000000,-6.4912453180001e-05,-6.5978834435805e-05
65,306.64000018551,306.64000019284,306.64000001731,100000000000,-6.4912453179929e-05,-6.59788344335e-05
66,306.64000018775,306.64000019504,306.64000001805,100000000000,-6.4912453179857e-05,-6.5978834434652e-05
