time,Tf_1,Tf_2,Ts,hsf,v_1,v_2
0,0,0,0,0,0,0
1,304.89000014899,304.89000014945,304.89,100000000000,-0.00035584184238669,-0.00035277674312664
2,304.890000287,304.89000028764,304.89,100000000000,-0.00035584321932837,-0.00035277831813938
3,304.89000041946,304.89000042023,304.89,100000000000,-0.00035584321949333,-0.00035277831831341
4,304.89000054621,304.8900005473,304.89,100000000000,-0.00035584321949318,-0.00035277831831571
5,304.89000066763,304.8900006692,304.89,100000000000,-0.00035584321950096,-0.00035277831832378
6,304.89000078416,304.89000078633,304.89,100000000000,-0.00035584321949952,-0.00035277831832378
7,304.89000089619,304.89000089906,304.89,100000000000,-0.00035584321950067,-0.00035277831832378
8,304.89000100409,304.89000100772,304.89000000001,100000000000,-0.00035584321950139,-0.00035277831832378
9,304.89000110826,304.8900011126,304.89000000002,100000000000,-0.00035584321950298,-0.00035277831832609
10,304.89000120894,304.89000121393,304.89000000003,100000000000,-0.00035584321950197,-0.00035277831832609
11,304.89000130647,304.89000131195,304.89000000006,100000000000,-0.00035584321951076,-0.00035277831833877
12,304.89000140094,304.89000140683,304.8900000001,100000000000,-0.00035584321951004,-0.00035277831833877
13,304.89000149243,304.89000149873,304.89000000016,100000000000,-0.00035584321951162,-0.00035277831833877
14,304.89000158104,304.89000158779,304.89000000025,100000000000,-0.00035584321951148,-0.00035277831833761
15,304.89000166692,304.89000167414,304.89000000039,100000000000,-0.00035584321951148,-0.00035277831833877
16,304.89000175021,304.89000175788,304.89000000057,100000000000,-0.00035584321951148,-0.00035277831833877
17,304.89000183103,304.89000183912,304.8900000008,100000000000,-0.00035584321951148,-0.00035277831833992
18,304.89000190951,304.89000191797,304.89000000112,100000000000,-0.00035584321951162,-0.00035277831833877
19,304.89000198575,304.89000199453,304.89000000151,100000000000,-0.00035584321951191,-0.00035277831833992
20,304.89000205984,304.89000206889,304.89000000201,100000000000,-0.0003558432195109,-0.00035277831833992
21,304.89000213187,304.89000214114,304.89000000262,100000000000,-0.00035584321951234,-0.00035277831833877
22,304.89000220191,304.89000221136,304.89000000336,100000000000,-0.00035584321951278,-0.00035277831833877
23,304.89000227004,304.89000227964,304.89000000424,100000000000,-0.00035584321951306,-0.00035277831833992
24,304.89000233635,304.89000234606,304.89000000528,100000000000,-0.00035584321951234,-0.00035277831834107
25,304.89000240088,304.89000241069,304.89000000648,100000000000,-0.00035584321951162,-0.00035277831833877
26,304.89000246372,304.89000247359,304.89000000788,100000000000,-0.00035584321951436,-0.00035277831834107
27,304.89000252493,304.89000253485,304.89000000947,100000000000,-0.0003558432195135,-0.00035277831833992
28,304.89000258456,304.89000259452,304.89000001127,100000000000,-0.00035584321951278,-0.00035277831834107
29,304.89000264269,304.89000265266,304.8900000133,100000000000,-0.00035584321951321,-0.00035277831834222
30,304.89000269936,304.89000270935,304.89000001556,100000000000,-0.00035584321951234,-0.00035277831833992
31,304.89000275464,304.89000276464,304.89000001807,100000000000,-0.00035584321951278,-0.00035277831834222
32,304.89000280858,304.89000281858,304.89000002084,100000000000,-0.00035584321951321,-0.00035277831834222
33,304.89000286124,304.89000287123,304.89000002387,100000000000,-0.00035584321951263,-0.00035277831834107
34,304.89000291267,304.89000292264,304.89000002718,100000000000,-0.00035584321951393,-0.00035277831834222
35,304.89000296291,304.89000297287,304.89000003077,100000000000,-0.00035584321951321,-0.00035277831834107
36,304.89000301202,304.89000302196,304.89000003465,100000000000,-0.00035584321951494,-0.00035277831834222
37,304.89000306004,304.89000306997,304.89000003882,100000000000,-0.00035584321951393,-0.00035277831834222
38,304.89000310703,304.89000311693,304.8900000433,100000000000,-0.00035584321951422,-0.00035277831834107
39,304.89000315302,304.8900031629,304.89000004808,100000000000,-0.0003558432195135,-0.00035277831834222
40,304.89000319806,304.89000320791,304.89000005318,100000000000,-0.00035584321951393,-0.00035277831834222
41,304.89000324219,304.89000325201,304.89000005859,100000000000,-0.00035584321951422,-0.00035277831834107
42,304.89000328545,304.89000329524,304.89000006432,100000000000,-0.0003558432195158,-0.00035277831834338
43,304.89000332788,304.89000333764,304.89000007037,100000000000,-0.00035584321951378,-0.00035277831834107
44,304.89000336952,304.89000337924,304.89000007674,100000000000,-0.00035584321951508,-0.00035277831834222
45,304.89000341039,304.89000342008,304.89000008344,100000000000,-0.00035584321951551,-0.00035277831834222
46,304.89000345055,304.8900034602,304.89000009046,100000000000,-0.00035584321951436,-0.00035277831834107
47,304.89000349001,304.89000349962,304.8900000978,100000000000,-0.00035584321951494,-0.00035277831834222
48,304.89000352882,304.89000353839,304.89000010548,100000000000,-0.00035584321951508,-0.00035277831834222
49,304.890003567,304.89000357653,304.89000011347,100000000000,-0.00035584321951422,-0.00035277831834338
50,304.89000360459,304.89000361407,304.89000012179,100000000000,-0.00035584321951551,-0.00035277831834338
51,304.89000364161,304.89000365105,304.89000013044,100000000000,-0.00035584321951609,-0.00035277831834222
52,304.89000367809,304.89000368748,304.8900001394,100000000000,-0.00035584321951494,-0.00035277831834222
53,304.89000371406,304.8900037234,304.89000014869,100000000000,-0.00035584321951652,-0.00035277831834338
54,304.89000374954,304.89000375883,304.89000015829,100000000000,-0.00035584321951537,-0.00035277831834338
55,304.89000378456,304.89000379379,304.89000016821,100000000000,-0.00035584321951436,-0.00035277831834222
56,304.89000381914,304.89000382832,304.89000017844,100000000000,-0.0003558432195158,-0.00035277831834338
57,304.89000385331,304.89000386242,304.89000018898,100000000000,-0.00035584321951494,-0.00035277831834338
58,304.89000388708,304.89000389613,304.89000019983,100000000000,-0.00035584321951537,-0.00035277831834338
59,304.89000392048,304.89000392947,304.89000021099,100000000000,-0.00035584321951652,-0.00035277831834222
60,304.89000395353,304.89000396245,304.89000022244,100000000000,-0.00035584321951652,-0.00035277831834453
61,304.89000398624,304.8900039951,304.8900002342,100000000000,-0.0003558432195158,-0.00035277831834222
62,304.89000401864,304.89000402743,304.89000024625,100000000000,-0.0003558432195158,-0.00035277831834222
63,304.89000405075,304.89000405946,304.89000025858,100000000000,-0.00035584321951609,-0.00035277831834453
64,304.89000408257,304.89000409121,304.89000027121,100000000000,-0.00035584321951623,-0.00035277831834338
65,304.89000411413,304.8900041227,304.89000028412,100000000000,-0.00035584321951652,-0.00035277831834453
66,304.89000414544,304.89000415393,304.89000029731,100000000000,-0.00035584321951537,-0.00035277831834338
67,304.89000417652,304.89000418494,304.89000031077,100000000000,-0.00035584321951666,-0.00035277831834453
68,304.89000420739,304.89000421572,304.89000032451,100000000000,-0.00035584321951666,-0.00035277831834338
69,304.89000423805,304.8900042463,304.89000033851,100000000000,-0.00035584321951695,-0.00035277831834338
70,304.89000426852,304.89000427668,304.89000035278,100000000000,-0.0003558432195158,-0.00035277831834338
71,304.89000429881,304.89000430689,304.89000036731,100000000000,-0.00035584321951609,-0.00035277831834568
72,304.89000432893,304.89000433693,304.89000038209,100000000000,-0.00035584321951609,-0.00035277831834453
73,304.8900043589,304.89000436682,304.89000039712,100000000000,-0.00035584321951724,-0.00035277831834338
74,304.89000438873,304.89000439656,304.8900004124,100000000000,-0.00035584321951623,-0.00035277831834453
75,304.89000441843,304.89000442616,304.89000042793,100000000000,-0.00035584321951652,-0.00035277831834568
76,304.890004448,304.89000445565,304.89000044369,100000000000,-0.00035584321951666,-0.00035277831834338
77,304.89000447747,304.89000448502,304.89000045969,100000000000,-0.00035584321951666,-0.00035277831834453
78,304.89000450683,304.89000451429,304.89000047592,100000000000,-0.0003558432195158,-0.00035277831834453
79,304.89000453609,304.89000454346,304.89000049237,100000000000,-0.00035584321951811,-0.00035277831834453
