time,Tf_1,Tf_2,Ts,v_1,v_2
0,0,0,0,0,0
1,297.43000006776,297.43000006912,297.43000000527,-0.00023978575270897,-0.00023126965574247
2,297.43000012947,297.43000013251,297.43000001803,-0.00023978722581183,-0.00023127088341107
3,297.43000018797,297.43000019191,297.43000003754,-0.00023978722587003,-0.00023127088340344
4,297.4300002432,297.43000024752,297.43000006228,-0.00023978722587522,-0.00023127088340985
5,297.43000029536,297.43000029972,297.43000009005,-0.00023978722587363,-0.00023127088340725
6,297.43000034489,297.43000034913,297.43000012018,-0.00023978722587478,-0.00023127088340725
7,297.43000039223,297.43000039629,297.43000015203,-0.00023978722587435,-0.00023127088340848
8,297.43000043785,297.43000044172,297.43000018564,-0.00023978722587205,-0.00023127088340797
9,297.43000048206,297.43000048577,297.43000022001,-0.0002397872258719,-0.00023127088340711
10,297.43000052504,297.43000052858,297.43000025458,-0.00023978722587233,-0.00023127088340848
11,297.430000567,297.43000057035,297.43000028961,-0.00023978722587046,-0.00023127088340877
12,297.43000060812,297.43000061129,297.43000032502,-0.00023978722587032,-0.0002312708834056
13,297.43000064855,297.43000065157,297.43000036072,-0.00023978722587032,-0.00023127088340718
14,297.43000068843,297.43000069131,297.43000039666,-0.00023978722587118,-0.00023127088340862
15,297.43000072785,297.4300007306,297.43000043279,-0.00023978722587003,-0.00023127088340675
16,297.4300007669,297.43000076954,297.43000046905,-0.0002397872258696,-0.00023127088340733
17,297.43000080564,297.43000080818,297.43000050543,-0.00023978722587003,-0.00023127088340776
18,297.43000084412,297.43000084658,297.4300005419,-0.00023978722586974,-0.00023127088340704
19,297.4300008824,297.43000088479,297.43000057844,-0.00023978722586945,-0.00023127088340754
20,297.4300009205,297.43000092283,297.43000061505,-0.00023978722587003,-0.00023127088340805
21,297.43000095847,297.43000096074,297.43000065171,-0.00023978722586974,-0.00023127088340747
22,297.43000099632,297.43000099855,297.43000068843,-0.00023978722586902,-0.00023127088340675
23,297.43000103408,297.43000103628,297.43000072518,-0.0002397872258696,-0.00023127088340625
24,297.43000107177,297.43000107394,297.43000076198,-0.00023978722586888,-0.00023127088340675
25,297.4300011094,297.43000111156,297.43000079881,-0.00023978722586988,-0.00023127088340733
26,297.43000114699,297.43000114913,297.43000083567,-0.00023978722586916,-0.00023127088340668
