time,Tf_1,Tf_2,Ts,v_1,v_2
0,0,0,0,0,0
1,300.99000004113,300.99000004301,300.99000000011,-0.00019470516016221,-0.00019097508692095
2,300.99000008052,300.99000008296,300.99000000057,-0.00019470574736226,-0.00019097548162152
3,300.99000008052,300.99000008296,300.99000000057,-0.00019470574736226,-0.00019097548162152
4,300.99000008052,300.99000008296,300.99000000057,-0.00019470574736226,-0.00019097548162152
5,300.99000008052,300.99000008296,300.99000000057,-0.00019470574736226,-0.00019097548162152
6,300.99000011833,300.99000012116,300.99000000168,-0.00019470574727243,-0.00019097548152701
7,300.9900001544,300.99000015749,300.99000000367,-0.0001947057472724,-0.00019097548152586
8,300.99000018878,300.99000019205,300.99000000671,-0.00019470574727352,-0.00019097548152586
9,300.99000022158,300.99000022496,300.99000001086,-0.00019470574727344,-0.00019097548152701
10,300.99000025292,300.99000025638,300.99000001612,-0.00019470574727337,-0.00019097548152701
11,300.99000028295,300.99000028646,300.99000002243,-0.00019470574727218,-0.00019097548152586
12,300.99000031178,300.99000031532,300.99000002973,-0.00019470574727326,-0.00019097548152586
13,300.99000033952,300.99000034308,300.99000003793,-0.00019470574727316,-0.00019097548152586
14,300.99000036629,300.99000036985,300.99000004695,-0.00019470574727308,-0.00019097548152586
15,300.99000039216,300.99000039572,300.99000005672,-0.00019470574727305,-0.00019097548152701
16,300.99000041722,300.99000042077,300.99000006715,-0.00019470574727301,-0.00019097548152701
17,300.99000044154,300.99000044509,300.99000007818,-0.00019470574727297,-0.00019097548152586
18,300.99000046519,300.99000046872,300.99000008974,-0.00019470574727294,-0.00019097548152701
19,300.99000048822,300.99000049175,300.99000010178,-0.0001947057472729,-0.00019097548152701
20,300.99000051069,300.99000051421,300.99000011425,-0.00019470574727402,-0.00019097548152701
21,300.99000053265,300.99000053615,300.99000012711,-0.00019470574727398,-0.00019097548152471
22,300.99000055415,300.99000055763,300.99000014031,-0.00019470574727391,-0.00019097548152586
23,300.99000055415,300.99000055763,300.99000014031,-0.00019470574727391,-0.00019097548152586
24,300.99000057521,300.99000057869,300.99000015382,-0.00019470574727391,-0.00019097548152701
25,300.99000059588,300.99000059935,300.99000016761,-0.00019470574727388,-0.00019097548152586
26,300.9900006162,300.99000061965,300.99000018166,-0.00019470574727269,-0.00019097548152586
27,300.99000063618,300.99000063962,300.99000019593,-0.00019470574727384,-0.00019097548152701
28,300.99000065587,300.9900006593,300.9900002104,-0.0001947057472738,-0.00019097548152701
29,300.99000067528,300.9900006787,300.99000022506,-0.0001947057472738,-0.00019097548152586
30,300.99000069444,300.99000069785,300.99000023989,-0.0001947057472738,-0.00019097548152701
31,300.99000071337,300.99000071676,300.99000025486,-0.00019470574727496,-0.00019097548152701
32,300.99000073208,300.99000073547,300.99000026998,-0.00019470574727377,-0.00019097548152701
33,300.9900007506,300.99000075398,300.99000028522,-0.00019470574727492,-0.00019097548152701
34,300.99000076894,300.99000077232,300.99000030057,-0.00019470574727373,-0.00019097548152701
35,300.99000078712,300.99000079049,300.99000031603,-0.00019470574727377,-0.00019097548152701
36,300.99000080515,300.99000080851,300.99000033158,-0.00019470574727373,-0.00019097548152701
37,300.99000082305,300.9900008264,300.99000034721,-0.00019470574727373,-0.00019097548152701
38,300.99000084082,300.99000084416,300.99000036292,-0.00019470574727488,-0.00019097548152586
39,300.99000085847,300.99000086181,300.99000037871,-0.00019470574727488,-0.00019097548152701
40,300.99000087602,300.99000087935,300.99000039456,-0.00019470574727488,-0.00019097548152586
41,300.99000089347,300.99000089679,300.99000041046,-0.00019470574727488,-0.00019097548152816
42,300.99000091083,300.99000091415,300.99000042643,-0.00019470574727488,-0.00019097548152816
43,300.99000092812,300.99000093143,300.99000044244,-0.00019470574727488,-0.00019097548152816
44,300.99000094533,300.99000094864,300.99000045849,-0.00019470574727488,-0.00019097548152816
45,300.99000096248,300.99000096578,300.99000047459,-0.00019470574727488,-0.00019097548152701
46,300.99000097956,300.99000098286,300.99000049073,-0.00019470574727488,-0.00019097548152816
47,300.99000099659,300.99000099989,300.9900005069,-0.00019470574727492,-0.00019097548152701
48,300.99000101357,300.99000101686,300.99000052311,-0.00019470574727492,-0.00019097548152701
49,300.9900010305,300.9900010338,300.99000053934,-0.00019470574727492,-0.00019097548152701
50,300.9900010474,300.99000105069,300.99000055561,-0.00019470574727492,-0.00019097548152701
51,300.99000106425,300.99000106754,300.99000057189,-0.00019470574727492,-0.00019097548152701
52,300.99000108108,300.99000108436,300.99000058821,-0.00019470574727492,-0.00019097548152701
53,300.99000109787,300.99000110115,300.99000060454,-0.00019470574727492,-0.00019097548152701
54,300.99000111464,300.99000111792,300.99000062089,-0.00019470574727492,-0.00019097548152701
