time,Tf_1,Tf_2,Ts,hsf,v_1,v_2
0,0,0,0,0,0,0
1,300.66000001389,300.66000001567,300.66000000088,100000000000,-0.00010589495278039,-0.00010213429467591
2,300.66000002613,300.66000002865,300.6600000032,100000000000,-0.00010589588134334,-0.00010213485708832
3,300.66000003782,300.66000004087,300.66000000686,100000000000,-0.00010589588146479,-0.00010213485712649
4,300.660000049,300.66000005235,300.66000001156,100000000000,-0.00010589588146263,-0.00010213485713132
5,300.66000005974,300.66000006323,300.66000001716,100000000000,-0.00010589588146609,-0.00010213485713341
6,300.66000007008,300.66000007362,300.66000002319,100000000000,-0.00010589588146594,-0.00010213485713362
7,300.66000007008,300.66000007362,300.66000002319,100000000000,-0.00010589588146594,-0.00010213485713362
8,300.66000008008,300.6600000836,300.66000002959,100000000000,-0.00010589588146724,-0.00010213485713492
9,300.66000008008,300.6600000836,300.66000002959,100000000000,-0.00010589588146724,-0.00010213485713492
10,300.66000008008,300.6600000836,300.66000002959,100000000000,-0.00010589588146724,-0.00010213485713492
11,300.66000008008,300.6600000836,300.66000002959,100000000000,-0.00010589588146724,-0.00010213485713492
12,300.66000008008,300.6600000836,300.66000002959,100000000000,-0.00010589588146724,-0.00010213485713492
13,300.66000008978,300.66000009325,300.66000003625,100000000000,-0.00010589588146652,-0.00010213485713276
14,300.66000009923,300.66000010263,300.66000004311,100000000000,-0.00010589588146566,-0.00010213485713398
15,300.66000010845,300.66000011178,300.66000005013,100000000000,-0.0001058958814671,-0.00010213485713521
16,300.6600001175,300.66000012075,300.66000005725,100000000000,-0.00010589588146739,-0.00010213485713521
17,300.66000012638,300.66000012955,300.66000006447,100000000000,-0.00010589588146667,-0.00010213485713528
18,300.66000013512,300.66000013822,300.66000007175,100000000000,-0.00010589588146638,-0.00010213485713543
19,300.66000014375,300.66000014677,300.66000007908,100000000000,-0.00010589588146681,-0.00010213485713543
20,300.66000015227,300.66000015521,300.66000008646,100000000000,-0.00010589588146724,-0.00010213485713427
21,300.66000016069,300.66000016357,300.66000009388,100000000000,-0.0001058958814671,-0.0001021348571355
22,300.66000016904,300.66000017186,300.66000010132,100000000000,-0.00010589588146695,-0.00010213485713557
23,300.66000017732,300.66000018007,300.66000010879,100000000000,-0.00010589588146739,-0.00010213485713449
24,300.66000018554,300.66000018823,300.66000011627,100000000000,-0.00010589588146609,-0.00010213485713456
25,300.6600001937,300.66000019634,300.66000012378,100000000000,-0.00010589588146652,-0.00010213485713456
26,300.66000020181,300.6600002044,300.66000013129,100000000000,-0.00010589588146652,-0.00010213485713579
27,300.66000020988,300.66000021241,300.66000013882,100000000000,-0.00010589588146638,-0.00010213485713579
28,300.66000021791,300.66000022039,300.66000014635,100000000000,-0.00010589588146695,-0.00010213485713586
29,300.6600002259,300.66000022834,300.6600001539,100000000000,-0.00010589588146695,-0.00010213485713478
30,300.66000023386,300.66000023626,300.66000016145,100000000000,-0.00010589588146681,-0.000102134857136
31,300.6600002418,300.66000024415,300.660000169,100000000000,-0.00010589588146681,-0.000102134857136
32,300.6600002418,300.66000024415,300.660000169,100000000000,-0.00010589588146681,-0.000102134857136
33,300.6600002497,300.66000025202,300.66000017656,100000000000,-0.00010589588146782,-0.00010213485713723
34,300.66000025758,300.66000025987,300.66000018413,100000000000,-0.00010589588146724,-0.00010213485713615
35,300.66000026544,300.66000026769,300.6600001917,100000000000,-0.00010589588146825,-0.00010213485713622
36,300.66000027328,300.6600002755,300.66000019927,100000000000,-0.0001058958814671,-0.00010213485713622
37,300.6600002811,300.66000028329,300.66000020684,100000000000,-0.00010589588146811,-0.00010213485713629
38,300.66000028891,300.66000029107,300.66000021441,100000000000,-0.00010589588146811,-0.00010213485713521
39,300.6600002967,300.66000029883,300.66000022199,100000000000,-0.00010589588146811,-0.00010213485713521
40,300.66000030447,300.66000030658,300.66000022957,100000000000,-0.00010589588146796,-0.00010213485713643
41,300.66000031223,300.66000031432,300.66000023714,100000000000,-0.00010589588146753,-0.00010213485713535
42,300.66000031998,300.66000032205,300.66000024472,100000000000,-0.00010589588146739,-0.00010213485713543
43,300.66000032772,300.66000032977,300.6600002523,100000000000,-0.00010589588146854,-0.00010213485713543
44,300.66000033545,300.66000033747,300.66000025988,100000000000,-0.00010589588146854,-0.00010213485713665
45,300.66000034316,300.66000034518,300.66000026746,100000000000,-0.00010589588146854,-0.00010213485713679
46,300.66000035087,300.66000035287,300.66000027504,100000000000,-0.00010589588146854,-0.00010213485713564
47,300.66000035857,300.66000036055,300.66000028262,100000000000,-0.00010589588146854,-0.00010213485713571
48,300.66000036627,300.66000036823,300.6600002902,100000000000,-0.00010589588146854,-0.00010213485713694
49,300.66000037395,300.6600003759,300.66000029779,100000000000,-0.00010589588146854,-0.00010213485713701
50,300.66000038163,300.66000038357,300.66000030537,100000000000,-0.00010589588146854,-0.00010213485713701
51,300.66000038931,300.66000039123,300.66000031295,100000000000,-0.00010589588146854,-0.00010213485713708
52,300.66000039697,300.66000039889,300.66000032053,100000000000,-0.00010589588146854,-0.000102134857136
53,300.66000040464,300.66000040654,300.66000032811,100000000000,-0.00010589588146854,-0.000102134857136
54,300.66000041229,300.66000041418,300.66000033569,100000000000,-0.00010589588146854,-0.00010213485713607
55,300.66000041995,300.66000042183,300.66000034327,100000000000,-0.00010589588146911,-0.00010213485713615
56,300.66000042759,300.66000042946,300.66000035085,100000000000,-0.00010589588146911,-0.00010213485713622
57,300.66000043524,300.6600004371,300.66000035843,100000000000,-0.00010589588146911,-0.00010213485713629
58,300.66000044288,300.66000044473,300.66000036601,100000000000,-0.00010589588146911,-0.00010213485713629
59,300.66000045051,300.66000045236,300.66000037358,100000000000,-0.00010589588146926,-0.00010213485713521
60,300.66000045815,300.66000045998,300.66000038116,100000000000,-0.00010589588146926,-0.00010213485713528
61,300.66000046578,300.66000046761,300.66000038874,100000000000,-0.00010589588146811,-0.00010213485713643
62,300.6600004734,300.66000047523,300.66000039632,100000000000,-0.00010589588146926,-0.00010213485713643
63,300.66000048103,300.66000048285,300.6600004039,100000000000,-0.00010589588146926,-0.00010213485713766
64,300.66000048865,300.66000049046,300.66000041147,100000000000,-0.00010589588146926,-0.00010213485713658
65,300.66000049627,300.66000049807,300.66000041905,100000000000,-0.00010589588146926,-0.00010213485713665
66,300.66000050388,300.66000050568,300.66000042663,100000000000,-0.00010589588146926,-0.00010213485713787
67,300.6600005115,300.66000051329,300.6600004342,100000000000,-0.00010589588146883,-0.00010213485713679
68,300.66000051911,300.6600005209,300.66000044178,100000000000,-0.00010589588146883,-0.00010213485713679
69,300.66000052672,300.66000052851,300.66000044936,100000000000,-0.00010589588146883,-0.00010213485713687
70,300.66000053433,300.66000053611,300.66000045693,100000000000,-0.00010589588146883,-0.00010213485713579
71,300.66000054194,300.66000054371,300.66000046451,100000000000,-0.00010589588147012,-0.00010213485713701
72,300.66000054954,300.66000055132,300.66000047209,100000000000,-0.00010589588146767,-0.00010213485713708
73,300.66000055714,300.66000055892,300.66000047966,100000000000,-0.00010589588146897,-0.00010213485713593
