time,Tf_1,Tf_2,Ts,hsf,v_1,v_2
0,0,0,0,0,0,0
1,304.80000010515,304.80000010715,304.80000000027,100000000000,-0.00030720156660734,-0.00030131629152127
2,304.80000020169,304.80000020485,304.80000000141,100000000000,-0.00030720240085055,-0.00030131687046492
3,304.80000029316,304.80000029706,304.80000000414,100000000000,-0.00030720240126258,-0.00030131687086023
4,304.80000037928,304.80000038365,304.80000000906,100000000000,-0.00030720240126384,-0.00030131687086023
5,304.80000046025,304.80000046491,304.80000001656,100000000000,-0.00030720240126229,-0.00030131687085562
6,304.80000053648,304.80000054132,304.80000002677,100000000000,-0.00030720240126226,-0.00030131687085562
7,304.80000060839,304.80000061335,304.8000000397,100000000000,-0.00030720240126103,-0.00030131687085562
8,304.80000067643,304.80000068147,304.80000005521,100000000000,-0.00030720240126096,-0.00030131687085562
9,304.800000741,304.80000074609,304.80000007312,100000000000,-0.00030720240126204,-0.00030131687085562
10,304.80000080248,304.8000008076,304.80000009322,100000000000,-0.00030720240126197,-0.00030131687085562
11,304.8000008612,304.80000086636,304.8000001153,100000000000,-0.0003072024012619,-0.00030131687085562
12,304.80000091748,304.80000092265,304.80000013916,100000000000,-0.00030720240126182,-0.00030131687085562
13,304.80000097158,304.80000097677,304.8000001646,100000000000,-0.00030720240126175,-0.00030131687085678
14,304.80000102374,304.80000102895,304.80000019145,100000000000,-0.00030720240126045,-0.00030131687085562
15,304.80000107419,304.80000107941,304.80000021955,100000000000,-0.00030720240126154,-0.00030131687085678
16,304.80000112312,304.80000112836,304.80000024875,100000000000,-0.00030720240126031,-0.00030131687085562
17,304.8000011707,304.80000117596,304.80000027895,100000000000,-0.00030720240126027,-0.00030131687085562
18,304.8000012171,304.80000122237,304.80000031001,100000000000,-0.00030720240126136,-0.00030131687085562
19,304.80000126245,304.80000126774,304.80000034185,100000000000,-0.00030720240126128,-0.00030131687085678
20,304.80000130688,304.80000131219,304.80000037438,100000000000,-0.00030720240126121,-0.00030131687085562
21,304.8000013505,304.80000135582,304.80000040751,100000000000,-0.00030720240126118,-0.00030131687085562
22,304.80000139341,304.80000139875,304.8000004412,100000000000,-0.00030720240126226,-0.00030131687085562
23,304.8000014357,304.80000144106,304.80000047536,100000000000,-0.00030720240126107,-0.00030131687085562
24,304.80000147745,304.80000148282,304.80000050996,100000000000,-0.00030720240126103,-0.00030131687085562
25,304.80000151873,304.80000152412,304.80000054494,100000000000,-0.00030720240126096,-0.00030131687085678
26,304.80000155961,304.80000156502,304.80000058026,100000000000,-0.00030720240126089,-0.00030131687085447
27,304.80000160014,304.80000160556,304.8000006159,100000000000,-0.00030720240126085,-0.00030131687085447
28,304.80000164037,304.80000164581,304.80000065181,100000000000,-0.00030720240126081,-0.00030131687085447
29,304.80000168035,304.8000016858,304.80000068796,100000000000,-0.00030720240126074,-0.00030131687085332
30,304.80000172012,304.80000172559,304.80000072435,100000000000,-0.00030720240126071,-0.00030131687085447
31,304.80000175972,304.80000176519,304.80000076093,100000000000,-0.00030720240126067,-0.00030131687085447
32,304.80000179917,304.80000180466,304.8000007977,100000000000,-0.00030720240126063,-0.00030131687085447
33,304.80000183851,304.80000184401,304.80000083464,100000000000,-0.00030720240125945,-0.00030131687085562
34,304.80000187776,304.80000188327,304.80000087173,100000000000,-0.00030720240125941,-0.00030131687085447
35,304.80000191694,304.80000192246,304.80000090895,100000000000,-0.00030720240126053,-0.00030131687085562
36,304.80000195608,304.8000019616,304.80000094631,100000000000,-0.00030720240126049,-0.00030131687085562
37,304.80000199519,304.80000200072,304.80000098378,100000000000,-0.00030720240126045,-0.00030131687085447
38,304.80000203428,304.80000203982,304.80000102137,100000000000,-0.00030720240125927,-0.00030131687085447
39,304.80000207337,304.80000207892,304.80000105905,100000000000,-0.00030720240125927,-0.00030131687085447
40,304.80000211248,304.80000211803,304.80000109684,100000000000,-0.00030720240125919,-0.00030131687085447
41,304.80000215161,304.80000215717,304.80000113471,100000000000,-0.00030720240125919,-0.00030131687085562
42,304.80000219077,304.80000219634,304.80000117267,100000000000,-0.00030720240125916,-0.00030131687085447
43,304.80000222998,304.80000223555,304.80000121071,100000000000,-0.00030720240125916,-0.00030131687085447
44,304.80000226923,304.80000227481,304.80000124882,100000000000,-0.00030720240125912,-0.00030131687085332
45,304.80000230854,304.80000231412,304.80000128701,100000000000,-0.00030720240125912,-0.00030131687085332
46,304.8000023479,304.80000235349,304.80000132528,100000000000,-0.00030720240125909,-0.00030131687085332
47,304.80000238733,304.80000239293,304.80000136361,100000000000,-0.00030720240125793,-0.00030131687085447
48,304.80000242683,304.80000243244,304.80000140201,100000000000,-0.00030720240125905,-0.00030131687085447
49,304.8000024664,304.80000247202,304.80000144048,100000000000,-0.00030720240125905,-0.00030131687085447
50,304.80000250605,304.80000251167,304.80000147902,100000000000,-0.00030720240125905,-0.00030131687085332
51,304.80000254577,304.80000255141,304.80000151762,100000000000,-0.00030720240125905,-0.00030131687085332
52,304.80000258558,304.80000259122,304.80000155628,100000000000,-0.00030720240125905,-0.00030131687085447
53,304.80000262546,304.80000263112,304.800001595,100000000000,-0.00030720240125905,-0.00030131687085332
54,304.80000266543,304.80000267109,304.80000163379,100000000000,-0.00030720240126017,-0.00030131687085332
55,304.80000270548,304.80000271116,304.80000167264,100000000000,-0.00030720240125901,-0.00030131687085562
56,304.80000274561,304.8000027513,304.80000171156,100000000000,-0.00030720240125901,-0.00030131687085332
57,304.80000278583,304.80000279154,304.80000175053,100000000000,-0.00030720240125901,-0.00030131687085447
58,304.80000282613,304.80000283185,304.80000178957,100000000000,-0.00030720240125901,-0.00030131687085332
59,304.80000286652,304.80000287226,304.80000182867,100000000000,-0.00030720240125901,-0.00030131687085447
60,304.80000290699,304.80000291274,304.80000186783,100000000000,-0.00030720240125905,-0.00030131687085332
61,304.80000294755,304.80000295332,304.80000190706,100000000000,-0.00030720240125905,-0.00030131687085447
62,304.80000298819,304.80000299398,304.80000194634,100000000000,-0.00030720240125905,-0.00030131687085332
63,304.80000302891,304.80000303472,304.80000198569,100000000000,-0.0003072024012579,-0.00030131687085217
64,304.80000306972,304.80000307555,304.8000020251,100000000000,-0.00030720240125905,-0.00030131687085447
65,304.80000311061,304.80000311646,304.80000206458,100000000000,-0.00030720240125909,-0.00030131687085332
66,304.80000315158,304.80000315745,304.80000210411,100000000000,-0.00030720240125909,-0.00030131687085447
67,304.80000319264,304.80000319852,304.80000214372,100000000000,-0.00030720240125909,-0.00030131687085332
68,304.80000323377,304.80000323968,304.80000218338,100000000000,-0.00030720240125909,-0.00030131687085332
69,304.80000327498,304.80000328091,304.80000222311,100000000000,-0.00030720240125912,-0.00030131687085332
70,304.80000331627,304.80000332223,304.8000022629,100000000000,-0.00030720240125912,-0.00030131687085332
71,304.80000335764,304.80000336362,304.80000230276,100000000000,-0.00030720240125912,-0.00030131687085332
72,304.80000339909,304.80000340509,304.80000234268,100000000000,-0.00030720240125797,-0.00030131687085332
73,304.80000344061,304.80000344663,304.80000238266,100000000000,-0.00030720240125916,-0.00030131687085332
74,304.8000034822,304.80000348825,304.80000242271,100000000000,-0.00030720240125804,-0.00030131687085447
75,304.80000352387,304.80000352995,304.80000246282,100000000000,-0.00030720240125919,-0.00030131687085447
76,304.80000356561,304.80000357171,304.800002503,100000000000,-0.00030720240125804,-0.00030131687085217
77,304.80000360742,304.80000361355,304.80000254324,100000000000,-0.00030720240125927,-0.00030131687085332
78,304.80000364931,304.80000365546,304.80000258355,100000000000,-0.00030720240125927,-0.00030131687085332
79,304.80000369126,304.80000369744,304.80000262392,100000000000,-0.0003072024012593,-0.00030131687085332
80,304.80000373328,304.80000373948,304.80000266436,100000000000,-0.0003072024012593,-0.00030131687085332
81,304.80000377536,304.8000037816,304.80000270486,100000000000,-0.00030720240126049,-0.00030131687085332
82,304.80000381752,304.80000382378,304.80000274542,100000000000,-0.00030720240125937,-0.00030131687085332
83,304.80000385973,304.80000386602,304.80000278605,100000000000,-0.00030720240125937,-0.00030131687085332
84,304.80000390202,304.80000390833,304.80000282674,100000000000,-0.00030720240125822,-0.00030131687085332
85,304.80000394436,304.8000039507,304.80000286749,100000000000,-0.00030720240125941,-0.00030131687085332
86,304.80000398677,304.80000399313,304.80000290831,100000000000,-0.00030720240125826,-0.00030131687085332
87,304.80000402923,304.80000403563,304.80000294919,100000000000,-0.00030720240125945,-0.00030131687085447
