time,Tf_1,Tf_2,Ts,v_1,v_2
0,0,0,0,0,0
1,304.27000002586,304.27000002431,304.27,-0.00012964617646547,-0.00012989071010313
2,304.27000004493,304.27000004357,304.27000000001,-0.00012964679771521,-0.00012989155895316
3,304.27000006322,304.27000006223,304.27000000005,-0.00012964679807019,-0.00012989155936462
4,304.2700000809,304.27000008014,304.27000000014,-0.00012964679806789,-0.00012989155936462
5,304.27000009782,304.27000009719,304.2700000003,-0.00012964679806904,-0.00012989155936347
6,304.27000011409,304.27000011359,304.27000000058,-0.00012964679806789,-0.00012989155936347
7,304.2700001298,304.2700001294,304.270000001,-0.00012964679806789,-0.00012989155936347
8,304.27000014501,304.27000014468,304.27000000158,-0.00012964679806904,-0.00012989155936347
9,304.27000015976,304.27000015949,304.27000000236,-0.00012964679807019,-0.00012989155936347
10,304.27000017409,304.27000017386,304.27000000333,-0.00012964679806904,-0.00012989155936347
11,304.27000018803,304.27000018783,304.27000000452,-0.00012964679806904,-0.00012989155936462
12,304.2700002016,304.27000020143,304.27000000592,-0.00012964679806904,-0.00012989155936347
13,304.27000021485,304.27000021469,304.27000000755,-0.00012964679806789,-0.00012989155936347
14,304.27000022778,304.27000022763,304.2700000094,-0.00012964679806789,-0.00012989155936347
15,304.27000024041,304.27000024028,304.27000001146,-0.00012964679806789,-0.00012989155936462
16,304.27000025278,304.27000025264,304.27000001374,-0.00012964679806789,-0.00012989155936347
17,304.27000026488,304.27000026475,304.27000001622,-0.00012964679807019,-0.00012989155936347
18,304.27000027674,304.27000027661,304.2700000189,-0.00012964679806904,-0.00012989155936347
19,304.27000028837,304.27000028823,304.27000002178,-0.00012964679806904,-0.00012989155936462
20,304.27000029978,304.27000029964,304.27000002483,-0.00012964679806904,-0.00012989155936347
21,304.27000031098,304.27000031083,304.27000002807,-0.00012964679806904,-0.00012989155936577
22,304.27000032199,304.27000032184,304.27000003147,-0.00012964679806789,-0.00012989155936462
23,304.27000032199,304.27000032184,304.27000003147,-0.00012964679806789,-0.00012989155936462
24,304.27000032199,304.27000032184,304.27000003147,-0.00012964679806789,-0.00012989155936462
25,304.27000033281,304.27000033265,304.27000003504,-0.00012964679806789,-0.00012989155936347
26,304.27000034346,304.27000034328,304.27000003876,-0.00012964679806789,-0.00012989155936347
27,304.27000035393,304.27000035375,304.27000004262,-0.00012964679806904,-0.00012989155936347
28,304.27000036425,304.27000036406,304.27000004662,-0.00012964679806904,-0.00012989155936462
29,304.27000037441,304.27000037421,304.27000005076,-0.00012964679806904,-0.00012989155936347
30,304.27000038443,304.27000038422,304.27000005502,-0.00012964679806904,-0.00012989155936462
31,304.27000039431,304.27000039409,304.2700000594,-0.00012964679806904,-0.00012989155936462
32,304.27000040405,304.27000040382,304.27000006389,-0.00012964679806789,-0.00012989155936462
33,304.27000041367,304.27000041343,304.2700000685,-0.00012964679806904,-0.00012989155936347
34,304.27000042317,304.27000042292,304.2700000732,-0.00012964679806904,-0.00012989155936462
35,304.27000043256,304.27000043229,304.270000078,-0.00012964679807019,-0.00012989155936347
36,304.27000043256,304.27000043229,304.270000078,-0.00012964679807019,-0.00012989155936347
37,304.27000044183,304.27000044155,304.2700000829,-0.00012964679807019,-0.00012989155936347
38,304.270000451,304.27000045071,304.27000008788,-0.00012964679806904,-0.00012989155936231
39,304.270000451,304.27000045071,304.27000008788,-0.00012964679806904,-0.00012989155936231
40,304.270000451,304.27000045071,304.27000008788,-0.00012964679806904,-0.00012989155936231
41,304.270000451,304.27000045071,304.27000008788,-0.00012964679806904,-0.00012989155936231
42,304.27000046006,304.27000045977,304.27000009295,-0.00012964679806904,-0.00012989155936347
43,304.27000046006,304.27000045977,304.27000009295,-0.00012964679806904,-0.00012989155936347
44,304.27000046904,304.27000046873,304.27000009809,-0.00012964679806904,-0.00012989155936462
45,304.27000047791,304.27000047759,304.27000010332,-0.00012964679806904,-0.00012989155936462
46,304.27000048671,304.27000048637,304.27000010861,-0.00012964679806904,-0.00012989155936347
47,304.27000049541,304.27000049507,304.27000011398,-0.00012964679806904,-0.00012989155936347
48,304.27000050404,304.27000050368,304.2700001194,-0.00012964679806904,-0.00012989155936347
49,304.27000051259,304.27000051222,304.2700001249,-0.00012964679806904,-0.00012989155936347
50,304.27000052106,304.27000052069,304.27000013045,-0.00012964679806904,-0.00012989155936347
51,304.27000052947,304.27000052908,304.27000013606,-0.00012964679806904,-0.00012989155936231
52,304.2700005378,304.27000053741,304.27000014172,-0.00012964679806904,-0.00012989155936462
53,304.27000054608,304.27000054567,304.27000014743,-0.00012964679806904,-0.00012989155936347
54,304.27000054608,304.27000054567,304.27000014743,-0.00012964679806904,-0.00012989155936347
55,304.27000055429,304.27000055386,304.2700001532,-0.00012964679806904,-0.00012989155936462
56,304.27000056244,304.270000562,304.27000015901,-0.00012964679806904,-0.00012989155936347
57,304.27000057053,304.27000057008,304.27000016486,-0.00012964679807019,-0.00012989155936462
58,304.27000057053,304.27000057008,304.27000016486,-0.00012964679807019,-0.00012989155936462
59,304.27000057857,304.27000057811,304.27000017076,-0.00012964679806904,-0.00012989155936347
60,304.27000058656,304.27000058609,304.2700001767,-0.00012964679807135,-0.00012989155936462
61,304.27000058656,304.27000058609,304.2700001767,-0.00012964679807135,-0.00012989155936462
62,304.27000058656,304.27000058609,304.2700001767,-0.00012964679807135,-0.00012989155936462
63,304.27000059449,304.27000059401,304.27000018268,-0.00012964679806904,-0.00012989155936347
64,304.27000060238,304.27000060189,304.27000018869,-0.00012964679806904,-0.00012989155936347
65,304.27000061022,304.27000060972,304.27000019474,-0.00012964679806904,-0.00012989155936347
66,304.27000061022,304.27000060972,304.27000019474,-0.00012964679806904,-0.00012989155936347
67,304.27000061802,304.2700006175,304.27000020083,-0.00012964679806904,-0.00012989155936347
68,304.27000062578,304.27000062525,304.27000020694,-0.00012964679806904,-0.00012989155936462
69,304.27000063349,304.27000063295,304.27000021309,-0.00012964679806904,-0.00012989155936231
70,304.27000063349,304.27000063295,304.27000021309,-0.00012964679806904,-0.00012989155936231
71,304.27000064117,304.27000064061,304.27000021927,-0.00012964679806904,-0.00012989155936462
72,304.27000064117,304.27000064061,304.27000021927,-0.00012964679806904,-0.00012989155936462
73,304.27000064117,304.27000064061,304.27000021927,-0.00012964679806904,-0.00012989155936462
74,304.27000064881,304.27000064824,304.27000022548,-0.00012964679806789,-0.00012989155936462
75,304.27000065641,304.27000065583,304.27000023171,-0.00012964679807019,-0.00012989155936462
76,304.27000066398,304.27000066338,304.27000023797,-0.00012964679806904,-0.00012989155936347
77,304.27000067151,304.27000067091,304.27000024426,-0.00012964679806904,-0.00012989155936462
