time,Tf_1,Tf_2,Ts,hsf,v_1,v_2
0,0,0,0,0,0,0
1,306.53000001031,306.53000000861,306.53,100000000000,-5.9607617311336e-05,-5.9719891261101e-05
2,306.53000001427,306.53000001264,306.53,100000000000,-5.9607722810925e-05,-5.9720256701112e-05
3,306.53000001801,306.5300000166,306.53000000002,100000000000,-5.9607723250041e-05,-5.9720257179414e-05
4,306.53000001801,306.5300000166,306.53000000002,100000000000,-5.9607723250041e-05,-5.9720257179414e-05
5,306.53000001801,306.5300000166,306.53000000002,100000000000,-5.9607723250041e-05,-5.9720257179414e-05
6,306.53000001801,306.5300000166,306.53000000002,100000000000,-5.9607723250041e-05,-5.9720257179414e-05
7,306.53000001801,306.5300000166,306.53000000002,100000000000,-5.9607723250041e-05,-5.9720257179414e-05
8,306.53000001801,306.5300000166,306.53000000002,100000000000,-5.9607723250041e-05,-5.9720257179414e-05
9,306.53000001801,306.5300000166,306.53000000002,100000000000,-5.9607723250041e-05,-5.9720257179414e-05
10,306.53000001801,306.5300000166,306.53000000002,100000000000,-5.9607723250041e-05,-5.9720257179414e-05
11,306.53000001801,306.5300000166,306.53000000002,100000000000,-5.9607723250041e-05,-5.9720257179414e-05
12,306.53000002163,306.5300000204,306.53000000005,100000000000,-5.9607723250041e-05,-5.9720257177109e-05
13,306.53000002513,306.53000002405,306.5300000001,100000000000,-5.9607723250041e-05,-5.9720257178261e-05
14,306.53000002853,306.53000002755,306.53000000018,100000000000,-5.9607723250041e-05,-5.9720257178261e-05
15,306.53000003184,306.53000003094,306.5300000003,100000000000,-5.9607723248888e-05,-5.9720257179414e-05
16,306.53000003506,306.53000003423,306.53000000046,100000000000,-5.9607723250041e-05,-5.9720257179414e-05
17,306.53000003821,306.53000003742,306.53000000067,100000000000,-5.9607723250041e-05,-5.9720257179414e-05
18,306.53000004128,306.53000004053,306.53000000092,100000000000,-5.9607723250041e-05,-5.9720257179414e-05
19,306.53000004429,306.53000004357,306.53000000123,100000000000,-5.9607723248888e-05,-5.9720257178261e-05
20,306.53000004429,306.53000004357,306.53000000123,100000000000,-5.9607723248888e-05,-5.9720257178261e-05
21,306.53000004723,306.53000004654,306.53000000158,100000000000,-5.9607723248888e-05,-5.9720257179414e-05
22,306.53000005012,306.53000004945,306.53000000198,100000000000,-5.9607723248888e-05,-5.9720257179414e-05
