time,Tf_1,Tf_2,Ts,hsf,v_1,v_2
0,0,0,0,0,0,0
1,306.71000001072,306.71000000986,306.71,100000000000,-6.6825126333951e-05,-6.6249307434738e-05
2,306.71000001552,306.71000001464,306.71,100000000000,-6.6825017395486e-05,-6.62494494086e-05
3,306.71000002017,306.71000001927,306.71,100000000000,-6.6825017787204e-05,-6.6249449486972e-05
4,306.71000002471,306.71000002377,306.71,100000000000,-6.6825017778848e-05,-6.6249449483515e-05
5,306.71000002915,306.71000002813,306.71,100000000000,-6.6825017763433e-05,-6.6249449466227e-05
6,306.7100000335,306.71000003237,306.71,100000000000,-6.6825017764009e-05,-6.6249449466227e-05
7,306.71000003777,306.7100000365,306.71,100000000000,-6.6825017763577e-05,-6.6249449466227e-05
8,306.71000004196,306.71000004052,306.71,100000000000,-6.6825017761272e-05,-6.6249449460464e-05
9,306.71000004607,306.71000004445,306.71,100000000000,-6.6825017759687e-05,-6.6249449460464e-05
10,306.71000005011,306.71000004829,306.71,100000000000,-6.6825017760119e-05,-6.6249449460464e-05
11,306.71000005407,306.71000005205,306.71,100000000000,-6.6825017758246e-05,-6.6249449459312e-05
12,306.71000005795,306.71000005574,306.71,100000000000,-6.6825017758679e-05,-6.6249449460464e-05
13,306.71000006177,306.71000005936,306.71000000001,100000000000,-6.6825017757814e-05,-6.6249449460464e-05
14,306.71000006551,306.71000006293,306.71000000001,100000000000,-6.6825017757958e-05,-6.6249449459312e-05
15,306.71000006919,306.71000006643,306.71000000002,100000000000,-6.6825017757382e-05,-6.6249449460464e-05
16,306.7100000728,306.71000006989,306.71000000002,100000000000,-6.6825017758679e-05,-6.6249449460464e-05
17,306.71000007636,306.7100000733,306.71000000003,100000000000,-6.6825017757958e-05,-6.6249449458159e-05
18,306.71000007636,306.7100000733,306.71000000003,100000000000,-6.6825017757958e-05,-6.6249449458159e-05
19,306.71000007986,306.71000007666,306.71000000005,100000000000,-6.6825017757094e-05,-6.6249449459312e-05
20,306.71000008331,306.71000007998,306.71000000006,100000000000,-6.6825017757382e-05,-6.6249449458159e-05
21,306.71000008671,306.71000008326,306.71000000008,100000000000,-6.6825017756662e-05,-6.6249449459312e-05
22,306.71000008671,306.71000008326,306.71000000008,100000000000,-6.6825017756662e-05,-6.6249449459312e-05
23,306.71000009006,306.71000008651,306.7100000001,100000000000,-6.6825017757094e-05,-6.6249449457007e-05
24,306.71000009336,306.71000008972,306.71000000013,100000000000,-6.6825017756229e-05,-6.6249449458159e-05
25,306.71000009336,306.71000008972,306.71000000013,100000000000,-6.6825017756229e-05,-6.6249449458159e-05
26,306.71000009663,306.71000009289,306.71000000017,100000000000,-6.6825017757814e-05,-6.6249449457007e-05
27,306.71000009663,306.71000009289,306.71000000017,100000000000,-6.6825017757814e-05,-6.6249449457007e-05
28,306.71000009985,306.71000009603,306.71000000021,100000000000,-6.6825017756806e-05,-6.6249449458159e-05
29,306.71000010303,306.71000009914,306.71000000025,100000000000,-6.6825017757094e-05,-6.6249449457007e-05
30,306.71000010618,306.71000010222,306.71000000031,100000000000,-6.6825017757526e-05,-6.6249449458159e-05
31,306.7100001093,306.71000010527,306.71000000037,100000000000,-6.6825017755509e-05,-6.6249449457007e-05
32,306.71000011238,306.7100001083,306.71000000044,100000000000,-6.6825017757094e-05,-6.6249449458159e-05
33,306.71000011543,306.7100001113,306.71000000051,100000000000,-6.6825017755221e-05,-6.6249449457007e-05
34,306.71000011845,306.71000011427,306.7100000006,100000000000,-6.6825017756806e-05,-6.6249449458159e-05
35,306.71000012144,306.71000011722,306.7100000007,100000000000,-6.6825017756229e-05,-6.6249449457007e-05
36,306.7100001244,306.71000012015,306.7100000008,100000000000,-6.6825017756662e-05,-6.6249449457007e-05
37,306.71000012734,306.71000012305,306.71000000092,100000000000,-6.6825017755941e-05,-6.6249449457007e-05
38,306.71000013025,306.71000012593,306.71000000104,100000000000,-6.6825017756374e-05,-6.6249449458159e-05
39,306.71000013313,306.71000012879,306.71000000118,100000000000,-6.6825017755653e-05,-6.6249449457007e-05
40,306.710000136,306.71000013162,306.71000000132,100000000000,-6.6825017756229e-05,-6.6249449457007e-05
41,306.71000013884,306.71000013444,306.71000000148,100000000000,-6.6825017755509e-05,-6.6249449458159e-05
42,306.71000014165,306.71000013724,306.71000000165,100000000000,-6.6825017756229e-05,-6.6249449457007e-05
43,306.71000014445,306.71000014001,306.71000000183,100000000000,-6.6825017756662e-05,-6.6249449458159e-05
