time,Tf_1,Tf_2,Ts,v_1,v_2
0,0,0,0,0,0
1,304.28000002483,304.28000002667,304.28,-0.00014013876596176,-0.00013525482793917
2,304.28000004584,304.28000004764,304.28,-0.00014013965762732,-0.0001352555995976
3,304.28000006609,304.28000006781,304.28,-0.00014013965761348,-0.00013525559950194
4,304.28000008558,304.28000008721,304.28000000001,-0.00014013965761233,-0.00013525559950252
5,304.28000010436,304.2800001059,304.28000000002,-0.00014013965761348,-0.00013525559950079
6,304.28000012249,304.28000012394,304.28000000005,-0.00014013965761348,-0.00013525559950137
7,304.28000014004,304.28000014141,304.2800000001,-0.00014013965761348,-0.00013525559950021
8,304.28000015706,304.28000015836,304.28000000019,-0.00014013965761348,-0.00013525559950021
9,304.2800001736,304.28000017482,304.28000000031,-0.00014013965761233,-0.00013525559950021
10,304.2800001897,304.28000019085,304.28000000049,-0.00014013965761348,-0.00013525559949964
11,304.2800001897,304.28000019085,304.28000000049,-0.00014013965761348,-0.00013525559949964
12,304.2800001897,304.28000019085,304.28000000049,-0.00014013965761348,-0.00013525559949964
13,304.28000020539,304.28000020647,304.28000000074,-0.00014013965761118,-0.00013525559950021
14,304.28000022071,304.28000022172,304.28000000106,-0.00014013965761118,-0.00013525559950021
15,304.28000023568,304.28000023662,304.28000000147,-0.00014013965761003,-0.00013525559949906
16,304.28000025032,304.28000025119,304.28000000197,-0.00014013965761233,-0.00013525559949848
17,304.28000026465,304.28000026546,304.28000000258,-0.00014013965761118,-0.00013525559949906
18,304.2800002787,304.28000027943,304.28000000329,-0.00014013965761118,-0.00013525559949964
19,304.2800002787,304.28000027943,304.28000000329,-0.00014013965761118,-0.00013525559949964
20,304.28000029247,304.28000029314,304.28000000412,-0.00014013965761233,-0.00013525559949964
21,304.28000030599,304.28000030658,304.28000000507,-0.00014013965761118,-0.00013525559949906
22,304.28000031926,304.28000031978,304.28000000614,-0.00014013965761118,-0.00013525559949791
23,304.28000033229,304.28000033275,304.28000000734,-0.00014013965761118,-0.00013525559949848
24,304.28000033229,304.28000033275,304.28000000734,-0.00014013965761118,-0.00013525559949848
25,304.28000034511,304.28000034549,304.28000000866,-0.00014013965761003,-0.00013525559949964
26,304.28000035771,304.28000035802,304.28000001011,-0.00014013965761003,-0.00013525559949791
27,304.2800003701,304.28000037034,304.28000001169,-0.00014013965761003,-0.00013525559949848
28,304.2800003701,304.28000037034,304.28000001169,-0.00014013965761003,-0.00013525559949848
29,304.2800003701,304.28000037034,304.28000001169,-0.00014013965761003,-0.00013525559949848
30,304.2800003701,304.28000037034,304.28000001169,-0.00014013965761003,-0.00013525559949848
31,304.2800003823,304.28000038247,304.2800000134,-0.00014013965761118,-0.00013525559949848
32,304.28000039431,304.28000039441,304.28000001523,-0.00014013965761003,-0.00013525559949791
33,304.28000039431,304.28000039441,304.28000001523,-0.00014013965761003,-0.00013525559949791
34,304.28000040614,304.28000040616,304.28000001718,-0.00014013965761118,-0.00013525559949848
35,304.28000041779,304.28000041775,304.28000001927,-0.00014013965761003,-0.00013525559949848
36,304.28000042928,304.28000042916,304.28000002147,-0.00014013965761003,-0.00013525559949791
37,304.2800004406,304.28000044042,304.28000002379,-0.00014013965761003,-0.00013525559949791
38,304.28000045177,304.28000045152,304.28000002623,-0.00014013965761003,-0.00013525559949733
39,304.28000046278,304.28000046247,304.28000002878,-0.00014013965760887,-0.00013525559949733
40,304.28000046278,304.28000046247,304.28000002878,-0.00014013965760887,-0.00013525559949733
41,304.28000046278,304.28000046247,304.28000002878,-0.00014013965760887,-0.00013525559949733
42,304.28000047365,304.28000047327,304.28000003145,-0.00014013965760887,-0.00013525559949676
43,304.28000048438,304.28000048394,304.28000003423,-0.00014013965760887,-0.00013525559949733
44,304.28000048438,304.28000048394,304.28000003423,-0.00014013965760887,-0.00013525559949733
45,304.28000049497,304.28000049446,304.28000003711,-0.00014013965760887,-0.00013525559949848
