time,Tf_1,Tf_2,Ts,hsf,v_1,v_2
0,0,0,0,0,0,0
1,302.48000007859,302.48000007995,302.48000000614,100000000000,-0.00025926085537405,-0.00025005310850531
2,302.48000015047,302.48000015355,302.480000021,100000000000,-0.00025926233045552,-0.0002500543054183
3,302.48000021818,302.48000022206,302.48000004265,100000000000,-0.00025926233060348,-0.00025005430547197
4,302.48000028196,302.48000028618,302.48000007143,100000000000,-0.00025926233059267,-0.00025005430547679
5,302.48000034209,302.48000034636,302.48000010322,100000000000,-0.0002592623305045,-0.00025005430541232
6,302.48000039915,302.48000040332,302.48000013842,100000000000,-0.00025926233050695,-0.00025005430541146
7,302.48000045369,302.48000045771,302.48000017567,100000000000,-0.00025926233050796,-0.00025005430541225
8,302.48000050617,302.48000051002,302.4800002143,100000000000,-0.00025926233050897,-0.00025005430541124
9,302.48000055696,302.48000056066,302.48000025395,100000000000,-0.00025926233050926,-0.00025005430541189
10,302.48000060639,302.48000060993,302.48000029432,100000000000,-0.0002592623305107,-0.00025005430541196
11,302.48000065469,302.48000065809,302.48000033524,100000000000,-0.00025926233051084,-0.00025005430541146
12,302.48000070209,302.48000070536,302.48000037656,100000000000,-0.00025926233051142,-0.00025005430541268
13,302.48000074873,302.48000075188,302.48000041819,100000000000,-0.00025926233051127,-0.00025005430541347
14,302.48000079478,302.48000079781,302.48000046005,100000000000,-0.00025926233051257,-0.00025005430541153
15,302.48000084032,302.48000084326,302.48000050211,100000000000,-0.00025926233051041,-0.00025005430541261
16,302.48000088547,302.48000088831,302.48000054431,100000000000,-0.00025926233051199,-0.00025005430541333
17,302.48000093029,302.48000093305,302.48000058663,100000000000,-0.00025926233051243,-0.00025005430541376
18,302.48000097489,302.48000097759,302.48000062933,100000000000,-0.00025926233051228,-0.00025005430541311
19,302.48000101936,302.48000102201,302.48000067272,100000000000,-0.00025926233051199,-0.00025005430541203
20,302.48000106365,302.48000106624,302.48000071526,100000000000,-0.00025926233051257,-0.00025005430541211
21,302.4800011078,302.48000111035,302.48000075817,100000000000,-0.00025926233050695,-0.00025005430540886
22,302.48000115181,302.4800011543,302.48000080073,100000000000,-0.00025926233050695,-0.00025005430540836
