time,Tf_1,Tf_2,Ts,hsf,v_1,v_2
0,0,0,0,0,0,0
1,299.75000018628,299.7500001847,299.75000000001,100000000000,-0.00039489974515933,-0.00039564507348511
2,299.7500003597,299.75000035902,299.7500000001,100000000000,-0.00039490116623373,-0.00039564670345763
3,299.75000052467,299.75000052414,299.75000000039,100000000000,-0.00039490116653455,-0.00039564670379762
4,299.75000067805,299.75000067817,299.75000000108,100000000000,-0.00039490116653339,-0.00039564670379762
5,299.75000082199,299.75000082201,299.75000000242,100000000000,-0.00039490116653455,-0.00039564670379417
6,299.75000095757,299.75000095804,299.7500000047,100000000000,-0.0003949011665357,-0.00039564670379417
7,299.75000108496,299.75000108575,299.75000000819,100000000000,-0.0003949011665357,-0.00039564670379417
8,299.75000120499,299.75000120589,299.75000001313,100000000000,-0.00039490116653685,-0.00039564670379532
9,299.75000131848,299.75000131922,299.75000001973,100000000000,-0.00039490116653685,-0.00039564670379647
10,299.75000142542,299.75000142624,299.75000002812,100000000000,-0.000394901166538,-0.00039564670379647
11,299.75000152667,299.75000152754,299.7500000384,100000000000,-0.00039490116653685,-0.00039564670379762
12,299.75000162274,299.75000162366,299.75000005063,100000000000,-0.000394901166538,-0.00039564670379762
13,299.75000171409,299.75000171506,299.75000006483,100000000000,-0.00039490116653685,-0.00039564670379762
14,299.75000180116,299.75000180217,299.75000008098,100000000000,-0.00039490116653685,-0.00039564670379878
15,299.75000188433,299.7500018854,299.75000009906,100000000000,-0.000394901166538,-0.00039564670379878
16,299.75000196399,299.75000196512,299.75000011901,100000000000,-0.00039490116653916,-0.00039564670379762
17,299.75000204047,299.75000204167,299.75000014076,100000000000,-0.000394901166538,-0.00039564670379762
18,299.75000211409,299.75000211536,299.75000016425,100000000000,-0.00039490116653916,-0.00039564670379878
19,299.75000218513,299.75000218646,299.7500001894,100000000000,-0.00039490116653916,-0.00039564670379762
20,299.75000225385,299.75000225525,299.75000021613,100000000000,-0.00039490116653916,-0.00039564670379878
21,299.7500023205,299.75000232196,299.75000024435,100000000000,-0.00039490116654031,-0.00039564670379878
22,299.75000238529,299.75000238681,299.75000027398,100000000000,-0.00039490116653916,-0.00039564670379993
23,299.75000244842,299.75000244999,299.75000030496,100000000000,-0.00039490116653916,-0.00039564670379762
24,299.75000251008,299.75000251169,299.75000033718,100000000000,-0.00039490116653916,-0.00039564670379993
25,299.75000257043,299.75000257207,299.75000037059,100000000000,-0.00039490116653916,-0.00039564670379993
26,299.75000262962,299.75000263129,299.75000040511,100000000000,-0.00039490116654031,-0.00039564670379993
27,299.75000268779,299.75000268949,299.75000044067,100000000000,-0.00039490116654031,-0.00039564670379878
28,299.75000274506,299.75000274678,299.75000047721,100000000000,-0.00039490116654031,-0.00039564670380108
29,299.75000280156,299.75000280328,299.75000051466,100000000000,-0.00039490116654031,-0.00039564670380108
30,299.75000285737,299.7500028591,299.75000055297,100000000000,-0.00039490116654146,-0.00039564670379993
31,299.7500029126,299.75000291432,299.75000059208,100000000000,-0.00039490116654146,-0.00039564670379993
32,299.75000296733,299.75000296904,299.75000063194,100000000000,-0.00039490116654031,-0.00039564670380108
33,299.75000302163,299.75000302333,299.75000067251,100000000000,-0.00039490116654146,-0.00039564670380224
34,299.75000307557,299.75000307725,299.75000071373,100000000000,-0.00039490116654261,-0.00039564670379993
35,299.75000312922,299.75000313089,299.75000075557,100000000000,-0.00039490116654146,-0.00039564670380108
36,299.75000318264,299.75000318428,299.75000079798,100000000000,-0.00039490116654146,-0.00039564670380108
37,299.75000323588,299.75000323749,299.75000084094,100000000000,-0.00039490116654146,-0.00039564670380108
38,299.75000328897,299.75000329056,299.75000088441,100000000000,-0.00039490116654146,-0.00039564670380108
