time,Tf_1,Tf_2,Ts,v_1,v_2
0,0,0,0,0,0
1,301.06000005946,301.06000006147,301.06,-0.00021907843095881,-0.00022267750312349
2,301.06000011315,301.06000011507,301.06,-0.00021907952959378,-0.00022267856638076
3,301.06000016466,301.06000016603,301.06,-0.00021907952949106,-0.00022267856623323
4,301.06000021413,301.06000021484,301.06,-0.00021907952949084,-0.00022267856623208
5,301.06000026173,301.06000026186,301.06,-0.00021907952949178,-0.00022267856622977
6,301.06000030762,301.06000030729,301.06000000001,-0.00021907952949164,-0.00022267856623093
7,301.06000035197,301.06000035127,301.06000000002,-0.00021907952949156,-0.00022267856622977
8,301.06000039491,301.06000039392,301.06000000004,-0.00021907952949156,-0.00022267856622862
9,301.06000043656,301.06000043534,301.06000000008,-0.00021907952949272,-0.00022267856622977
10,301.060000477,301.06000047595,301.06000000014,-0.00021907952949308,-0.00022267856622747
11,301.06000051634,301.06000051526,301.06000000023,-0.00021907952949243,-0.00022267856622632
12,301.06000055465,301.06000055345,301.06000000036,-0.00021907952949192,-0.00022267856622632
13,301.06000059198,301.06000059066,301.06000000054,-0.0002190795294925,-0.00022267856622632
14,301.0600006284,301.06000062696,301.06000000078,-0.00021907952949207,-0.00022267856622516
15,301.06000066395,301.0600006624,301.06000000109,-0.00021907952949149,-0.00022267856622516
16,301.06000069868,301.06000069704,301.06000000149,-0.00021907952949221,-0.00022267856622516
17,301.06000073262,301.0600007309,301.06000000198,-0.00021907952949055,-0.00022267856622516
18,301.06000076582,301.06000076402,301.06000000259,-0.00021907952949135,-0.00022267856622516
19,301.0600007983,301.06000079644,301.06000000331,-0.00021907952949091,-0.00022267856622516
20,301.06000083009,301.06000082817,301.06000000415,-0.00021907952949055,-0.00022267856622747
21,301.06000086123,301.06000085925,301.06000000514,-0.00021907952949128,-0.00022267856622516
22,301.06000089173,301.0600008897,301.06000000628,-0.00021907952949084,-0.00022267856622516
23,301.06000092162,301.06000091955,301.06000000757,-0.00021907952948947,-0.00022267856622516
24,301.06000095092,301.06000094881,301.06000000902,-0.00021907952949142,-0.00022267856622516
25,301.06000097966,301.0600009775,301.06000001064,-0.00021907952948998,-0.00022267856622516
26,301.06000100785,301.06000100565,301.06000001244,-0.00021907952948969,-0.00022267856622401
27,301.06000103551,301.06000103327,301.06000001441,-0.0002190795294894,-0.00022267856622516
28,301.06000106265,301.06000106038,301.06000001657,-0.00021907952949142,-0.00022267856622401
29,301.06000108931,301.06000108699,301.06000001892,-0.0002190795294912,-0.00022267856622401
30,301.06000111548,301.06000111314,301.06000002146,-0.00021907952948983,-0.00022267856622401
31,301.06000114119,301.06000113882,301.06000002419,-0.00021907952948955,-0.00022267856622401
32,301.06000116646,301.06000116405,301.06000002711,-0.0002190795294894,-0.00022267856622401
33,301.06000119129,301.06000118885,301.06000003023,-0.00021907952949142,-0.00022267856622401
34,301.0600012157,301.06000121324,301.06000003354,-0.00021907952949005,-0.00022267856622401
35,301.06000123971,301.06000123722,301.06000003705,-0.00021907952948998,-0.00022267856622401
36,301.06000126332,301.06000126081,301.06000004075,-0.00021907952948969,-0.00022267856622401
37,301.06000128655,301.06000128402,301.06000004465,-0.00021907952948839,-0.00022267856622286
38,301.06000130941,301.06000130686,301.06000004874,-0.0002190795294894,-0.00022267856622401
39,301.06000133192,301.06000132935,301.06000005302,-0.00021907952948926,-0.00022267856622401
40,301.06000135408,301.06000135149,301.06000005749,-0.00021907952948911,-0.00022267856622401
41,301.0600013759,301.06000137331,301.06000006216,-0.0002190795294889,-0.00022267856622401
42,301.0600013974,301.06000139479,301.060000067,-0.00021907952948991,-0.00022267856622286
43,301.06000141859,301.06000141597,301.06000007204,-0.00021907952948991,-0.00022267856622286
44,301.06000143947,301.06000143684,301.06000007725,-0.00021907952948976,-0.00022267856622286
