time,Tf_1,Tf_2,Ts,hsf,v_1,v_2
0,0,0,0,0,0,0
1,299.74000015923,299.74000016194,299.74000000041,100000000000,-0.00038219907432432,-0.00037487696058368
2,299.74000030694,299.74000031129,299.74000000214,100000000000,-0.0003822001702379,-0.00037487779675007
3,299.74000044568,299.740000451,299.74000000631,100000000000,-0.00038220017058903,-0.00037487779707969
4,299.74000057503,299.74000058093,299.74000001384,100000000000,-0.00038220017058885,-0.00037487779707624
5,299.74000069545,299.74000070169,299.74000002531,100000000000,-0.00038220017058874,-0.00037487779707508
6,299.7400008077,299.74000081415,299.74000004095,100000000000,-0.00038220017058856,-0.00037487779707624
7,299.74000091263,299.74000091921,299.74000006074,100000000000,-0.00038220017058518,-0.00037487779707393
8,299.74000101108,299.74000101774,299.74000008448,100000000000,-0.00038220017058611,-0.00037487779707393
9,299.74000110382,299.74000111055,299.74000011188,100000000000,-0.00038220017058701,-0.00037487779707393
10,299.74000119155,299.74000119834,299.7400001426,100000000000,-0.00038220017058565,-0.00037487779707393
11,299.74000127493,299.74000128177,299.74000017632,100000000000,-0.00038220017058547,-0.00037487779707393
12,299.74000135451,299.74000136139,299.74000021271,100000000000,-0.00038220017058644,-0.00037487779707393
13,299.7400014308,299.74000143773,299.74000025147,100000000000,-0.00038220017058514,-0.00037487779707393
14,299.74000150423,299.74000151121,299.74000029232,100000000000,-0.00038220017058611,-0.00037487779707278
15,299.74000157521,299.74000158224,299.74000033502,100000000000,-0.00038220017058597,-0.00037487779707278
16,299.74000164408,299.74000165115,299.74000037935,100000000000,-0.00038220017058583,-0.00037487779707278
17,299.74000171113,299.74000171825,299.74000042511,100000000000,-0.00038220017058683,-0.00037487779707278
18,299.74000177665,299.74000178382,299.74000047213,100000000000,-0.00038220017058557,-0.00037487779707278
19,299.74000184086,299.74000184807,299.74000052027,100000000000,-0.00038220017058547,-0.00037487779707278
20,299.74000190396,299.74000191122,299.74000056939,100000000000,-0.00038220017058536,-0.00037487779707278
21,299.74000196614,299.74000197345,299.74000061937,100000000000,-0.00038220017058525,-0.00037487779707278
22,299.74000202756,299.74000203491,299.74000067013,100000000000,-0.00038220017058399,-0.00037487779707163
23,299.74000208835,299.74000209574,299.74000072156,100000000000,-0.00038220017058507,-0.00037487779707278
24,299.74000214862,299.74000215606,299.7400007736,100000000000,-0.000382200170585,-0.00037487779707163
25,299.7400022085,299.74000221598,299.74000082618,100000000000,-0.00038220017058493,-0.00037487779707163
26,299.74000226805,299.74000227557,299.74000087925,100000000000,-0.00038220017058482,-0.00037487779707163
27,299.74000232738,299.74000233493,299.74000093274,100000000000,-0.00038220017058474,-0.00037487779707163
28,299.74000238653,299.74000239412,299.74000098663,100000000000,-0.00038220017058352,-0.00037487779707047
29,299.74000244557,299.7400024532,299.74000104086,100000000000,-0.0003822001705846,-0.00037487779707163
30,299.74000250456,299.74000251222,299.74000109543,100000000000,-0.00038220017058341,-0.00037487779707047
31,299.74000256353,299.74000257122,299.74000115028,100000000000,-0.00038220017058449,-0.00037487779707163
32,299.74000262253,299.74000263025,299.74000120541,100000000000,-0.0003822001705833,-0.00037487779707047
33,299.74000268157,299.74000268933,299.74000126078,100000000000,-0.0003822001705832,-0.00037487779707047
