time,Tf_1,Tf_2,Ts,hsf,v_1,v_2
0,0,0,0,0,0,0
1,304.88000014075,304.88000015695,304.88,100000000000,-0.00034565680731937,-0.00035133572797865
2,304.8800002731,304.88000028885,304.88,100000000000,-0.00034565881299954,-0.00035133729319254
3,304.88000039962,304.88000041078,304.88,100000000000,-0.00034565881321196,-0.0003513372934046
4,304.88000052055,304.88000052895,304.88,100000000000,-0.00034565881322997,-0.00035133729340806
5,304.88000063621,304.88000064243,304.88000000001,100000000000,-0.00034565881321362,-0.00035133729339423
6,304.88000074696,304.88000075185,304.88000000002,100000000000,-0.00034565881321672,-0.00035133729339077
7,304.88000085318,304.88000085688,304.88000000004,100000000000,-0.00034565881321621,-0.00035133729339192
8,304.88000095518,304.88000095796,304.88000000009,100000000000,-0.00034565881321463,-0.00035133729338962
9,304.88000105325,304.88000105533,304.88000000018,100000000000,-0.00034565881321521,-0.00035133729339192
10,304.88000114764,304.88000114918,304.88000000031,100000000000,-0.00034565881321348,-0.00035133729339077
11,304.88000123857,304.88000123971,304.88000000051,100000000000,-0.00034565881321528,-0.00035133729339077
12,304.88000132626,304.88000132707,304.88000000081,100000000000,-0.0003456588132124,-0.00035133729338962
13,304.88000141086,304.88000141142,304.88000000123,100000000000,-0.00034565881321405,-0.00035133729338962
14,304.88000149256,304.88000149291,304.8800000018,100000000000,-0.00034565881321348,-0.00035133729338847
15,304.88000157149,304.88000157167,304.88000000254,100000000000,-0.0003456588132129,-0.00035133729338847
16,304.88000164779,304.88000164784,304.88000000349,100000000000,-0.00034565881321117,-0.00035133729338847
17,304.88000172161,304.88000172154,304.88000000466,100000000000,-0.00034565881321182,-0.00035133729338731
18,304.88000179304,304.88000179287,304.8800000061,100000000000,-0.00034565881321132,-0.00035133729338731
19,304.88000186221,304.88000186197,304.88000000783,100000000000,-0.00034565881321196,-0.00035133729338731
20,304.88000192923,304.88000192891,304.88000000987,100000000000,-0.00034565881321031,-0.00035133729338731
21,304.8800019942,304.88000199382,304.88000001225,100000000000,-0.00034565881320988,-0.00035133729338616
22,304.88000205721,304.88000205678,304.88000001499,100000000000,-0.00034565881321052,-0.00035133729338731
23,304.88000211837,304.88000211788,304.8800000181,100000000000,-0.00034565881321009,-0.00035133729338616
24,304.88000217775,304.88000217721,304.88000002162,100000000000,-0.00034565881321088,-0.00035133729338616
25,304.88000223544,304.88000223486,304.88000002555,100000000000,-0.00034565881320923,-0.00035133729338501
26,304.88000229152,304.8800022909,304.8800000299,100000000000,-0.00034565881320887,-0.00035133729338616
27,304.88000234608,304.88000234541,304.88000003469,100000000000,-0.00034565881320966,-0.00035133729338616
28,304.88000239918,304.88000239848,304.88000003993,100000000000,-0.00034565881320807,-0.00035133729338616
29,304.8800024509,304.88000245016,304.88000004563,100000000000,-0.00034565881320771,-0.00035133729338501
30,304.88000250131,304.88000250053,304.88000005179,100000000000,-0.00034565881320966,-0.00035133729338386
31,304.88000255047,304.88000254965,304.88000005841,100000000000,-0.00034565881320815,-0.00035133729338501
32,304.88000259845,304.88000259759,304.88000006551,100000000000,-0.00034565881320663,-0.00035133729338501
33,304.8800026453,304.8800026444,304.88000007307,100000000000,-0.00034565881320865,-0.00035133729338386
34,304.88000269108,304.88000269014,304.88000008111,100000000000,-0.00034565881320721,-0.00035133729338386
35,304.88000273585,304.88000273487,304.88000008962,100000000000,-0.00034565881320692,-0.00035133729338501
36,304.88000277967,304.88000277865,304.8800000986,100000000000,-0.00034565881320656,-0.0003513372933827
37,304.88000282258,304.88000282151,304.88000010805,100000000000,-0.0003456588132075,-0.00035133729338386
38,304.88000286463,304.88000286352,304.88000011796,100000000000,-0.00034565881320728,-0.0003513372933827
39,304.88000290587,304.88000290471,304.88000012833,100000000000,-0.00034565881320699,-0.0003513372933827
40,304.88000294634,304.88000294513,304.88000013916,100000000000,-0.00034565881320671,-0.0003513372933827
41,304.88000298608,304.88000298483,304.88000015044,100000000000,-0.00034565881320534,-0.0003513372933827
42,304.88000302514,304.88000302384,304.88000016216,100000000000,-0.00034565881320743,-0.0003513372933827
43,304.88000306355,304.8800030622,304.88000017432,100000000000,-0.00034565881320606,-0.00035133729338386
44,304.88000310135,304.88000309995,304.88000018691,100000000000,-0.00034565881320591,-0.0003513372933827
45,304.88000313858,304.88000313712,304.88000019992,100000000000,-0.0003456588132057,-0.00035133729338386
46,304.88000317527,304.88000317376,304.88000021335,100000000000,-0.00034565881320433,-0.0003513372933827
47,304.88000321145,304.88000320988,304.88000022719,100000000000,-0.00034565881320649,-0.0003513372933827
48,304.88000324716,304.88000324553,304.88000024143,100000000000,-0.00034565881320519,-0.00035133729338155
49,304.88000328241,304.88000328072,304.88000025607,100000000000,-0.0003456588132062,-0.00035133729338155
50,304.88000331725,304.8800033155,304.88000027109,100000000000,-0.00034565881320491,-0.0003513372933827
51,304.88000335169,304.88000334987,304.88000028649,100000000000,-0.00034565881320469,-0.00035133729338155
52,304.88000338576,304.88000338388,304.88000030227,100000000000,-0.00034565881320462,-0.00035133729338155
53,304.88000341949,304.88000341755,304.8800003184,100000000000,-0.00034565881320332,-0.00035133729338155
54,304.8800034529,304.88000345089,304.88000033489,100000000000,-0.00034565881320318,-0.00035133729338155
55,304.88000348601,304.88000348393,304.88000035172,100000000000,-0.00034565881320527,-0.0003513372933804
56,304.88000351884,304.88000351669,304.8800003689,100000000000,-0.00034565881320411,-0.00035133729338155
57,304.88000355141,304.8800035492,304.8800003864,100000000000,-0.00034565881320397,-0.0003513372933804
58,304.88000358374,304.88000358146,304.88000040423,100000000000,-0.00034565881320397,-0.0003513372933804
59,304.88000361585,304.8800036135,304.88000042237,100000000000,-0.00034565881320267,-0.0003513372933804
60,304.88000364775,304.88000364533,304.88000044082,100000000000,-0.00034565881320375,-0.0003513372933804
61,304.88000367947,304.88000367698,304.88000045957,100000000000,-0.00034565881320361,-0.0003513372933804
62,304.88000371101,304.88000370845,304.88000047861,100000000000,-0.00034565881320361,-0.0003513372933804
63,304.8800037424,304.88000373976,304.88000049793,100000000000,-0.00034565881320354,-0.00035133729337925
64,304.88000377364,304.88000377093,304.88000051753,100000000000,-0.00034565881320346,-0.00035133729337925
65,304.88000380475,304.88000380197,304.88000053741,100000000000,-0.00034565881320231,-0.00035133729337809
66,304.88000383575,304.88000383289,304.88000055755,100000000000,-0.00034565881320224,-0.00035133729337925
67,304.88000386663,304.8800038637,304.88000057794,100000000000,-0.00034565881320217,-0.0003513372933804
68,304.88000389743,304.88000389441,304.88000059858,100000000000,-0.00034565881320325,-0.00035133729337925
69,304.88000392813,304.88000392505,304.88000061947,100000000000,-0.0003456588132021,-0.0003513372933804
70,304.88000395877,304.88000395561,304.8800006406,100000000000,-0.0003456588132021,-0.0003513372933804
71,304.88000398934,304.8800039861,304.88000066195,100000000000,-0.00034565881320318,-0.00035133729337925
72,304.88000401986,304.88000401654,304.88000068354,100000000000,-0.00034565881320318,-0.00035133729337925
73,304.88000405033,304.88000404694,304.88000070534,100000000000,-0.00034565881320318,-0.00035133729337925
74,304.88000408077,304.8800040773,304.88000072735,100000000000,-0.0003456588132031,-0.00035133729337925
75,304.88000411117,304.88000410763,304.88000074957,100000000000,-0.0003456588132031,-0.00035133729337925
76,304.88000414156,304.88000413793,304.88000077199,100000000000,-0.0003456588132031,-0.00035133729337925
77,304.88000417193,304.88000416823,304.88000079461,100000000000,-0.0003456588132031,-0.00035133729337925
78,304.88000420229,304.88000419851,304.88000081743,100000000000,-0.0003456588132031,-0.00035133729337925
79,304.88000423265,304.88000422879,304.88000084042,100000000000,-0.00034565881320195,-0.00035133729337925
80,304.88000426302,304.88000425908,304.8800008636,100000000000,-0.0003456588132031,-0.00035133729337809
81,304.8800042934,304.88000428938,304.88000088696,100000000000,-0.00034565881320202,-0.00035133729337925
82,304.88000432379,304.88000431969,304.88000091049,100000000000,-0.00034565881320202,-0.00035133729337925
83,304.8800043542,304.88000435003,304.88000093418,100000000000,-0.00034565881320202,-0.0003513372933804
84,304.88000438464,304.88000438039,304.88000095804,100000000000,-0.00034565881320202,-0.00035133729337925
85,304.88000441511,304.88000441078,304.88000098206,100000000000,-0.00034565881320094,-0.0003513372933804
86,304.88000444562,304.88000444121,304.88000100623,100000000000,-0.00034565881320102,-0.00035133729337809
87,304.88000447616,304.88000447167,304.88000103056,100000000000,-0.00034565881320102,-0.00035133729337809
88,304.88000450675,304.88000450218,304.88000105503,100000000000,-0.00034565881320109,-0.00035133729337925
89,304.88000453738,304.88000453273,304.88000107964,100000000000,-0.00034565881320109,-0.00035133729337925
90,304.88000456807,304.88000456334,304.8800011044,100000000000,-0.00034565881320116,-0.00035133729337925
91,304.8800045988,304.880004594,304.88000112929,100000000000,-0.00034565881320116,-0.00035133729337809
92,304.88000462959,304.88000462471,304.88000115431,100000000000,-0.00034565881320116,-0.00035133729337809
93,304.88000466045,304.88000465548,304.88000117947,100000000000,-0.00034565881320123,-0.00035133729337809
94,304.88000469136,304.88000468632,304.88000120475,100000000000,-0.0003456588132013,-0.00035133729337809
95,304.88000472233,304.88000471722,304.88000123015,100000000000,-0.00034565881320138,-0.00035133729337809
96,304.88000475338,304.88000474818,304.88000125567,100000000000,-0.00034565881320145,-0.00035133729337809
97,304.88000478449,304.88000477921,304.88000128131,100000000000,-0.00034565881320152,-0.00035133729337809
98,304.88000481567,304.88000481032,304.88000130707,100000000000,-0.00034565881320159,-0.00035133729337809
99,304.88000484693,304.8800048415,304.88000133294,100000000000,-0.00034565881320051,-0.00035133729337809
100,304.88000487825,304.88000487275,304.88000135892,100000000000,-0.00034565881320174,-0.00035133729337809
101,304.88000490966,304.88000490408,304.880001385,100000000000,-0.00034565881320181,-0.00035133729337809
102,304.88000494114,304.88000493548,304.88000141119,100000000000,-0.00034565881320181,-0.00035133729337809
103,304.8800049727,304.88000496696,304.88000143749,100000000000,-0.00034565881320066,-0.00035133729337809
104,304.88000500434,304.88000499853,304.88000146388,100000000000,-0.0003456588132008,-0.00035133729337809
105,304.88000503607,304.88000503017,304.88000149037,100000000000,-0.00034565881320202,-0.00035133729337694
106,304.88000506787,304.8800050619,304.88000151696,100000000000,-0.00034565881319979,-0.00035133729337809
107,304.88000509976,304.88000509372,304.88000154364,100000000000,-0.00034565881319986,-0.00035133729337809
108,304.88000513173,304.88000512561,304.88000157042,100000000000,-0.00034565881320001,-0.00035133729337579
109,304.88000516379,304.8800051576,304.88000159728,100000000000,-0.00034565881320008,-0.00035133729337694
110,304.88000519593,304.88000518967,304.88000162424,100000000000,-0.00034565881320008,-0.00035133729337809
111,304.88000522817,304.88000522182,304.88000165128,100000000000,-0.00034565881320022,-0.00035133729337809
112,304.88000526048,304.88000525407,304.88000167841,100000000000,-0.00034565881320145,-0.00035133729337694
113,304.88000529289,304.8800052864,304.88000170562,100000000000,-0.00034565881320159,-0.00035133729337809
114,304.88000532538,304.88000531882,304.88000173292,100000000000,-0.00034565881320051,-0.00035133729337694
115,304.88000535797,304.88000535133,304.88000176029,100000000000,-0.00034565881320181,-0.00035133729337694
116,304.88000539064,304.88000538392,304.88000178775,100000000000,-0.00034565881320181,-0.00035133729337925
117,304.8800054234,304.88000541661,304.88000181529,100000000000,-0.00034565881320073,-0.00035133729337694
118,304.88000545625,304.88000544939,304.8800018429,100000000000,-0.00034565881320087,-0.00035133729337809
119,304.88000548919,304.88000548226,304.88000187059,100000000000,-0.00034565881319986,-0.00035133729337925
120,304.88000552222,304.88000551522,304.88000189835,100000000000,-0.00034565881319994,-0.00035133729337694
121,304.88000555534,304.88000554827,304.88000192619,100000000000,-0.00034565881319893,-0.00035133729337809
122,304.88000558855,304.8800055814,304.88000195411,100000000000,-0.00034565881320015,-0.00035133729337809
123,304.88000562185,304.88000561463,304.88000198209,100000000000,-0.00034565881320022,-0.00035133729337694
124,304.88000565524,304.88000564795,304.88000201015,100000000000,-0.0003456588132003,-0.00035133729337809
125,304.88000568872,304.88000568136,304.88000203828,100000000000,-0.00034565881320044,-0.00035133729337694
126,304.88000572229,304.88000571486,304.88000206647,100000000000,-0.00034565881319943,-0.00035133729337809
127,304.88000575594,304.88000574846,304.88000209474,100000000000,-0.00034565881320073,-0.00035133729337809
128,304.88000578969,304.88000578214,304.88000212307,100000000000,-0.00034565881320073,-0.00035133729337694
129,304.88000582353,304.8800058159,304.88000215147,100000000000,-0.00034565881320087,-0.00035133729337694
130,304.88000585746,304.88000584976,304.88000217994,100000000000,-0.00034565881319979,-0.00035133729337694
131,304.88000589147,304.88000588371,304.88000220847,100000000000,-0.00034565881320109,-0.00035133729337809
132,304.88000592558,304.88000591775,304.88000223707,100000000000,-0.00034565881320001,-0.00035133729337694
133,304.88000595977,304.88000595187,304.88000226573,100000000000,-0.00034565881320022,-0.00035133729337809
134,304.88000599405,304.88000598609,304.88000229446,100000000000,-0.0003456588132003,-0.00035133729337694
135,304.88000602842,304.88000602039,304.88000232325,100000000000,-0.00034565881320037,-0.00035133729337694
136,304.88000606287,304.88000605478,304.8800023521,100000000000,-0.00034565881319936,-0.00035133729337694
137,304.88000609741,304.88000608926,304.88000238102,100000000000,-0.00034565881319943,-0.00035133729337694
138,304.88000613204,304.88000612382,304.88000241,100000000000,-0.00034565881320073,-0.00035133729337694
139,304.88000616675,304.88000615847,304.88000243904,100000000000,-0.00034565881319965,-0.00035133729337694
140,304.88000620155,304.88000619321,304.88000246814,100000000000,-0.00034565881319972,-0.00035133729337694
141,304.88000623644,304.88000622803,304.88000249731,100000000000,-0.00034565881319994,-0.00035133729337579
142,304.8800062714,304.88000626293,304.88000252653,100000000000,-0.00034565881320001,-0.00035133729337694
143,304.88000630646,304.88000629792,304.88000255581,100000000000,-0.000345658813199,-0.00035133729337694
144,304.88000634159,304.880006333,304.88000258516,100000000000,-0.00034565881319914,-0.00035133729337694
145,304.88000637681,304.88000636816,304.88000261456,100000000000,-0.00034565881320037,-0.00035133729337694
146,304.88000641211,304.8800064034,304.88000264403,100000000000,-0.00034565881320051,-0.00035133729337579
147,304.8800064475,304.88000643872,304.88000267355,100000000000,-0.00034565881319943,-0.00035133729337694
148,304.88000648296,304.88000647413,304.88000270313,100000000000,-0.00034565881319965,-0.00035133729337694
149,304.88000651851,304.88000650961,304.88000273277,100000000000,-0.00034565881319972,-0.00035133729337694
150,304.88000655414,304.88000654518,304.88000276247,100000000000,-0.00034565881319864,-0.00035133729337694
151,304.88000658984,304.88000658083,304.88000279223,100000000000,-0.00034565881319994,-0.00035133729337694
152,304.88000662563,304.88000661656,304.88000282205,100000000000,-0.00034565881320008,-0.00035133729337579
153,304.8800066615,304.88000665237,304.88000285192,100000000000,-0.00034565881319907,-0.00035133729337809
154,304.88000669744,304.88000668826,304.88000288185,100000000000,-0.0003456588132003,-0.00035133729337579
155,304.88000673346,304.88000672422,304.88000291184,100000000000,-0.00034565881320037,-0.00035133729337694
156,304.88000676956,304.88000676026,304.88000294189,100000000000,-0.00034565881319936,-0.00035133729337694
