time,Tf_1,Tf_2,Ts,hsf,v_1,v_2
0,0,0,0,0,0,0
1,306.52000000599,306.52000000657,306.52000000002,100000000000,-5.7690806568503e-05,-5.65857336356e-05
2,306.52000000949,306.52000001005,306.52000000009,100000000000,-5.7690591735705e-05,-5.6585327870698e-05
3,306.52000000949,306.52000001005,306.52000000009,100000000000,-5.7690591735705e-05,-5.6585327870698e-05
4,306.5200000129,306.52000001342,306.52000000025,100000000000,-5.7690591786849e-05,-5.6585327864935e-05
5,306.5200000129,306.52000001342,306.52000000025,100000000000,-5.7690591786849e-05,-5.6585327864935e-05
6,306.5200000129,306.52000001342,306.52000000025,100000000000,-5.7690591786849e-05,-5.6585327864935e-05
7,306.5200000129,306.52000001342,306.52000000025,100000000000,-5.7690591786849e-05,-5.6585327864935e-05
8,306.5200000162,306.52000001668,306.52000000052,100000000000,-5.7690591786957e-05,-5.658532786263e-05
9,306.52000001938,306.52000001982,306.52000000091,100000000000,-5.7690591787101e-05,-5.6585327863782e-05
10,306.52000001938,306.52000001982,306.52000000091,100000000000,-5.7690591787101e-05,-5.6585327863782e-05
11,306.52000002245,306.52000002286,306.5200000014,100000000000,-5.7690591784904e-05,-5.6585327863782e-05
12,306.52000002542,306.52000002579,306.52000000201,100000000000,-5.7690591786165e-05,-5.6585327861477e-05
13,306.52000002542,306.52000002579,306.52000000201,100000000000,-5.7690591786165e-05,-5.6585327861477e-05
14,306.5200000283,306.52000002863,306.5200000027,100000000000,-5.7690591786273e-05,-5.6585327863782e-05
15,306.5200000283,306.52000002863,306.5200000027,100000000000,-5.7690591786273e-05,-5.6585327863782e-05
16,306.52000003109,306.52000003139,306.52000000349,100000000000,-5.7690591786417e-05,-5.6585327861477e-05
17,306.5200000338,306.52000003408,306.52000000435,100000000000,-5.7690591785336e-05,-5.658532786263e-05
18,306.52000003644,306.5200000367,306.52000000527,100000000000,-5.7690591786597e-05,-5.658532786263e-05
19,306.52000003902,306.52000003925,306.52000000626,100000000000,-5.7690591786669e-05,-5.658532786263e-05
20,306.52000004154,306.52000004175,306.5200000073,100000000000,-5.7690591786777e-05,-5.658532786263e-05
21,306.520000044,306.5200000442,306.52000000839,100000000000,-5.7690591786885e-05,-5.658532786263e-05
22,306.52000004641,306.5200000466,306.52000000952,100000000000,-5.7690591785768e-05,-5.6585327861477e-05
23,306.52000004641,306.5200000466,306.52000000952,100000000000,-5.7690591785768e-05,-5.6585327861477e-05
24,306.52000004878,306.52000004896,306.52000001069,100000000000,-5.7690591786993e-05,-5.6585327861477e-05
25,306.52000005111,306.52000005127,306.52000001189,100000000000,-5.7690591785876e-05,-5.658532786263e-05
26,306.52000005111,306.52000005127,306.52000001189,100000000000,-5.7690591785876e-05,-5.658532786263e-05
27,306.52000005339,306.52000005355,306.52000001312,100000000000,-5.7690591785912e-05,-5.6585327861477e-05
28,306.52000005564,306.52000005579,306.52000001439,100000000000,-5.7690591787173e-05,-5.658532786263e-05
29,306.52000005786,306.520000058,306.52000001567,100000000000,-5.7690591786057e-05,-5.658532786263e-05
30,306.52000006005,306.52000006018,306.52000001698,100000000000,-5.7690591786093e-05,-5.658532786263e-05
31,306.5200000622,306.52000006233,306.52000001831,100000000000,-5.7690591785012e-05,-5.6585327861477e-05
32,306.52000006433,306.52000006446,306.52000001966,100000000000,-5.7690591785012e-05,-5.658532786263e-05
33,306.52000006433,306.52000006446,306.52000001966,100000000000,-5.7690591785012e-05,-5.658532786263e-05
34,306.52000006644,306.52000006656,306.52000002103,100000000000,-5.7690591786237e-05,-5.658532786263e-05
35,306.52000006852,306.52000006864,306.52000002241,100000000000,-5.7690591785084e-05,-5.6585327861477e-05
36,306.52000007058,306.5200000707,306.52000002381,100000000000,-5.7690591786309e-05,-5.6585327861477e-05
37,306.52000007262,306.52000007273,306.52000002522,100000000000,-5.7690591786345e-05,-5.658532786263e-05
38,306.52000007464,306.52000007475,306.52000002665,100000000000,-5.7690591787497e-05,-5.658532786263e-05
39,306.52000007464,306.52000007475,306.52000002665,100000000000,-5.7690591787497e-05,-5.658532786263e-05
