time,T
1.0,304.26792428957054
2.0,304.26714213309265
3.0,304.2674210331929
4.0,304.26820597082735
5.0,304.26749764883465
6.0,304.2662245399655
7.0,304.26558699508917
8.0,304.2660143772057
9.0,304.266437911054
10.0,304.2668651824104
11.0,304.26700503983886
12.0,304.2677846514789
13.0,304.26842356809544
14.0,304.2689268784783
15.0,304.26928394559627
16.0,304.2702083919164
17.0,304.269993731323
18.0,304.2690663226239
19.0,304.2672966697459
20.0,304.2668588237821
21.0,304.2674322962363
22.0,304.268069286964
23.0,304.26778533408833
24.0,304.26749734034945
25.0,304.2667102210894
26.0,304.26614784338045
27.0,304.2661500982374
28.0,304.26650432408684
29.0,304.2672174552977
30.0,304.2673586299319
31.0,304.268215135564
32.0,304.2680699919313
33.0,304.268563079589
34.0,304.26764325643495
35.0,304.2671488271409
36.0,304.26743284069664
37.0,304.2683634695243
38.0,304.2688530267299
39.0,304.26864378571
40.0,304.268072902379
41.0,304.2681492875215
42.0,304.26757984403156
43.0,304.26765146201274
44.0,304.2672957841496
45.0,304.26871166697975
46.0,304.2687852784876
47.0,304.2692835029878
48.0,304.26693396103747
49.0,304.26685546522896
50.0,304.26778683610723
51.0,304.2689993444417
52.0,304.2693522064592
53.0,304.2691995119979
54.0,304.2691393567277
55.0,304.26829127091025
56.0,304.26694236110103
57.0,304.2669354833506
58.0,304.2672184946032
59.0,304.2670772641483
60.0,304.26771462662066
61.0,304.2677877470573
62.0,304.26756976627166
63.0,304.26700520642174
64.0,304.26771484726686
65.0,304.26792504852375
66.0,304.26792098275354
67.0,304.2682153438672
68.0,304.2685650171478
69.0,304.2689880880555
70.0,304.268787254631
71.0,304.26800405422574
72.0,304.2681408862448
73.0,304.26786772532716
74.0,304.2666574173879
75.0,304.26644294825877
76.0,304.2678539198234
77.0,304.26921041332685
78.0,304.2689220478489
79.0,304.26842774955696
80.0,304.26864699101645
81.0,304.2681466170217
82.0,304.268000431532
83.0,304.2678540039244
84.0,304.26771358243604
85.0,304.26864277829634
86.0,304.2697766916221
87.0,304.2704164903535
88.0,304.26985242599767
89.0,304.27013159905357
90.0,304.2694835431342
91.0,304.27012074921754
92.0,304.2695584816479
93.0,304.26977296473854
94.0,304.2695638889085
95.0,304.27041662916446
96.0,304.26991088645184
97.0,304.2697700522925
98.0,304.268851595396
99.0,304.2691410698377
100.0,304.26842750317337
101.0,304.2692812712391
102.0,304.2689215683895
103.0,304.2689175309868
104.0,304.26963235629813
105.0,304.2706306526485
106.0,304.26913703313033
107.0,304.26813915974077
108.0,304.2685626610623
109.0,304.26941587175133
110.0,304.2696317926969
111.0,304.2694946230711
112.0,304.2699167535133
113.0,304.2706369010461
114.0,304.2711242707766
115.0,304.2703433820609
116.0,304.2702029162951
117.0,304.27062935309795
118.0,304.27098544982636
119.0,304.27091704632505
120.0,304.27070088111003
121.0,304.271057740391
122.0,304.2714085387194
123.0,304.27147780923065
124.0,304.27112822688895
125.0,304.27090932768806
126.0,304.27040792356985
127.0,304.2702764889019
128.0,304.27006422027745
129.0,304.27026998820213
130.0,304.26948892435877
131.0,304.26956048126686
132.0,304.27027742916783
