time,T
1.0,299.7561245574252
2.0,299.75725698355956
3.0,299.75739001732654
4.0,299.75626024047165
5.0,299.75710975890996
6.0,299.75867209485057
7.0,299.75845854530615
8.0,299.7563970598179
9.0,299.75574404842587
10.0,299.7565367272376
11.0,299.7572475520082
12.0,299.75667938599815
13.0,299.7580310191486
14.0,299.7584530176516
15.0,299.7585943127291
16.0,299.7582370388793
17.0,299.7585233450899
18.0,299.75789963641654
19.0,299.7578984825712
20.0,299.758319732176
21.0,299.75832043954387
22.0,299.75859613015723
23.0,299.7591606480013
24.0,299.760231354727
25.0,299.7608698964388
26.0,299.76086583770075
27.0,299.7614976523086
28.0,299.7613607619599
29.0,299.7605116563739
30.0,299.75952630714545
31.0,299.7593100818898
32.0,299.7596558351019
33.0,299.75979540877177
34.0,299.7607916724295
35.0,299.7605096396164
36.0,299.76064993808075
37.0,299.7594542944291
38.0,299.75896049276
39.0,299.7598024809116
40.0,299.76123213133695
41.0,299.7616562386493
42.0,299.7609510682596
43.0,299.7610920125435
44.0,299.76172506466855
45.0,299.7615753205654
46.0,299.76129335553253
47.0,299.7602971956499
48.0,299.7595818802831
49.0,299.7603585787421
50.0,299.7622002280716
51.0,299.7634859582036
52.0,299.7622865062487
53.0,299.761297091495
54.0,299.7617208028588
55.0,299.76291890162133
56.0,299.7629114459924
57.0,299.7621276811738
58.0,299.7621279648413
59.0,299.76277048553925
60.0,299.7626290770232
61.0,299.7622082651547
62.0,299.7612841535469
63.0,299.7621288023671
64.0,299.7626222912218
65.0,299.7630527833037
66.0,299.7627809438991
67.0,299.763196487053
68.0,299.76319668069425
69.0,299.76355898691855
70.0,299.76505120617264
71.0,299.76526192984704
72.0,299.76476378726835
73.0,299.7637724280848
74.0,299.764334705908
75.0,299.7647626393578
76.0,299.7647566839308
77.0,299.7640454120203
78.0,299.7643272950361
79.0,299.76490388754127
80.0,299.7656055170743
81.0,299.7655372898443
82.0,299.7647539106913
83.0,299.7644629851434
84.0,299.7639038048217
85.0,299.76496684291783
86.0,299.7659532375316
87.0,299.76602769283306
88.0,299.76517408458517
89.0,299.76495550686343
90.0,299.765818055883
91.0,299.7663240614019
92.0,299.7660305322677
93.0,299.76574997409443
94.0,299.766382629342
95.0,299.7673149470891
96.0,299.76731318129384
97.0,299.76696142940597
98.0,299.7667497465389
99.0,299.766529069021
100.0,299.76588633876145
101.0,299.7665289056552
102.0,299.76681082532036
103.0,299.76765294161044
104.0,299.7676548408451
105.0,299.7677249335258
106.0,299.7667365486741
107.0,299.76673656822413
108.0,299.76808813394956
109.0,299.7689318987837
110.0,299.76815286125725
111.0,299.7679416728039
112.0,299.76794449944725
113.0,299.7688575349427
114.0,299.76814446983855
115.0,299.76871528793845
116.0,299.7691439029067
117.0,299.76971433361655
118.0,299.7687897140869
119.0,299.76843704997253
120.0,299.76851198942575
121.0,299.76970712550815
122.0,299.770774398729
123.0,299.77155434471615
124.0,299.77134312754225
125.0,299.7707040737511
126.0,299.77034432772354
127.0,299.77047980815706
128.0,299.77026687558373
129.0,299.76999361717805
130.0,299.7704859490252
131.0,299.76984783797525
132.0,299.77005781854535
133.0,299.7705515510368
134.0,299.77149386772334
135.0,299.7719201757904
136.0,299.77212579602616
137.0,299.7721898063102
138.0,299.7721834583254
139.0,299.772183938763
140.0,299.77140794455204
141.0,299.77119934334115
142.0,299.77190473633385
143.0,299.77274558859216
144.0,299.7730967192144
145.0,299.7736641675632
146.0,299.7742292059557
147.0,299.7736725691605
148.0,299.7733217951278
149.0,299.7740258795219
150.0,299.7748783420383
151.0,299.77395916196343
152.0,299.7740969017185
153.0,299.7739562787823
154.0,299.77403283860315
155.0,299.7729667493667
156.0,299.77303899065254
157.0,299.7737531959961
158.0,299.7739593914044
159.0,299.7735368679573
160.0,299.7734651775624
161.0,299.7742428123737
162.0,299.7739478598995
163.0,299.7753733399149
164.0,299.77515749078003
165.0,299.77586791958936
166.0,299.77594366138237
167.0,299.7765821023868
168.0,299.77671934050784
169.0,299.77699974368136
170.0,299.7775630286549
171.0,299.77728358366863
172.0,299.7765807139335
173.0,299.7771491462189
174.0,299.777500521423
175.0,299.7777820553159
176.0,299.7766511830968
177.0,299.777628517256
178.0,299.77848729560577
179.0,299.7796818840052
180.0,299.778972668707
181.0,299.77827778398677
182.0,299.77821512995297
183.0,299.7783555475336
184.0,299.77919821485193
185.0,299.7799730677929
186.0,299.7807558565717
187.0,299.7806115812925
188.0,299.7800447494878
189.0,299.7806852578769
190.0,299.78139073983306
191.0,299.7807432911485
192.0,299.78067849509506
193.0,299.78196109277667
194.0,299.78343988930146
195.0,299.78366470947174
196.0,299.7836711529685
197.0,299.78330473322046
198.0,299.78421879773583
199.0,299.7845085913085
200.0,299.78493543433297
201.0,299.7845739176588
202.0,299.78528279919624
203.0,299.78586060471736
204.0,299.7856467299028
205.0,299.78621074484664
206.0,299.7866313566979
207.0,299.7867071875693
208.0,299.7875535324256
209.0,299.7874821160714
210.0,299.78811448361444
211.0,299.78881683170425
212.0,299.7910171955629
213.0,299.7916509480302
214.0,299.7920178359525
215.0,299.79173201443103
216.0,299.79342765681247
217.0,299.79385515072164
218.0,299.79307641599974
219.0,299.7929372980148
220.0,299.7933593034906
221.0,299.79434929746844
222.0,299.7946284246921
223.0,299.79525724629525
224.0,299.7960428318743
225.0,299.7966099214688
226.0,299.7971649987631
227.0,299.7975977045421
228.0,299.7977387043561
229.0,299.7982284340821
