time,T
1.0,297.4213
2.0,297.4203
3.0,297.4203
4.0,297.4203
5.0,297.4284
6.0,297.4284
7.0,297.4284
8.0,297.4284
9.0,297.4284
10.0,297.4324
11.0,297.4334
12.0,297.4334
13.0,297.4304
14.0,297.4304
15.0,297.4264
16.0,297.4193
17.0,297.4193
18.0,297.4234
19.0,297.4264
20.0,297.4264
21.0,297.4244
22.0,297.4244
23.0,297.4244
24.0,297.4234
25.0,297.4234
26.0,297.4244
27.0,297.4244
28.0,297.4244
29.0,297.4284
30.0,297.4284
31.0,297.4274
32.0,297.4244
33.0,297.4244
34.0,297.4264
35.0,297.4274
36.0,297.4274
37.0,297.4234
38.0,297.4223
39.0,297.4223
40.0,297.4244
41.0,297.4244
42.0,297.4294
43.0,297.4374
44.0,297.4374
45.0,297.4444
46.0,297.4464
47.0,297.4454
48.0,297.4354
49.0,297.4354
50.0,297.4334
51.0,297.4304
52.0,297.4304
53.0,297.4294
54.0,297.4284
55.0,297.4284
56.0,297.4284
57.0,297.4284
58.0,297.4284
59.0,297.4274
60.0,297.4274
61.0,297.4464
62.0,297.4614
63.0,297.4614
64.0,297.4364
65.0,297.4334
66.0,297.4344
67.0,297.4394
68.0,297.4394
69.0,297.4374
70.0,297.4364
71.0,297.4364
72.0,297.4364
73.0,297.4364
74.0,297.4354
75.0,297.4244
76.0,297.4244
77.0,297.4334
78.0,297.4424
79.0,297.4424
80.0,297.4414
81.0,297.4414
82.0,297.4414
83.0,297.4494
84.0,297.4494
85.0,297.4504
86.0,297.4524
87.0,297.4524
88.0,297.4544
89.0,297.4554
90.0,297.4554
91.0,297.4564
92.0,297.4564
93.0,297.4634
94.0,297.4804
95.0,297.4804
96.0,297.4814
97.0,297.4825
98.0,297.4825
99.0,297.5055
100.0,297.5065
101.0,297.5095
102.0,297.5165
103.0,297.5165
104.0,297.5215
105.0,297.5245
106.0,297.5245
107.0,297.5606
108.0,297.5626
109.0,297.5646
110.0,297.5736
111.0,297.5736
112.0,297.5987
113.0,297.6277
114.0,297.6277
115.0,297.6608
116.0,297.6678
117.0,297.6698
118.0,297.6828
119.0,297.6828
120.0,297.7018
121.0,297.7269
122.0,297.7269
123.0,297.7569
124.0,297.7699
125.0,297.7699
126.0,297.796
127.0,297.796
128.0,297.814
129.0,297.8481
130.0,297.8481
131.0,297.8711
132.0,297.8831
133.0,297.8831
134.0,297.9382
135.0,297.9412
136.0,297.9513
137.0,297.9743
138.0,297.9743
139.0,297.9873
140.0,297.9953
141.0,297.9953
142.0,298.0424
143.0,298.0484
144.0,298.0604
145.0,298.0975
146.0,298.0975
147.0,298.1135
148.0,298.1276
149.0,298.1276
150.0,298.1626
151.0,298.1696
152.0,298.1746
153.0,298.2127
154.0,298.2127
155.0,298.2337
156.0,298.2618
157.0,298.2618
158.0,298.2898
159.0,298.2978
160.0,298.3059
161.0,298.364
162.0,298.364
163.0,298.381
164.0,298.406
165.0,298.406
166.0,298.4531
167.0,298.4701
168.0,298.4701
169.0,298.5172
170.0,298.5172
171.0,298.5373
172.0,298.5733
173.0,298.5733
174.0,298.6004
175.0,298.6174
176.0,298.6174
177.0,298.6605
178.0,298.6665
179.0,298.6805
180.0,298.7226
181.0,298.7226
182.0,298.7526
183.0,298.7797
184.0,298.7797
185.0,298.8197
186.0,298.8258
187.0,298.8348
188.0,298.8768
189.0,298.8768
190.0,298.8989
191.0,298.9209
192.0,298.9209
193.0,298.957
194.0,298.965
195.0,298.967
196.0,299.0041
197.0,299.0041
198.0,299.0261
199.0,299.0541
200.0,299.0541
201.0,299.0822
202.0,299.0912
203.0,299.0942
204.0,299.1393
205.0,299.1393
206.0,299.1513
207.0,299.1703
208.0,299.1703
209.0,299.2004
210.0,299.2164
211.0,299.2164
212.0,299.2485
213.0,299.2485
214.0,299.2625
215.0,299.2946
216.0,299.2946
217.0,299.3106
218.0,299.3196
219.0,299.3196
220.0,299.3597
221.0,299.3647
222.0,299.3737
223.0,299.4017
224.0,299.4017
225.0,299.4168
226.0,299.4318
227.0,299.4318
228.0,299.4588
229.0,299.4648
230.0,299.4689
231.0,299.4989
232.0,299.4989
233.0,299.5149
234.0,299.534
235.0,299.534
236.0,299.557
237.0,299.564
238.0,299.569
239.0,299.6071
240.0,299.6071
241.0,299.6151
242.0,299.6301
243.0,299.6301
244.0,299.6492
245.0,299.6572
246.0,299.6572
247.0,299.6992
248.0,299.6992
249.0,299.7093
250.0,299.7263
251.0,299.7263
252.0,299.7553
253.0,299.7734
254.0,299.7734
255.0,299.7844
256.0,299.7854
257.0,299.7964
258.0,299.8305
259.0,299.8305
260.0,299.8465
261.0,299.8575
262.0,299.8575
263.0,299.8816
