time,T
1.0,304.886592382449
2.0,304.886232915214
3.0,304.8858524126222
4.0,304.88508915575386
5.0,304.88565438065854
6.0,304.88602553706244
7.0,304.8854533514497
8.0,
9.0,304.88706390743397
10.0,304.8869759852921
11.0,304.8859447154693
12.0,304.886218199077
13.0,304.8879973998059
14.0,304.88838709680823
15.0,304.8879199328826
16.0,304.8877334713756
17.0,304.88706500636005
18.0,304.8874483436337
19.0,304.8880052471574
20.0,304.88894014968037
21.0,304.889497091672
22.0,304.88969160993946
23.0,304.8893194755158
24.0,304.88932890288334
25.0,304.8897991200763
26.0,304.8904419523491
27.0,304.88978476139835
28.0,304.88893407658
29.0,304.88949505474596
30.0,304.8900611252437
31.0,304.8910101938928
32.0,304.8916774896144
33.0,304.89139206651566
34.0,304.89140216040624
35.0,304.8903519400701
36.0,304.891118940863
37.0,304.89291274067267
38.0,304.8934700943346
39.0,304.89270299609143
40.0,304.8920455367223
41.0,304.892708924079
42.0,304.89422580711766
43.0,304.8945989402337
44.0,304.8940287587289
45.0,304.8937436365044
46.0,304.89393810046005
47.0,304.8945944940889
48.0,304.89504942699693
49.0,304.8952268126034
50.0,304.89495838690436
51.0,304.8943998900221
52.0,304.8950581077894
53.0,304.89562070140585
54.0,304.8956298809795
55.0,304.8953498849506
56.0,304.8958224297669
57.0,304.8962861956773
58.0,304.8973166518155
59.0,304.8984510980559
60.0,304.8995836491865
61.0,304.9007959919179
62.0,304.8998505510878
63.0,304.8996647950376
64.0,304.8992925254677
65.0,304.89939369257405
66.0,304.89968548545204
67.0,304.8992070297904
68.0,304.89930564547285
69.0,304.89882468901607
70.0,304.8993046103164
71.0,304.9009935767532
72.0,304.9023015346107
73.0,304.90239426901934
74.0,304.90202579210955
75.0,304.90231232302034
76.0,304.9027836365762
77.0,304.90288917835403
78.0,304.9030765415913
79.0,304.9027758030319
80.0,304.9031364067188
81.0,304.9028677673882
82.0,304.9044702018278
83.0,304.90513178762535
84.0,304.90579046762963
85.0,304.90521596879876
86.0,304.90446445008075
87.0,304.90532901519015
88.0,304.90608242307394
89.0,304.9063607201671
90.0,304.90692033949097
91.0,304.9071071006054
92.0,304.90720710938854
93.0,304.9065469301154
94.0,304.9067319487945
95.0,304.9073892615116
96.0,304.9082238005025
97.0,304.90794600048116
98.0,304.9083254311099
99.0,304.90832733232173
100.0,304.9089767623519
101.0,304.90908413432993
102.0,304.9089912273777
103.0,304.90983277281026
104.0,304.91068223274544
105.0,304.9119161232658
106.0,304.91314430576347
107.0,304.9132347084505
108.0,304.9130493880021
109.0,304.913884876891
110.0,304.913877519883
111.0,304.9136915590255
112.0,304.91424244719974
113.0,304.91461410876656
114.0,304.9147147851703
115.0,304.9143272207053
116.0,304.9145133768653
117.0,304.9161205948761
118.0,304.91640954117236
119.0,304.9165111297287
120.0,304.9165078091176
121.0,304.9169812516736
122.0,304.9184902725842
123.0,304.9193367157767
124.0,304.91923440615784
125.0,304.9186693707175
126.0,304.9183970753679
127.0,304.9180190662295
128.0,304.91961913084555
129.0,304.9192308130163
