time,T
1.0,303.054
2.0,303.054
3.0,303.062
4.0,303.066
5.0,303.066
6.0,303.068
7.0,303.068
8.0,303.064
9.0,303.055
10.0,303.055
11.0,303.056
12.0,303.057
13.0,303.057
14.0,303.069
15.0,303.07
16.0,303.068
17.0,303.063
18.0,303.063
19.0,303.063
20.0,303.063
21.0,303.063
22.0,303.064
23.0,303.064
24.0,303.065
25.0,303.069
26.0,303.069
27.0,303.069
28.0,303.069
29.0,303.069
30.0,303.064
31.0,303.063
32.0,303.063
33.0,303.066
34.0,303.066
35.0,303.068
36.0,303.07
37.0,303.07
38.0,303.068
39.0,303.067
40.0,303.067
41.0,303.072
42.0,303.072
43.0,303.071
44.0,303.07
45.0,303.07
46.0,303.069
47.0,303.069
48.0,303.069
49.0,303.077
50.0,303.077
51.0,303.078
52.0,303.079
53.0,303.079
54.0,303.078
55.0,303.077
56.0,303.077
57.0,303.081
58.0,303.081
59.0,303.08
60.0,303.075
61.0,303.075
62.0,303.074
63.0,303.073
64.0,303.073
65.0,303.08
66.0,303.081
67.0,303.081
68.0,303.079
69.0,303.079
70.0,303.079
71.0,303.078
72.0,303.078
73.0,303.08
74.0,303.081
75.0,303.081
76.0,303.08
77.0,303.08
78.0,303.083
79.0,303.0891
80.0,303.0891
81.0,303.0901
82.0,303.0901
83.0,303.0901
84.0,303.0871
85.0,303.0871
86.0,303.084
87.0,303.078
88.0,303.078
89.0,303.082
90.0,303.085
91.0,303.085
92.0,303.0861
93.0,303.0861
94.0,303.084
95.0,303.074
96.0,303.074
97.0,303.076
98.0,303.078
99.0,303.078
100.0,303.084
101.0,303.085
102.0,303.085
103.0,303.085
104.0,303.085
105.0,303.083
106.0,303.081
107.0,303.081
108.0,303.083
109.0,303.083
110.0,303.083
111.0,303.081
112.0,303.081
113.0,303.082
114.0,303.083
115.0,303.083
116.0,303.0871
117.0,303.0881
118.0,303.0881
119.0,303.085
120.0,303.085
121.0,303.0861
122.0,303.0881
123.0,303.0881
124.0,303.085
125.0,303.083
126.0,303.083
127.0,303.08
128.0,303.08
129.0,303.083
130.0,303.0931
131.0,303.0931
132.0,303.0911
133.0,303.0891
134.0,303.0891
135.0,303.0911
136.0,303.0921
137.0,303.0931
138.0,303.0981
139.0,303.0981
140.0,303.0961
141.0,303.0951
142.0,303.0951
143.0,303.0901
144.0,303.0891
145.0,303.0891
146.0,303.0891
147.0,303.0891
148.0,303.0931
149.0,303.0971
150.0,303.0971
151.0,303.0971
152.0,303.0971
