time,T
1.0,306.6415491568034
2.0,306.64198373863195
3.0,306.642914703923
4.0,306.6421927303907
5.0,306.6419841250926
6.0,306.64281766977604
7.0,306.6443544276311
8.0,306.6443603807426
9.0,306.6439438404305
10.0,306.64393886188236
11.0,306.6442443909089
12.0,306.6438288733844
13.0,306.6436201413193
14.0,306.6440335150612
15.0,306.6435182521728
16.0,306.64341197407
17.0,306.6440340761672
18.0,306.64423686135166
19.0,306.6456798661641
20.0,306.64557554523014
21.0,306.6460123444378
22.0,306.6447621671777
23.0,306.6447518269848
24.0,306.6440187284253
25.0,306.6447480269426
26.0,306.64559073894293
27.0,306.6478571845442
28.0,306.6488961180376
29.0,306.6493265786651
30.0,306.64807629145315
31.0,306.64736184875477
32.0,306.64843153226104
33.0,306.6488450672582
34.0,306.6482907460229
35.0,306.64744264948826
36.0,306.6478602243078
37.0,306.649334740311
38.0,306.65099698349803
39.0,306.65172055822853
40.0,306.65163237620817
41.0,306.6513247237594
42.0,306.65080979089663
43.0,306.65050100505476
44.0,306.6497672260956
45.0,306.65122540664845
46.0,306.65330531027723
47.0,306.65289414029814
48.0,306.64994937238725
49.0,306.6496394463271
50.0,306.65108882798904
51.0,306.6520451931046
52.0,306.6530895864863
53.0,306.65256834089115
54.0,306.652151199394
55.0,306.6513183981339
56.0,306.65130071420873
57.0,306.65244013341015
58.0,306.65369774939415
59.0,306.65381454454354
60.0,306.65350652624295
61.0,306.65360494398317
62.0,306.65401336151575
63.0,306.6528711298761
64.0,306.6524454087119
65.0,306.65265965201655
66.0,306.65360212848867
67.0,306.65401222134517
68.0,306.6530723732006
69.0,306.65224767993254
70.0,306.65327632762893
71.0,306.6543075393424
72.0,306.65649238776473
73.0,306.6573356468446
74.0,306.6568238533665
75.0,306.6562012301706
76.0,306.6562048490802
77.0,306.6563991406019
78.0,306.65650081100637
79.0,306.6558731191921
80.0,306.6560805732117
81.0,306.65525693347956
82.0,306.6557755637772
83.0,306.65652404661546
84.0,306.6562144667003
85.0,306.6549734068213
86.0,306.6559051923628
87.0,306.65725421317165
88.0,306.65776182465845
89.0,306.65630923103737
90.0,306.65651610669414
91.0,306.6586162462261
92.0,306.6602624483135
93.0,306.66066857673275
94.0,306.6602502234128
95.0,306.6604647460817
96.0,306.66069677826727
97.0,306.6612192147784
98.0,306.6621404410732
99.0,306.6626497150239
100.0,306.66295964108406
101.0,306.6614189959798
102.0,306.6605932124651
103.0,306.65985185799747
104.0,306.66057212833056
105.0,306.66192538134493
106.0,306.662761715027
107.0,306.66265795219107
108.0,306.66235003960134
109.0,306.6626577037699
110.0,306.66245036030807
111.0,306.66203447693175
112.0,306.6620371942304
113.0,306.66234994378345
114.0,306.66349607369693
115.0,306.6647604195208
116.0,306.66382813187613
117.0,306.66278119113935
118.0,306.6619249531827
119.0,306.66285602160036
120.0,306.66358895638757
121.0,306.6632914969741
122.0,306.66402072072367
123.0,306.6639078585663
124.0,306.6651446760843
125.0,306.66555666118677
126.0,306.66492807076156
127.0,306.66420115204994
128.0,306.6646232202722
129.0,306.6661061150783
130.0,306.6664109785285
131.0,306.6661671407615
132.0,306.6672050274744
133.0,306.66700361562334
134.0,306.6662892680168
135.0,306.6649387348774
136.0,306.6652419155364
137.0,306.6656492169685
138.0,306.6662697574512
139.0,306.66742060697663
140.0,306.66827432350317
141.0,306.66848119915994
142.0,306.66773106447357
143.0,306.6675278595483
144.0,306.66670323923273
145.0,306.667762882824
146.0,306.669105090449
147.0,306.67004159173547
148.0,306.6700262038142
149.0,306.66950636535586
150.0,306.66973043779626
151.0,306.6691114898712
152.0,306.6689199228549
153.0,306.66997037690584
154.0,306.67089566664714
155.0,306.6709904625115
156.0,306.6707754504247
157.0,306.6705685747679
158.0,306.66992913917926
159.0,306.67013670271496
160.0,306.67074849863013
161.0,306.6705284801198
162.0,306.6713562818178
163.0,306.67148861515
164.0,306.6736714200071
165.0,306.6734621606273
166.0,306.6738470072424
167.0,306.6741632276034
168.0,306.674804707312
169.0,306.6734404944224
170.0,306.67282378916553
171.0,306.6733426983997
172.0,306.6741710662688
173.0,306.67427074550545
174.0,306.67595382667844
175.0,306.67606173193667
176.0,306.6747143908513
177.0,306.6728353939757
178.0,306.6729453404643
179.0,306.67388413680885
180.0,306.67576719630085
181.0,306.6765918864896
182.0,306.67678425118896
183.0,306.6765623138791
184.0,306.6759519423812
185.0,306.6773426225734
186.0,306.67734849097644
187.0,306.6774267186362
188.0,306.6754096899856
189.0,306.67582300866655
190.0,306.6764584302907
191.0,306.6774230737142
192.0,306.67794784495385
193.0,306.67805370778393
194.0,306.67856778355014
195.0,306.6786517879325
196.0,306.67929201206334
197.0,306.67908617091405
198.0,306.67866430903433
199.0,306.6782534951686
200.0,306.67741892769754
201.0,306.67867465309155
202.0,306.67909336812943
203.0,306.6800212662309
204.0,306.68022207269337
205.0,306.6805325258606
206.0,306.6807435550013
207.0,306.68188775694347
208.0,306.6822941406091
209.0,306.68259549204527
210.0,306.6823926166272
211.0,306.68198769636876
212.0,306.68263051413663
213.0,306.6834502682801
214.0,306.6840707302375
215.0,306.6839676039887
216.0,306.68323699159976
217.0,306.68470216661837
218.0,306.685740952507
219.0,306.6856401639951
220.0,306.68459549181193
221.0,306.6846926767908
222.0,306.685428442619
223.0,306.68492071300176
224.0,306.68377244776144
225.0,306.683787477346
226.0,306.6858561335074
227.0,306.6869941640694
228.0,306.68633811317534
229.0,306.686749795474
230.0,306.6872631271386
231.0,306.6878091503707
232.0,306.6881060880978
233.0,306.68874837574464
234.0,306.68813141829764
235.0,306.6874165366351
236.0,306.6867915609147
237.0,306.6871101408153
238.0,306.6881212911875
239.0,306.6880035411774
240.0,306.6877926256983
241.0,306.68636212916255
242.0,306.6880410178036
243.0,306.6892795731504
244.0,306.690431966983
245.0,306.6921937880403
246.0,306.6918843576607
247.0,306.69178634086643
248.0,306.6910647875686
249.0,306.6908465813276
250.0,306.6911229277805
251.0,306.69163745588605
252.0,306.69322481248486
253.0,306.6921019188173
254.0,306.6915895382403
255.0,306.6910687783372
256.0,306.69209431776346
257.0,306.6926019868062
258.0,306.69228872921076
259.0,306.6925006124165
260.0,306.6919918272733
261.0,306.6915661332947
262.0,306.69176417789646
263.0,306.69289723185256
264.0,306.6935193025232
265.0,306.69394586599634
266.0,306.69447697711087
267.0,306.69489029579177
268.0,306.69521507100006
269.0,306.69614604558524
270.0,306.69718849603487
271.0,306.6966557951966
272.0,306.6963453179115
273.0,306.69624018185425
274.0,306.69873989595317
275.0,306.70028737854363
276.0,306.70041080786825
277.0,306.6992806010148
278.0,306.6982457938313
279.0,306.69633954726856
280.0,306.6964317543082
281.0,306.6965333288948
282.0,306.69757638194056
283.0,306.6975811651863
284.0,306.6980124236924
285.0,306.6987409534952
286.0,306.7001965137883
287.0,306.7006130670942
288.0,306.7008149982499
289.0,306.70029378661786
290.0,306.7006136776888
291.0,306.7003088259585
292.0,306.70000292800086
293.0,306.69979338193787
294.0,306.7000972108806
295.0,306.70092029983493
296.0,306.7023648859686
297.0,306.7034080681218
298.0,306.7038276508752
299.0,306.70299789759304
300.0,306.7025830011305
301.0,306.70185364626354
302.0,306.7021673524886
303.0,306.70258254992814
304.0,306.70392883125123
305.0,306.70476199836304
306.0,306.7047616628064
307.0,306.7052802066164
308.0,306.7068586919661
309.0,306.7078075713886
310.0,306.7076028395145
311.0,306.7058072303755
312.0,306.7049614420715
313.0,306.7041339394445
314.0,306.70415420085976
315.0,306.70520114597446
316.0,306.7070488971971
317.0,306.7070150178097
318.0,306.70701752744407
319.0,306.7066493998815
320.0,306.70832839880853
321.0,306.7091562672873
322.0,306.71007283089466
323.0,306.709444962163
324.0,306.7092359272578
325.0,306.70881902978215
326.0,306.70851166841743
327.0,306.7092163627817
328.0,306.70785853917596
329.0,306.70827655461505
330.0,306.70808306161393
331.0,306.7107920698177
332.0,306.7119285808982
333.0,306.71319486481895
334.0,306.7122518679615
335.0,306.7120543812502
336.0,306.71238305265695
337.0,306.7123771310276
338.0,306.7123732996186
339.0,306.7132943709091
340.0,306.7137049556524
341.0,306.7146583550482
342.0,306.7141473469666
343.0,306.7124087375529
344.0,306.71113600137886
345.0,306.7116470718301
346.0,306.7141155718223
347.0,306.71319070777247
348.0,306.7143306066702
349.0,306.71507156246827
350.0,306.71601214068596
351.0,306.7150838495471
352.0,306.7158061037755
353.0,306.71643010191247
354.0,306.718887644874
355.0,306.71731426725046
356.0,306.7155488835404
357.0,306.7141942426066
358.0,306.714609259556
359.0,306.7151372161017
360.0,306.7173354681343
361.0,306.7178565456966
362.0,306.71837268672016
363.0,306.7172386488818
364.0,306.71765514027055
365.0,306.7175735262766
366.0,306.71799883528354
367.0,306.71892182778936
368.0,306.720361393976
369.0,306.72200981461384
370.0,306.72088331386044
371.0,306.720053138413
372.0,306.71995125234577
373.0,306.720878378023
374.0,306.72170685471843
375.0,306.72046422760434
376.0,306.72069847829255
377.0,306.72142420855016
378.0,306.7219418877602
379.0,306.7216353755297
380.0,306.7210146855115
381.0,306.7221459305574
382.0,306.7239956608649
383.0,306.7251358506753
384.0,306.72523461194913
385.0,306.72523677543853
386.0,306.725888143847
387.0,306.72661996140823
388.0,306.72558264459036
389.0,306.7254756693696
390.0,306.72545451617185
391.0,306.72618016859394
392.0,306.72670557009275
393.0,306.72702525725697
394.0,306.7284858234383
395.0,306.7291090026466
396.0,306.72921052286205
397.0,306.7283816130983
398.0,306.72900229823347
399.0,306.7291052188081
400.0,306.7294325029073
401.0,306.728817495919
402.0,306.72809470726327
403.0,306.7274546278326
404.0,306.72807608539205
405.0,306.72838463081126
406.0,306.72766369045456
407.0,306.72848942687057
408.0,306.73086595452224
409.0,306.73129344189744
410.0,306.73130266598986
411.0,306.730988124462
412.0,306.7312015342944
