time,T
1.0,297.3262
2.0,297.3212
3.0,297.3212
4.0,297.3222
5.0,297.3252
6.0,297.3252
7.0,297.3262
8.0,297.3272
9.0,297.3272
10.0,297.3342
11.0,297.3342
12.0,297.3332
13.0,297.3302
14.0,297.3302
15.0,297.3352
16.0,297.3392
17.0,297.3392
18.0,297.3292
19.0,297.3282
20.0,297.3292
21.0,297.3332
22.0,297.3332
23.0,297.3302
24.0,297.3272
25.0,297.3272
26.0,297.3332
27.0,297.3342
28.0,297.3332
29.0,297.3282
30.0,297.3282
31.0,297.3282
32.0,297.3282
33.0,297.3282
34.0,297.3332
35.0,297.3342
36.0,297.3342
37.0,297.3382
38.0,297.3382
39.0,297.3332
40.0,297.3272
41.0,297.3272
42.0,297.3272
43.0,297.3272
44.0,297.3272
45.0,297.3212
46.0,297.3212
47.0,297.3262
48.0,297.3362
49.0,297.3362
50.0,297.3372
51.0,297.3382
52.0,297.3382
53.0,297.3412
54.0,297.3412
55.0,297.3452
56.0,297.3592
57.0,297.3592
58.0,297.3673
59.0,297.3733
60.0,297.3733
61.0,297.3833
62.0,297.3843
63.0,297.3923
64.0,297.4244
65.0,297.4244
66.0,297.4314
67.0,297.4394
68.0,297.4394
69.0,297.4794
70.0,297.4915
71.0,297.4965
72.0,297.5295
73.0,297.5295
74.0,297.5526
75.0,297.5816
76.0,297.5816
77.0,297.6117
78.0,297.6207
79.0,297.6237
80.0,297.6748
81.0,297.6748
82.0,297.6878
83.0,297.7108
84.0,297.7108
85.0,297.7469
86.0,297.7669
87.0,297.7669
88.0,297.803
89.0,297.803
90.0,297.808
91.0,297.819
92.0,297.819
93.0,297.83
94.0,297.8381
95.0,297.8381
96.0,297.8611
97.0,297.8621
98.0,297.8651
99.0,297.8781
100.0,297.8781
101.0,297.8942
102.0,297.9092
103.0,297.9092
104.0,297.9583
105.0,297.9653
106.0,297.9793
107.0,298.0424
108.0,298.0424
109.0,298.0915
110.0,298.1476
111.0,298.1476
112.0,298.2307
113.0,298.2558
114.0,298.2638
115.0,298.379
116.0,298.379
117.0,298.4341
118.0,298.5262
119.0,298.5262
120.0,298.6264
121.0,298.6675
122.0,298.6675
123.0,298.8057
124.0,298.8057
125.0,298.8518
126.0,298.952
127.0,298.952
128.0,299.0301
129.0,299.0842
130.0,299.0842
131.0,299.2154
132.0,299.2244
133.0,299.2565
134.0,299.3517
135.0,299.3517
136.0,299.4148
137.0,299.4638
138.0,299.4638
139.0,299.558
140.0,299.571
141.0,299.5901
142.0,299.6762
143.0,299.6762
144.0,299.7123
145.0,299.7533
146.0,299.7533
147.0,299.8084
148.0,299.8215
149.0,299.8275
150.0,299.8715
151.0,299.8715
152.0,299.8896
153.0,299.9146
154.0,299.9146
155.0,299.9437
156.0,299.9537
157.0,299.9537
158.0,299.9747
159.0,299.9747
160.0,299.9918
161.0,300.0198
162.0,300.0198
163.0,300.0488
164.0,300.0649
165.0,300.0649
166.0,300.1059
167.0,300.109
168.0,300.12
169.0,300.154
170.0,300.154
171.0,300.1831
172.0,300.2011
173.0,300.2011
174.0,300.2352
175.0,300.2372
176.0,300.2452
