time,T
1.0,297.4028506393052
2.0,297.40085860069763
3.0,297.3991316062703
4.0,297.40012394680474
5.0,297.4014780650178
6.0,297.4009794734064
7.0,297.4005048245661
8.0,297.401006018104
9.0,297.40199970565425
10.0,297.40284421758724
11.0,297.40284106028486
12.0,297.4014824590046
13.0,297.40211876385536
14.0,297.4024893669915
15.0,297.4039491909856
16.0,297.4023515948706
17.0,297.4014798021395
18.0,297.40208873225754
19.0,297.4040832422272
20.0,297.40457840036265
21.0,297.40371003838993
22.0,297.40285363023435
23.0,297.4022220381182
24.0,297.4032209229189
25.0,297.4039497150269
26.0,297.4039570102332
27.0,297.4035844476443
28.0,297.40284665145185
29.0,297.4035853377725
30.0,297.4022341589731
31.0,297.4027085837984
32.0,297.40247547255814
33.0,297.40532711065117
34.0,297.4072902491787
35.0,297.4071734063789
36.0,297.4054306186189
37.0,297.40592611843607
38.0,297.4072857521352
39.0,297.40940999795976
40.0,297.40978247624844
41.0,297.40903944050234
42.0,297.4095241806289
43.0,297.41014993726
44.0,297.41039633507836
45.0,297.4094056074592
46.0,297.40915691978273
47.0,297.4106481356712
48.0,297.410768614153
49.0,297.4081635564437
50.0,297.40606582215753
51.0,297.4065579838244
52.0,297.40828412017936
53.0,297.4100148254523
54.0,297.41150665175974
55.0,297.41224647774646
56.0,297.41311421370966
57.0,297.4126289113406
58.0,297.41187590461635
59.0,297.41113388047387
60.0,297.41397348626765
61.0,297.41534088314535
62.0,297.41471754986304
63.0,297.41361507007645
64.0,297.41261443571534
65.0,297.41236622358224
66.0,297.4129855804544
67.0,297.4127502940343
68.0,297.4116381541773
69.0,297.41052419055086
70.0,297.4105154083316
71.0,297.41311475025054
72.0,297.41496222425366
73.0,297.41435198842544
74.0,297.4118886349193
75.0,297.41212746951874
76.0,297.41273677958264
77.0,297.4132273937183
78.0,297.4144691406451
79.0,297.414975062069
80.0,297.4150823308825
81.0,297.41668532510886
82.0,297.41806410288046
83.0,297.4179538041465
84.0,297.41720882199746
85.0,297.41632069199704
86.0,297.41681474112704
87.0,297.4165646948324
88.0,297.41731813807604
89.0,297.4183081405134
90.0,297.41917321891856
91.0,297.4197805251758
92.0,297.4180475168302
93.0,297.4169431880514
94.0,297.416332732541
95.0,297.4159669438543
96.0,297.41744058894017
97.0,297.41955470793425
98.0,297.42115842265235
99.0,297.42115314463734
100.0,297.4211569664834
101.0,297.42016962020523
102.0,297.4200420220558
103.0,297.42077228394794
104.0,297.4213989638167
105.0,297.422266536824
106.0,297.4225039664776
107.0,297.4211457084058
108.0,297.4201589098868
109.0,297.42176648724717
110.0,297.4230053943775
111.0,297.4232654810529
112.0,297.4220131364613
113.0,297.42153005981055
114.0,297.4215300191324
115.0,297.42302711288545
116.0,297.42351143405983
117.0,297.423117395225
118.0,297.4236058085183
119.0,297.4247296943184
120.0,297.42610745514787
121.0,297.42523283123273
122.0,297.4239986606154
123.0,297.4248798692741
124.0,297.42585846629487
125.0,297.4239914802749
126.0,297.42324615846536
127.0,297.42286798727156
128.0,297.42436587251507
129.0,297.4256178468387
130.0,297.4266042171185
131.0,297.4246189784844
132.0,297.42499194897005
133.0,297.42710321363626
134.0,297.43093018961474
135.0,297.4322904226497
136.0,297.43315873425524
137.0,297.43204921739243
138.0,297.43143140351657
139.0,297.4311802467998
140.0,297.4316714174139
141.0,297.43043555298436
142.0,297.4288286911232
143.0,297.42894440490517
144.0,297.430052618764
145.0,297.4311756928747
146.0,297.4304438267278
147.0,297.4315521769301
148.0,297.43277636413086
149.0,297.4341428348696
150.0,297.43377791131957
151.0,297.434154830978
152.0,297.4320407694742
153.0,297.43265360118704
154.0,297.4325366097492
155.0,297.4317855191937
156.0,297.4316689852969
157.0,297.4336544806627
158.0,297.43451634969904
159.0,297.43352529559695
160.0,297.43266292424636
161.0,297.4326627466583
162.0,297.4338933248023
163.0,297.43525232699284
164.0,297.43623832722545
165.0,297.43835160784437
166.0,297.43947907150437
167.0,297.44108527072825
168.0,297.4404544403604
169.0,297.4381106456922
170.0,297.4362591148435
171.0,297.4361334206384
172.0,297.4363891459735
173.0,297.4346485067564
174.0,297.43562743787356
175.0,297.4362525325227
176.0,297.4378566414705
177.0,297.4389823518337
178.0,297.4393623237455
179.0,297.4382305744383
180.0,297.4389674437
181.0,297.4379802412813
182.0,297.4393481091409
183.0,297.43773449068095
184.0,297.4386042218102
185.0,297.4381187575417
186.0,297.4374983486684
187.0,297.4372549750803
188.0,297.43724922742865
189.0,297.43836099305287
190.0,297.43885832661846
191.0,297.442324853317
192.0,297.4427047310415
193.0,297.44294684237354
194.0,297.44293726027183
195.0,297.4434350745923
196.0,297.44380668882917
197.0,297.44417817211047
198.0,297.44380897046307
199.0,297.44269817817116
200.0,297.4414640363511
201.0,297.44232135679897
202.0,297.4439367420764
203.0,297.44541615440056
204.0,297.44404837188165
205.0,297.44293677103076
206.0,297.4441773679208
207.0,297.44627817479375
208.0,297.446159035605
209.0,297.4449216720562
210.0,297.4435563164761
211.0,297.44281773141915
212.0,297.4436745398804
213.0,297.44503610630983
214.0,297.44565931270364
215.0,297.44616429270843
216.0,297.4462884244479
217.0,297.4473883060869
218.0,297.4471654319481
219.0,297.4480238565102
220.0,297.44899292238097
221.0,297.45022452158094
222.0,297.4494888337328
223.0,297.45074468944574
224.0,297.4514851805105
225.0,297.4513530145096
226.0,297.4514766461658
227.0,297.451104171411
228.0,297.45023514137347
229.0,297.44987022387625
230.0,297.45196237371664
231.0,297.4525783094252
232.0,297.4528213154162
233.0,297.4525810053698
234.0,297.4534568474124
235.0,297.4522202039584
236.0,297.45146654826567
237.0,297.4501024536424
238.0,297.45108241798556
239.0,297.45281570220163
240.0,297.45492554141737
241.0,297.45395519029773
242.0,297.454445970821
243.0,297.45419452153834
244.0,297.45592232969534
245.0,297.45617127694896
246.0,297.45664629878905
247.0,297.45714357659165
248.0,297.458132207283
249.0,297.45815076970644
250.0,297.45827036154554
251.0,297.4581268402865
252.0,297.45962381199666
253.0,297.4597480479099
254.0,297.45976862235597
255.0,297.45926421036046
256.0,297.4578972542601
257.0,297.4579082330143
258.0,297.4587665131435
259.0,297.4598709874207
260.0,297.4588830424926
261.0,297.45937451159205
262.0,297.4582598170414
263.0,297.4573974159256
264.0,297.4596259134171
265.0,297.46222368805616
266.0,297.4611173959364
267.0,297.4592566041071
268.0,297.46012704889733
269.0,297.4609802640826
270.0,297.46110151908624
271.0,297.46061060899774
272.0,297.4612392732744
273.0,297.4617364425301
274.0,297.4640958466114
275.0,297.46433562741737
276.0,297.4638323701234
277.0,297.46408687402834
278.0,297.46482685892613
279.0,297.46433326931134
280.0,297.4646962507492
281.0,297.46630689447295
282.0,297.4655597394119
283.0,297.4634708209916
284.0,297.46372213266665
285.0,297.4661898090083
286.0,297.46617507033676
287.0,297.4656831298023
288.0,297.46482167935636
289.0,297.46655871655025
290.0,297.4678093895009
291.0,297.4689155255309
292.0,297.4690431739504
293.0,297.46817068419796
294.0,297.4680384479772
295.0,297.46802781621545
296.0,297.4691547901292
297.0,297.4696547664511
298.0,297.4710145205165
299.0,297.47275758978424
300.0,297.47262541114753
301.0,297.4703877615025
302.0,297.47101154164386
303.0,297.4726245726106
304.0,297.4725029968852
305.0,297.4725011019303
306.0,297.4739937549623
307.0,297.47720461778005
308.0,297.47733186942025
309.0,297.4778199850343
310.0,297.4773338531412
311.0,297.4768453804353
312.0,297.47610513072914
313.0,297.47634603841703
314.0,297.4764743432941
315.0,297.47548666979924
316.0,297.4754678525256
317.0,297.4753402852138
318.0,297.47856907495213
319.0,297.48129557363745
320.0,297.4825335698238
321.0,297.4829175408956
322.0,297.48241256900275
323.0,297.48241004920305
324.0,297.4831530353329
325.0,297.4827840373247
326.0,297.4835349212344
327.0,297.4858802393736
328.0,297.48550265261804
329.0,297.48438967911835
330.0,297.48265958283156
331.0,297.48463022974795
332.0,297.48562290316346
333.0,297.48673985795364
334.0,297.48735570248203
335.0,297.48784631725397
336.0,297.4888319176865
337.0,297.4901991224859
338.0,297.49255098829383
339.0,297.4941541539111
340.0,297.4954975596815
341.0,297.4947740423851
342.0,297.4967598465914
343.0,297.4988581108976
344.0,297.50020242206216
345.0,297.4998410415649
346.0,297.49923551477457
347.0,297.4994866505156
348.0,297.501691140577
349.0,297.502551987234
350.0,297.50391163271854
351.0,297.5041618519846
352.0,297.5052846655132
353.0,297.50602657016236
354.0,297.5080073077883
355.0,297.5096250146806
356.0,297.5098623206925
357.0,297.50949428380426
358.0,297.51123016714445
359.0,297.51296308983996
360.0,297.51370384689443
361.0,297.51519791711155
362.0,297.51619404030623
363.0,297.51717743017025
364.0,297.51741749287817
365.0,297.51543602752594
366.0,297.51557228931426
367.0,297.5187872402581
368.0,297.5213889317788
369.0,297.52522129509106
370.0,297.5253366510119
371.0,297.5264489322924
372.0,297.52905671617486
373.0,297.5307998495854
374.0,297.5331435670528
375.0,297.5356302297233
376.0,297.5362454921446
377.0,297.5368707990745
378.0,297.5373504086737
379.0,297.53956658362193
380.0,297.5421669249189
381.0,297.5442722738413
382.0,297.54489033531917
383.0,297.54601571501274
384.0,297.54687344594834
385.0,297.5482226089544
386.0,297.55131303987463
387.0,297.5525619339888
388.0,297.5545533210201
389.0,297.5555402015238
390.0,297.55800499872
391.0,297.56012002931544
392.0,297.56062398190215
393.0,297.5606177284292
394.0,297.561856227874
395.0,297.56358425444233
396.0,297.5675536134953
397.0,297.5689168873496
398.0,297.5717655091913
399.0,297.575334246653
400.0,297.5785483038369
401.0,297.5811503011467
402.0,297.5832497155322
403.0,297.5847574980184
404.0,297.5890866406091
405.0,297.5911872205276
406.0,297.5911820373241
407.0,297.59466233706235
408.0,297.5980023516761
409.0,297.6019677654617
410.0,297.60483136064795
411.0,297.6050723405944
412.0,297.6080487082192
413.0,297.6107585168238
414.0,297.614462134287
415.0,297.61903723857074
416.0,297.6207779383876
417.0,297.6236176216298
418.0,297.62608552148055
419.0,297.6295489505587
420.0,297.6341349257605
421.0,297.6363742243034
422.0,297.63822628707806
423.0,297.6408311685121
424.0,297.64281120547435
425.0,297.64517292040995
426.0,297.6507263663603
427.0,297.6525749025775
428.0,297.6544336805641
429.0,297.6566687112672
430.0,297.6607334921505
431.0,297.6675589502478
432.0,297.67114618185667
433.0,297.6744890609019
434.0,297.67758169346064
435.0,297.680671912264
436.0,297.68315801420846
437.0,297.68711077772315
438.0,297.6923125677013
439.0,297.69984814641833
440.0,297.702073218095
441.0,297.7045515214088
442.0,297.70751933771663
443.0,297.7101197792966
444.0,297.7157994357497
445.0,297.7207676437625
446.0,297.72399687947313
447.0,297.72771416902424
448.0,297.73266043302743
449.0,297.73439164754967
450.0,297.7394512548207
451.0,297.7436606842962
452.0,297.75046559603766
453.0,297.75478635530294
454.0,297.7551557881476
455.0,297.76071889500224
456.0,297.767543952936
457.0,297.7738594214662
458.0,297.7797927912253
459.0,297.7828912766375
460.0,297.78807378584963
461.0,297.7921597108409
462.0,297.7937714347405
463.0,297.7987135760155
464.0,297.80725893148804
465.0,297.8118519717304
466.0,297.8192670253056
467.0,297.8217365312819
468.0,297.8273031074554
469.0,297.8330112197194
470.0,297.837341705392
471.0,297.84240925694394
472.0,297.84797374792225
473.0,297.8523099785098
474.0,297.8618259092237
475.0,297.8670303002321
476.0,297.87284833089456
477.0,297.87878504978073
478.0,297.88397372020785
479.0,297.88818299376715
480.0,297.89487092813937
481.0,297.8974837639317
482.0,297.9065002316868
483.0,297.91343450374836
484.0,297.9174102478412
485.0,297.9231124854981
486.0,297.92695233360877
487.0,297.93422932134206
488.0,297.94488400486154
489.0,297.9506914197564
490.0,297.9577520391955
491.0,297.9636941149968
492.0,297.9704912979595
