time,T
1,301.043670614579
2,301.044750014614
3,301.045758576818
4,301.046479687531
5,301.04677424457
6,301.047061083013
7,301.047204273777
8,301.046697119018
9,301.045540119419
10,301.045617787476
11,301.046562008548
12,301.04720976281
13,301.047426166929
14,301.04793194966
15,301.047429461702
16,301.047423642833
17,301.047640329762
18,301.048579119473
19,301.048653661771
20,301.047934501338
21,301.047066446285
22,301.04611845661
23,301.046555222832
24,301.048004410717
25,301.04814814739
26,301.049085229783
27,301.04967064905
28,301.049742774582
29,301.048805208189
30,301.048865658759
31,301.049668849326
32,301.049302447866
33,301.048580528561
34,301.049442320902
35,301.051044837486
36,301.051476882079
37,301.050671494393
38,301.050453973308
39,301.050673676262
40,301.051908229046
41,301.051919723585
42,301.052925253556
43,301.053783716102
44,301.054216597904
45,301.053053491072
46,301.051761623757
47,301.051548807208
48,301.051327869726
49,301.051244092582
50,301.051176411438
51,301.05334963777
52,301.054077606027
53,301.054949126173
54,301.053711867118
55,301.054508095524
56,301.054723905561
57,301.05523973361
58,301.055451872186
59,301.055228165353
60,301.054797162435
61,301.054149298294
62,301.055150699754
63,301.05616073069
64,301.056821740565
65,301.056459374791
66,301.055811011475
67,301.054504525296
68,301.053426131671
69,301.05357007325
70,301.055229355325
71,301.056384793242
72,301.056530457008
73,301.056172903199
74,301.056024417379
75,301.057326834544
76,301.05754137492
77,301.057265085688
78,301.056106380918
79,301.055529003089
80,301.056389704303
81,301.056896160567
82,301.057472320155
83,301.059499328971
84,301.060804352284
85,301.060078677062
86,301.059133767552
87,301.058269532224
88,301.058996141965
89,301.058704482514
90,301.058556593285
91,301.058491499201
92,301.059366895369
93,301.060730559771
94,301.061518065543
95,301.061449172545
96,301.059356916101
97,301.058705649916
98,301.059068318435
99,301.06044463355
100,301.060443972157
101,301.060727618261
102,301.061087560961
103,301.061522324089
104,301.06174186222
105,301.062246471622
106,301.061739453219
107,301.060944516759
108,301.061026837555
109,301.061173712285
110,301.061599545495
111,301.061669778272
112,301.062464815398
113,301.06369803158
114,301.064063095424
115,301.063404578745
116,301.06282077544
117,301.063183662303
118,301.061526652505
119,301.062110711696
120,301.063186919457
121,301.063547433109
122,301.063190309893
123,301.063553705833
124,301.063328354734
125,301.063397356906
126,301.063540488816
127,301.06462877643
128,301.064634878841
129,301.064207104051
130,301.064638741874
131,301.065146839003
132,301.065438439797
133,301.065294749512
134,301.064706960297
135,301.064779863151
136,301.065148168202
137,301.064710697787
138,301.064633549479
139,301.066003960137
140,301.067598038672
141,301.06774794684
142,301.06695515066
143,301.066227862991
144,301.065861880162
145,301.065718646792
146,301.065501155012
147,301.066801291892
148,301.06724223682
149,301.067604776138
150,301.067668283961
151,301.06868227179
152,301.068609179847
153,301.066658640879
154,301.065860762408
155,301.067594795217
156,301.069688621682
157,301.069770791388
158,301.068978198475
159,301.069846360235
160,301.070499563066
161,301.069992684287
162,301.06853784313
163,301.067677493909
164,301.068909057844
165,301.069842155249
166,301.069402277124
167,301.067658577713
168,301.067446043297
169,301.068392238843
170,301.070568002183
171,301.070711072654
172,301.071072812358
173,301.071217781642
174,301.07106979794
175,301.069903304347
176,301.069397470698
177,301.069760735312
178,301.069912497673
179,301.0699138838
180,301.070637906599
181,301.070777931434
182,301.070996845868
183,301.071654021831
184,301.07173156555
185,301.07107751007
186,301.070350665709
187,301.070637758956
188,301.070645689996
189,301.071653477824
190,301.071288217004
191,301.070857841265
192,301.070930491411
193,301.072013104787
194,301.071578762251
195,301.071146068952
196,301.071730175923
197,301.072527811825
198,301.073173422494
199,301.073318567662
200,301.073098329448
201,301.072083530479
202,301.071945933566
203,301.072665927642
204,301.073675220211
205,301.07316751039
206,301.073244193138
207,301.073535036904
208,301.073747949792
209,301.073964817711
210,301.075050740162
211,301.074329735376
212,301.074476996976
213,301.074695194963
214,301.075347146117
215,301.075626875027
216,301.075479188077
217,301.075051356743
218,301.075634925111
219,301.075925381718
220,301.075639895467
221,301.075135455026
222,301.075129152276
223,301.075633451175
224,301.076935384638
225,301.077229657315
226,301.077735001248
227,301.077078720366
228,301.076786003248
229,301.075699199874
230,301.075772434937
231,301.076429718189
232,301.077589371211
233,301.076937159409
234,301.075127194911
235,301.075123845005
236,301.076132285406
237,301.077797010293
238,301.07779737284
239,301.078160033475
240,301.077437387207
241,301.07685486456
242,301.076130375283
243,301.075991328222
244,301.07736100456
245,301.078377679468
246,301.078881412906
247,301.079682422741
248,301.07975769805
249,301.078599081828
250,301.077946037097
251,301.078813016312
252,301.078741934489
253,301.078813742581
254,301.079247163375
255,301.080770560263
256,301.081562473106
257,301.081204693597
258,301.081059018392
259,301.080249569685
260,301.080397205046
261,301.080113644895
262,301.080624323175
263,301.08193091358
264,301.083508381955
265,301.082865081455
266,301.079978539607
267,301.079103717617
268,301.079320356184
269,301.080186202651
270,301.081047073573
271,301.081263405824
272,301.081195027802
273,301.080978325367
274,301.081994490816
275,301.082359818958
276,301.082142595474
277,301.081852526641
278,301.082141027628
279,301.082213704587
280,301.083664637896
281,301.083666751556
282,301.083583077507
283,301.082639442096
284,301.082208658565
285,301.082935025989
286,301.083154208718
287,301.082937401866
288,301.083290818651
289,301.083936554508
290,301.083937480844
291,301.083356797333
292,301.083138907089
293,301.083874656272
294,301.084305120096
295,301.084677357061
296,301.085542448427
297,301.085607552651
298,301.085890113181
299,301.08582289696
300,301.085900681104
301,301.085821285532
302,301.085603081286
303,301.085463504363
304,301.085393112236
305,301.085390422151
306,301.084665534984
307,301.084232670377
308,301.084813806355
