Time,In_column_Top
700,301.8439
701,301.8539
702,301.87
703,301.87
704,301.893
705,301.903
706,301.903
707,301.9381
708,301.9381
709,301.9471
710,301.9671
711,301.9671
712,301.9902
713,302.0042
714,302.0042
715,302.0373
716,302.0393
717,302.0463
718,302.0673
719,302.0673
720,302.0773
721,302.0843
722,302.0843
723,302.1234
724,302.1294
725,302.1354
726,302.1635
727,302.1635
728,302.1825
729,302.2015
730,302.2015
731,302.2156
732,302.2186
733,302.2236
734,302.2606
735,302.2606
736,302.2717
737,302.2847
738,302.2847
739,302.3037
740,302.3117
741,302.3117
742,302.3538
743,302.3538
744,302.3648
745,302.3838
746,302.3838
747,302.3979
748,302.4049
749,302.4049
750,302.4389
751,302.4389
752,302.444
753,302.46
754,302.46
755,302.475
756,302.485
757,302.485
758,302.5211
759,302.5231
760,302.5271
761,302.5421
762,302.5421
763,302.5561
764,302.5702
765,302.5702
766,302.5742
767,302.5752
768,302.5812
769,302.6092
770,302.6092
771,302.6193
772,302.6323
773,302.6323
774,302.6453
775,302.6493
776,302.6513
777,302.6804
778,302.6804
779,302.6884
780,302.7014
781,302.7014
782,302.7154
783,302.7224
784,302.7224
785,302.7405
786,302.7405
787,302.7535
788,302.7825
789,302.7825
790,302.7895
791,302.7935
792,302.7935
793,302.8166
794,302.8186
795,302.8256
796,302.8456
797,302.8456
798,302.8577
799,302.8667
800,302.8667
801,302.8897
802,302.8927
803,302.8967
804,302.9138
805,302.9138
806,302.9288
807,302.9438
808,302.9438
809,302.9548
810,302.9578
811,302.9608
812,302.9819
813,302.9819
814,302.9939
815,303.0089
816,303.0089
817,303.0239
818,303.029
819,303.031
820,303.054
821,303.054
822,303.059
823,303.068
824,303.068
825,303.0901
826,303.1001
827,303.1001
828,303.0921
829,303.0921
830,303.1001
831,303.1221
832,303.1221
833,303.1341
834,303.1442
835,303.1442
836,303.1632
837,303.1642
838,303.1682
839,303.1832
840,303.1832
841,303.1842
842,303.1862
843,303.1862
844,303.2012
845,303.2053
846,303.2073
847,303.2213
848,303.2213
849,303.2313
850,303.2443
851,303.2443
852,303.2563
853,303.2603
854,303.2603
855,303.2674
856,303.2674
857,303.2744
858,303.2884
859,303.2884
860,303.2934
861,303.2964
862,303.2964
863,303.3064
864,303.3064
865,303.3134
866,303.3275
867,303.3275
868,303.3355
869,303.3405
870,303.3405
871,303.3545
872,303.3555
873,303.3595
874,303.3705
875,303.3705
876,303.3765
877,303.3806
878,303.3806
879,303.4016
880,303.4046
881,303.4046
882,303.4046
883,303.4046
884,303.4086
885,303.4136
886,303.4136
887,303.4427
888,303.4517
889,303.4517
890,303.4537
891,303.4537
892,303.4587
893,303.4667
894,303.4667
895,303.4707
896,303.4727
897,303.4737
898,303.4948
899,303.4948
900,303.5018
901,303.5138
902,303.5138
903,303.5228
904,303.5278
905,303.5278
906,303.5508
907,303.5508
908,303.5508
909,303.5508
910,303.5508
911,303.5579
912,303.5629
913,303.5629
914,303.5779
915,303.5789
916,303.5799
917,303.5859
918,303.5859
919,303.5949
920,303.6049
921,303.6049
922,303.612
923,303.614
924,303.615
925,303.623
926,303.623
927,303.633
928,303.645
929,303.645
930,303.648
931,303.649
932,303.649
933,303.654
934,303.654
935,303.654
936,303.654
937,303.654
938,303.662
939,303.665
940,303.665
941,303.66
942,303.66
943,303.662
944,303.669
945,303.669
946,303.665
947,303.663
948,303.663
949,303.6791
950,303.6801
951,303.6811
952,303.6871
953,303.6871
954,303.6861
955,303.6861
956,303.6861
957,303.6751
958,303.6721
959,303.6741
960,303.6851
961,303.6851
962,303.6841
963,303.6821
964,303.6821
965,303.6931
966,303.6951
967,303.6941
968,303.6871
969,303.6871
970,303.6911
971,303.6961
972,303.6961
973,303.6961
974,303.6961
975,303.6961
976,303.6941
977,303.6941
978,303.6981
979,303.7051
980,303.7051
981,303.7031
982,303.7021
983,303.7021
984,303.6951
985,303.6951
986,303.6951
987,303.6951
988,303.6951
989,303.7031
990,303.7091
991,303.7091
992,303.7161
993,303.7171
994,303.7201
995,303.7322
996,303.7322
997,303.7322
998,303.7322
999,303.7322
1000,303.7352
1001,303.7362
1002,303.7362
1003,303.7362
1004,303.7362
1005,303.7382
1006,303.7412
1007,303.7412
1008,303.7422
1009,303.7422
1010,303.7422
1011,303.7482
1012,303.7482
1013,303.7542
1014,303.7662
1015,303.7662
1016,303.7662
1017,303.7662
1018,303.7662
1019,303.7682
1020,303.7682
1021,303.7682
1022,303.7682
1023,303.7682
1024,303.7742
1025,303.7782
1026,303.7782
1027,303.7842
1028,303.7842
1029,303.7863
1030,303.7933
1031,303.7933
1032,303.7953
1033,303.7973
1034,303.7973
1035,303.8053
1036,303.8063
1037,303.8063
1038,303.8083
1039,303.8083
1040,303.8113
1041,303.8143
1042,303.8143
1043,303.8173
1044,303.8183
1045,303.8213
1046,303.8423
1047,303.8423
1048,303.8403
1049,303.8363
1050,303.8363
1051,303.8454
1052,303.8494
1053,303.8494
1054,303.8474
1055,303.8474
1056,303.8514
1057,303.8614
1058,303.8614
1059,303.8624
1060,303.8634
1061,303.8634
1062,303.8784
1063,303.8784
1064,303.8794
1065,303.8834
1066,303.8834
1067,303.8834
1068,303.8834
1069,303.8834
1070,303.8934
1071,303.8944
1072,303.8964
1073,303.9045
1074,303.9045
1075,303.9055
1076,303.9065
1077,303.9065
1078,303.9195
1079,303.9225
1080,303.9225
1081,303.9245
1082,303.9245
1083,303.9285
1084,303.9345
1085,303.9345
1086,303.9455
1087,303.9485
1088,303.9495
1089,303.9626
1090,303.9626
1091,303.9656
1092,303.9706
1093,303.9706
1094,303.9826
1095,303.9876
1096,303.9876
1097,303.9896
1098,303.9896
1099,303.9906
1100,303.9956
1101,303.9956
1102,303.9976
1103,303.9986
1104,303.9986
1105,304.0176
1106,304.0207
1107,304.0217
1108,304.0247
1109,304.0247
1110,304.0257
1111,304.0257
1112,304.0257
1113,304.0317
1114,304.0327
1115,304.0357
1116,304.0567
1117,304.0567
1118,304.0547
1119,304.0527
1120,304.0527
1121,304.0637
1122,304.0677
1123,304.0677
1124,304.0647
1125,304.0647
1126,304.0697
1127,304.0777
1128,304.0777
1129,304.0838
1130,304.0868
1131,304.0868
1132,304.0988
1133,304.0988
1134,304.1028
1135,304.1118
1136,304.1118
1137,304.1168
1138,304.1198
1139,304.1198
1140,304.1128
1141,304.1128
1142,304.1178
1143,304.1328
1144,304.1328
1145,304.1338
1146,304.1348
1147,304.1348
1148,304.1419
1149,304.1429
1150,304.1449
1151,304.1549
1152,304.1549
1153,304.1569
1154,304.1589
1155,304.1589
1156,304.1689
1157,304.1709
1158,304.1719
1159,304.1829
1160,304.1829
1161,304.1869
1162,304.1929
1163,304.1929
1164,304.203
1165,304.206
1166,304.206
1167,304.201
1168,304.201
1169,304.206
1170,304.215
1171,304.215
1172,304.224
1173,304.228
1174,304.228
1175,304.23
1176,304.23
1177,304.233
1178,304.24
1179,304.24
1180,304.243
1181,304.245
1182,304.245
1183,304.244
1184,304.244
1185,304.249
1186,304.2691
1187,304.2691
1188,304.2701
1189,304.2711
1190,304.2711
1191,304.2881
1192,304.2921
1193,304.2931
1194,304.2961
1195,304.2961
1196,304.2981
1197,304.3001
1198,304.3001
1199,304.2991
1200,304.2991
1201,304.3001
1202,304.3162
1203,304.3162
1204,304.3172
1205,304.3182
1206,304.3182
1207,304.3252
1208,304.3282
1209,304.3282
1210,304.3292
1211,304.3292
1212,304.3332
1213,304.3422
1214,304.3422
1215,304.3462
1216,304.3492
1217,304.3492
1218,304.3442
1219,304.3442
1220,304.3442
1221,304.3432
1222,304.3432
1223,304.3562
1224,304.3672
1225,304.3672
1226,304.3632
1227,304.3622
1228,304.3632
1229,304.3662
1230,304.3662
1231,304.3692
1232,304.3723
1233,304.3723
1234,304.3793
1235,304.3813
1236,304.3813
1237,304.3853
1238,304.3853
1239,304.3873
1240,304.3903
1241,304.3903
1242,304.3973
1243,304.4003
1244,304.3993
1245,304.3903
1246,304.3903
1247,304.3933
1248,304.3973
1249,304.3973
1250,304.4033
1251,304.4063
1252,304.4063
1253,304.4163
1254,304.4163
1255,304.4163
1256,304.4173
1257,304.4173
1258,304.4163
1259,304.4163
1260,304.4163
1261,304.4294
1262,304.4314
1263,304.4304
1264,304.4273
1265,304.4273
1266,304.4314
1267,304.4354
1268,304.4354
1269,304.4344
1270,304.4344
1271,304.4354
1272,304.4444
1273,304.4444
1274,304.4424
1275,304.4404
1276,304.4404
1277,304.4464
1278,304.4484
1279,304.4494
1280,304.4594
1281,304.4594
1282,304.4604
1283,304.4634
1284,304.4634
1285,304.4674
1286,304.4694
1287,304.4694
1288,304.4654
1289,304.4654
1290,304.4664
1291,304.4694
1292,304.4694
1293,304.4754
1294,304.4804
1295,304.4804
1296,304.4844
1297,304.4844
1298,304.4844
1299,304.4864
1300,304.4864
1301,304.4915
1302,304.4945
1303,304.4945
1304,304.4975
1305,304.4985
1306,304.4985
1307,304.4985
1308,304.4985
1309,304.5055
1310,304.5115
1311,304.5115
1312,304.5055
1313,304.5035
1314,304.5035
1315,304.5065
1316,304.5065
1317,304.5105
1318,304.5165
1319,304.5165
1320,304.5095
1321,304.5075
1322,304.5075
1323,304.5125
1324,304.5125
1325,304.5185
1326,304.5325
1327,304.5325
1328,304.5275
1329,304.5245
1330,304.5245
1331,304.5305
1332,304.5305
1333,304.5335
1334,304.5415
1335,304.5415
1336,304.5425
1337,304.5435
1338,304.5435
1339,304.5445
1340,304.5445
1341,304.5425
1342,304.5365
1343,304.5365
1344,304.5405
1345,304.5456
1346,304.5456
1347,304.5445
1348,304.5445
1349,304.5466
1350,304.5576
1351,304.5576
1352,304.5626
1353,304.5696
1354,304.5696
1355,304.5706
1356,304.5706
1357,304.5696
1358,304.5616
1359,304.5616
1360,304.5646
1361,304.5696
1362,304.5696
1363,304.5676
1364,304.5666
1365,304.5666
1366,304.5726
1367,304.5726
1368,304.5716
1369,304.5706
1370,304.5706
1371,304.5746
1372,304.5766
1373,304.5766
1374,304.5766
1375,304.5766
1376,304.5766
1377,304.5766
1378,304.5766
1379,304.5786
1380,304.5806
1381,304.5806
1382,304.5846
1383,304.5856
1384,304.5856
1385,304.5836
1386,304.5836
1387,304.5876
1388,304.5926
1389,304.5926
1390,304.5876
1391,304.5856
1392,304.5866
1393,304.5966
1394,304.5966
1395,304.5956
1396,304.5926
1397,304.5926
1398,304.6026
1399,304.6077
1400,304.6077
1401,304.6157
1402,304.6157
1403,304.6147
1404,304.6117
1405,304.6117
1406,304.6187
1407,304.6237
1408,304.6237
1409,304.6117
1410,304.6107
1411,304.6137
1412,304.6227
1413,304.6227
1414,304.6217
1415,304.6217
1416,304.6217
1417,304.6307
1418,304.6317
1419,304.6307
1420,304.6277
1421,304.6277
1422,304.6307
1423,304.6327
1424,304.6327
1425,304.6477
1426,304.6507
1427,304.6507
1428,304.6477
1429,304.6477
1430,304.6487
1431,304.6497
1432,304.6497
1433,304.6547
1434,304.6567
1435,304.6567
1436,304.6638
1437,304.6638
1438,304.6607
1439,304.6547
1440,304.6547
1441,304.6628
1442,304.6668
1443,304.6668
1444,304.6718
1445,304.6718
1446,304.6678
1447,304.6587
1448,304.6587
1449,304.6618
1450,304.6638
1451,304.6638
1452,304.6688
1453,304.6698
1454,304.6718
1455,304.6798
1456,304.6798
1457,304.6808
1458,304.6818
1459,304.6818
1460,304.6728
1461,304.6718
1462,304.6718
1463,304.6748
1464,304.6748
1465,304.6778
1466,304.6818
1467,304.6818
1468,304.6798
1469,304.6798
1470,304.6798
1471,304.6848
1472,304.6848
1473,304.6888
1474,304.6958
1475,304.6958
1476,304.6878
1477,304.6848
1478,304.6848
1479,304.6908
1480,304.6908
1481,304.6918
1482,304.6928
1483,304.6928
1484,304.6918
1485,304.6908
1486,304.6908
1487,304.6888
1488,304.6888
1489,304.6918
1490,304.6998
1491,304.6998
1492,304.6988
1493,304.6978
1494,304.6978
1495,304.7058
1496,304.7068
1497,304.7068
1498,304.7078
1499,304.7078
1500,304.7038
1501,304.7008
1502,304.7008
1503,304.7078
1504,304.7108
1505,304.7098
1506,304.7028
1507,304.7028
1508,304.7038
1509,304.7058
1510,304.7058
1511,304.7108
1512,304.7128
1513,304.7128
1514,304.7148
1515,304.7148
1516,304.7178
1517,304.7219
1518,304.7219
1519,304.7239
1520,304.7249
1521,304.7249
1522,304.7279
1523,304.7279
1524,304.7309
1525,304.7379
1526,304.7379
1527,304.7359
1528,304.7339
1529,304.7339
1530,304.7279
1531,304.7269
1532,304.7299
1533,304.7419
1534,304.7419
1535,304.7409
1536,304.7399
1537,304.7399
1538,304.7399
1539,304.7399
1540,304.7409
1541,304.7459
1542,304.7459
1543,304.7479
1544,304.7499
1545,304.7499
1546,304.7439
1547,304.7419
1548,304.7419
1549,304.7459
1550,304.7459
1551,304.7449
1552,304.7429
1553,304.7429
1554,304.7439
1555,304.7439
1556,304.7439
1557,304.7569
1558,304.7569
1559,304.7569
1560,304.7579
1561,304.7579
1562,304.7569
1563,304.7559
1564,304.7559
1565,304.7639
1566,304.7649
1567,304.7659
1568,304.7669
1569,304.7669
1570,304.7679
1571,304.7689
1572,304.7689
1573,304.7659
1574,304.7649
1575,304.7669
1576,304.7739
1577,304.7739
1578,304.7749
1579,304.7759
1580,304.7759
1581,304.782
1582,304.783
1583,304.781
1584,304.7669
1585,304.7669
1586,304.7709
1587,304.7759
1588,304.7759
1589,304.782
1590,304.784
1591,304.784
1592,304.788
1593,304.788
1594,304.784
1595,304.7769
1596,304.7769
1597,304.79
1598,304.796
1599,304.796
1600,304.782
1601,304.782
1602,304.784
1603,304.792
1604,304.792
1605,304.793
1606,304.793
1607,304.793
1608,304.795
1609,304.795
1610,304.797
1611,304.803
1612,304.803
1613,304.8
1614,304.797
1615,304.797
1616,304.81
1617,304.813
1618,304.813
1619,304.811
1620,304.811
1621,304.804
1622,304.795
1623,304.795
1624,304.805
1625,304.808
1626,304.808
1627,304.804
1628,304.804
1629,304.807
1630,304.813
1631,304.813
1632,304.81
1633,304.809
1634,304.809
1635,304.819
1636,304.819
1637,304.819
1638,304.82
1639,304.82
1640,304.82
1641,304.82
1642,304.82
1643,304.82
1644,304.82
1645,304.82
1646,304.821
1647,304.821
1648,304.818
1649,304.816
1650,304.816
1651,304.818
1652,304.819
1653,304.818
1654,304.813
1655,304.813
1656,304.816
1657,304.819
1658,304.819
1659,304.823
1660,304.824
1661,304.824
1662,304.827
1663,304.827
1664,304.824
1665,304.819
1666,304.819
1667,304.828
1668,304.831
1669,304.832
1670,304.8391
1671,304.8391
1672,304.835
1673,304.825
1674,304.825
1675,304.833
1676,304.8371
1677,304.8371
1678,304.829
1679,304.829
1680,304.831
1681,304.8381
1682,304.8381
1683,304.835
1684,304.832
1685,304.832
1686,304.8421
1687,304.8431
1688,304.8441
1689,304.8461
1690,304.8461
1691,304.8441
1692,304.8411
1693,304.8411
1694,304.83
1695,304.827
1696,304.829
1697,304.8421
1698,304.8421
1699,304.8371
1700,304.83
1701,304.83
1702,304.8371
1703,304.8401
1704,304.8401
1705,304.8411
1706,304.8411
1707,304.8441
1708,304.8501
1709,304.8501
1710,304.8471
1711,304.8451
1712,304.8451
1713,304.8421
1714,304.8421
1715,304.8441
1716,304.8491
1717,304.8491
1718,304.8401
1719,304.834
1720,304.834
1721,304.8471
1722,304.8491
1723,304.8491
1724,304.8471
1725,304.8471
1726,304.8471
1727,304.8471
1728,304.8471
1729,304.8481
1730,304.8481
1731,304.8491
1732,304.8541
1733,304.8541
1734,304.8601
1735,304.8661
1736,304.8661
1737,304.8521
1738,304.8491
1739,304.8491
1740,304.8511
1741,304.8511
1742,304.8511
1743,304.8521
1744,304.8521
1745,304.8481
1746,304.8461
1747,304.8461
1748,304.8541
1749,304.8541
1750,304.8541
1751,304.8541
1752,304.8541
1753,304.8561
1754,304.8571
1755,304.8571
1756,304.8581
1757,304.8581
1758,304.8591
1759,304.8631
1760,304.8631
1761,304.8621
1762,304.8621
1763,304.8621
1764,304.8561
1765,304.8551
1766,304.8561
1767,304.8621
1768,304.8621
1769,304.8651
1770,304.8681
1771,304.8681
1772,304.8661
1773,304.8651
1774,304.8661
1775,304.8701
1776,304.8701
1777,304.8701
1778,304.8691
1779,304.8691
1780,304.8711
1781,304.8721
1782,304.8721
1783,304.8621
1784,304.8621
1785,304.8611
1786,304.8591
1787,304.8591
1788,304.8711
1789,304.8771
1790,304.8771
1791,304.8581
1792,304.8581
1793,304.8651
1794,304.8811
1795,304.8811
1796,304.8751
1797,304.8711
1798,304.8711
1799,304.8721
1800,304.8721
1801,304.8731
1802,304.8751
1803,304.8751
1804,304.8801
1805,304.8831
1806,304.8831
1807,304.8811
1808,304.8811
1809,304.8801
1810,304.8761
1811,304.8761
1812,304.8821
1813,304.8881
1814,304.8881
1815,304.8861
1816,304.8851
1817,304.8851
1818,304.8801
1819,304.8801
1820,304.8831
1821,304.8881
1822,304.8881
1823,304.8891
1824,304.8891
1825,304.8891
1826,304.8891
1827,304.8891
1828,304.8921
1829,304.8972
1830,304.8972
1831,304.8931
1832,304.8911
1833,304.8911
1834,304.9072
1835,304.9082
1836,304.9042
1837,304.8901
1838,304.8901
1839,304.8972
1840,304.9032
1841,304.9032
1842,304.8992
1843,304.8992
1844,304.9002
1845,304.9032
1846,304.9032
1847,304.9022
1848,304.9012
1849,304.9012
1850,304.9042
1851,304.9052
1852,304.9062
1853,304.9102
1854,304.9102
1855,304.9112
1856,304.9142
1857,304.9142
1858,304.9082
1859,304.9062
1860,304.9062
1861,304.9142
1862,304.9142
1863,304.9122
1864,304.9092
1865,304.9092
1866,304.9112
1867,304.9122
1868,304.9122
1869,304.9122
1870,304.9122
1871,304.9152
1872,304.9212
1873,304.9212
1874,304.9212
1875,304.9212
1876,304.9212
1877,304.9192
1878,304.9192
1879,304.9192
1880,304.9212
1881,304.9212
1882,304.9182
1883,304.9162
1884,304.9162
1885,304.9232
1886,304.9242
1887,304.9232
1888,304.9172
1889,304.9172
1890,304.9192
1891,304.9212
1892,304.9212
1893,304.9202
1894,304.9202
1895,304.9212
