Time,In_column_Top
488,307.0859
489,307.0859
490,307.0979
491,307.1009
492,307.1029
493,307.116
494,307.116
495,307.121
496,307.127
497,307.127
498,307.136
499,307.139
500,307.14
501,307.153
502,307.153
503,307.16
504,307.1731
505,307.1731
506,307.1811
507,307.1841
508,307.1841
509,307.2051
510,307.2051
511,307.2071
512,307.2131
513,307.2131
514,307.2221
515,307.2281
516,307.2281
517,307.2362
518,307.2372
519,307.2392
520,307.2502
521,307.2502
522,307.2612
523,307.2712
524,307.2712
525,307.2742
526,307.2742
527,307.2772
528,307.3023
529,307.3023
530,307.3003
531,307.2973
532,307.2973
533,307.3123
534,307.3163
535,307.3173
536,307.3333
537,307.3333
538,307.3363
539,307.3413
540,307.3413
541,307.3554
542,307.3604
543,307.3604
544,307.3684
545,307.3684
546,307.3754
547,307.3904
548,307.3904
549,307.3944
550,307.3974
551,307.3974
552,307.4065
553,307.4065
554,307.4085
555,307.4135
556,307.4135
557,307.4245
558,307.4335
559,307.4335
560,307.4425
561,307.4435
562,307.4445
563,307.4475
564,307.4475
565,307.4615
566,307.4756
567,307.4756
568,307.4816
569,307.4826
570,307.4836
571,307.4896
572,307.4896
573,307.4966
574,307.5066
575,307.5066
576,307.5126
577,307.5156
578,307.5166
579,307.5367
580,307.5367
581,307.5367
582,307.5367
583,307.5367
584,307.5437
585,307.5477
586,307.5477
587,307.5587
588,307.5587
589,307.5617
590,307.5697
591,307.5697
592,307.5777
593,307.5828
594,307.5828
595,307.6028
596,307.6038
597,307.6038
598,307.6058
599,307.6058
600,307.6088
601,307.6118
602,307.6118
603,307.6248
604,307.6278
605,307.6288
606,307.6378
607,307.6378
608,307.6469
609,307.6579
610,307.6579
611,307.6709
612,307.6749
613,307.6749
614,307.6789
615,307.6789
616,307.6819
617,307.6879
618,307.6879
619,307.6959
620,307.698
621,307.698
622,307.702
623,307.702
624,307.71
625,307.725
626,307.725
627,307.733
628,307.737
629,307.737
630,307.745
631,307.745
632,307.749
633,307.7591
634,307.7591
635,307.7671
636,307.7731
637,307.7731
638,307.7841
639,307.7861
640,307.7861
641,307.7871
642,307.7871
643,307.7931
644,307.8001
645,307.8001
646,307.8202
647,307.8242
648,307.8242
649,307.8262
650,307.8262
651,307.8292
652,307.8332
653,307.8332
654,307.8352
655,307.8352
656,307.8352
657,307.8522
658,307.8522
659,307.8572
660,307.8642
661,307.8642
662,307.8722
663,307.8763
664,307.8763
665,307.8903
666,307.8913
667,307.8943
668,307.9043
669,307.9043
670,307.9063
671,307.9073
672,307.9073
673,307.9243
674,307.9253
675,307.9283
676,307.9394
677,307.9394
678,307.9454
679,307.9494
680,307.9494
681,307.9544
682,307.9554
683,307.9574
684,307.9694
685,307.9694
686,307.9764
687,307.9854
688,307.9854
689,307.9854
690,307.9854
691,307.9864
692,308.0045
693,308.0045
694,308.0095
695,308.0185
696,308.0185
697,308.0295
698,308.0335
699,308.0335
700,308.0405
701,308.0405
702,308.0425
703,308.0486
704,308.0486
705,308.0576
706,308.0626
707,308.0626
708,308.0716
709,308.0726
710,308.0746
711,308.0796
712,308.0796
713,308.0906
714,308.0996
715,308.0996
716,308.0976
717,308.0976
718,308.0996
719,308.1097
720,308.1097
721,308.1167
722,308.1247
723,308.1247
724,308.1267
725,308.1267
726,308.1277
727,308.1397
728,308.1397
729,308.1487
730,308.1627
731,308.1627
732,308.1607
733,308.1597
734,308.1607
735,308.1708
736,308.1708
737,308.1758
738,308.1868
739,308.1868
740,308.1878
741,308.1888
742,308.1888
743,308.2018
744,308.2028
745,308.2048
746,308.2088
747,308.2088
748,308.2178
749,308.2249
750,308.2249
751,308.2339
752,308.2349
753,308.2369
754,308.2479
755,308.2479
756,308.2519
757,308.2559
758,308.2559
759,308.2649
760,308.2669
761,308.2679
762,308.2759
763,308.2759
764,308.2799
765,308.285
766,308.285
767,308.285
768,308.285
769,308.286
770,308.308
771,308.308
772,308.314
773,308.323
774,308.323
775,308.327
776,308.329
777,308.329
778,308.339
779,308.339
780,308.3441
781,308.3541
782,308.3541
783,308.3571
784,308.3591
785,308.3591
786,308.3701
787,308.3711
788,308.3731
789,308.3801
790,308.3801
791,308.3881
792,308.3951
793,308.3951
794,308.3941
795,308.3941
796,308.3961
797,308.4042
798,308.4042
799,308.4062
800,308.4092
801,308.4092
802,308.4252
803,308.4292
804,308.4302
805,308.4372
806,308.4372
807,308.4372
808,308.4372
809,308.4372
810,308.4432
811,308.4452
812,308.4462
813,308.4643
814,308.4643
815,308.4663
816,308.4713
817,308.4713
818,308.4763
819,308.4793
820,308.4793
821,308.4833
822,308.4833
823,308.4853
824,308.4913
825,308.4913
826,308.4993
827,308.5053
828,308.5053
829,308.5154
830,308.5164
831,308.5174
832,308.5234
833,308.5234
834,308.5234
835,308.5234
836,308.5234
837,308.5264
838,308.5274
839,308.5284
840,308.5364
841,308.5364
842,308.5414
843,308.5474
844,308.5474
845,308.5564
846,308.5584
847,308.5584
848,308.5614
849,308.5614
850,308.5634
851,308.5664
852,308.5664
853,308.5805
854,308.5865
855,308.5865
856,308.5785
857,308.5775
858,308.5805
859,308.5875
860,308.5875
861,308.5965
862,308.6015
863,308.6015
864,308.6065
865,308.6065
866,308.6095
867,308.6195
868,308.6195
869,308.6205
870,308.6215
871,308.6215
872,308.6295
873,308.6305
874,308.6305
875,308.6336
876,308.6336
877,308.6356
878,308.6386
879,308.6386
880,308.6506
881,308.6536
882,308.6536
883,308.6576
884,308.6576
885,308.6586
886,308.6596
887,308.6596
888,308.6706
889,308.6736
890,308.6736
891,308.6836
892,308.6836
893,308.6846
894,308.6856
895,308.6856
896,308.6897
897,308.6917
898,308.6917
899,308.6967
900,308.6967
901,308.6967
902,308.6977
903,308.6977
904,308.7057
905,308.7107
906,308.7107
907,308.7207
908,308.7227
909,308.7237
910,308.7287
911,308.7287
912,308.7267
913,308.7247
914,308.7247
915,308.7387
916,308.7417
917,308.7417
918,308.7437
919,308.7437
920,308.7457
921,308.7488
922,308.7488
923,308.7528
924,308.7538
925,308.7538
926,308.7598
927,308.7598
928,308.7638
929,308.7708
930,308.7708
931,308.7728
932,308.7738
933,308.7738
934,308.7848
935,308.7858
936,308.7888
937,308.7958
938,308.7958
939,308.7978
940,308.7988
941,308.7988
942,308.8079
943,308.8089
944,308.8099
945,308.8139
946,308.8139
947,308.8199
948,308.8259
949,308.8259
950,308.8259
951,308.8259
952,308.8279
953,308.8369
954,308.8369
955,308.8399
956,308.8429
957,308.8429
958,308.8469
959,308.8489
960,308.8489
961,308.8449
962,308.8449
963,308.8499
964,308.8579
965,308.8579
966,308.868
967,308.871
968,308.871
969,308.874
970,308.874
971,308.876
972,308.879
973,308.879
974,308.882
975,308.884
976,308.884
977,308.891
978,308.891
979,308.892
980,308.894
981,308.894
982,308.894
983,308.894
984,308.894
985,308.9
986,308.901
987,308.905
988,308.9231
989,308.9231
990,308.9241
991,308.9261
992,308.9261
993,308.9301
994,308.9311
995,308.9321
996,308.9371
997,308.9371
998,308.9401
999,308.9431
1000,308.9431
1001,308.9481
1002,308.9491
1003,308.9491
1004,308.9531
1005,308.9531
1006,308.9571
1007,308.9651
1008,308.9651
1009,308.9651
1010,308.9651
1011,308.9651
1012,308.9731
1013,308.9731
1014,308.9751
1015,308.9811
1016,308.9811
1017,308.9862
1018,308.9902
1019,308.9902
1020,308.9952
1021,308.9952
1022,308.9952
1023,308.9962
1024,308.9962
1025,309.0042
1026,309.0102
1027,309.0102
1028,309.0112
1029,309.0112
1030,309.0132
1031,309.0232
1032,309.0232
1033,309.0252
1034,309.0282
1035,309.0282
1036,309.0342
1037,309.0362
1038,309.0362
1039,309.0372
1040,309.0372
1041,309.0392
1042,309.0443
1043,309.0443
1044,309.0433
1045,309.0433
1046,309.0433
1047,309.0583
1048,309.0583
1049,309.0593
1050,309.0613
1051,309.0613
1052,309.0643
1053,309.0663
1054,309.0663
1055,309.0753
1056,309.0763
1057,309.0773
1058,309.0813
1059,309.0813
1060,309.0883
1061,309.0933
1062,309.0933
1063,309.0984
1064,309.0994
1065,309.0994
1066,309.0984
1067,309.0984
1068,309.1044
1069,309.1114
1070,309.1114
1071,309.1164
1072,309.1174
1073,309.1174
1074,309.1194
1075,309.1194
1076,309.1204
1077,309.1234
1078,309.1234
1079,309.1264
1080,309.1274
1081,309.1284
1082,309.1484
1083,309.1484
1084,309.1454
1085,309.1404
1086,309.1404
1087,309.1444
1088,309.1474
1089,309.1474
1090,309.1544
1091,309.1544
1092,309.1564
1093,309.1615
1094,309.1615
1095,309.1665
1096,309.1695
1097,309.1695
1098,309.1575
1099,309.1564
1100,309.1605
1101,309.1785
1102,309.1785
1103,309.1825
1104,309.1855
1105,309.1855
1106,309.1875
1107,309.1885
1108,309.1895
1109,309.1955
1110,309.1955
1111,309.1975
1112,309.2005
1113,309.2005
1114,309.2075
1115,309.2095
1116,309.2105
1117,309.2256
1118,309.2256
1119,309.2216
1120,309.2156
1121,309.2156
1122,309.2166
1123,309.2176
1124,309.2176
1125,309.2396
1126,309.2396
1127,309.2376
1128,309.2336
1129,309.2336
1130,309.2376
1131,309.2406
1132,309.2406
1133,309.2576
1134,309.2586
1135,309.2596
1136,309.2636
1137,309.2636
1138,309.2676
1139,309.2706
1140,309.2706
1141,309.2737
1142,309.2747
1143,309.2747
1144,309.2726
1145,309.2726
1146,309.2737
1147,309.2747
1148,309.2747
1149,309.2907
1150,309.2947
1151,309.2947
1152,309.2877
1153,309.2877
1154,309.2917
1155,309.2967
1156,309.2967
1157,309.3047
1158,309.3087
1159,309.3087
1160,309.3147
1161,309.3147
1162,309.3187
1163,309.3257
1164,309.3257
1165,309.3227
1166,309.3217
1167,309.3217
1168,309.3227
1169,309.3227
1170,309.3247
1171,309.3297
1172,309.3297
1173,309.3378
1174,309.3428
1175,309.3428
1176,309.3478
1177,309.3488
1178,309.3498
1179,309.3518
1180,309.3518
1181,309.3538
1182,309.3568
1183,309.3568
1184,309.3548
1185,309.3548
1186,309.3568
1187,309.3738
1188,309.3738
1189,309.3728
1190,309.3708
1191,309.3708
1192,309.3818
1193,309.3848
1194,309.3848
1195,309.3808
1196,309.3808
1197,309.3818
1198,309.3848
1199,309.3848
1200,309.3898
1201,309.3919
1202,309.3919
1203,309.4079
1204,309.4079
1205,309.4059
1206,309.4029
1207,309.4029
1208,309.4049
1209,309.4059
1210,309.4059
1211,309.4139
1212,309.4149
1213,309.4159
1214,309.4209
1215,309.4209
1216,309.4179
1217,309.4159
1218,309.4159
1219,309.4329
1220,309.4349
1221,309.4359
1222,309.4409
1223,309.4409
1224,309.4419
1225,309.4429
1226,309.4429
1227,309.4429
1228,309.4429
1229,309.4429
1230,309.4459
1231,309.4459
1232,309.45
1233,309.455
1234,309.455
1235,309.456
1236,309.457
1237,309.457
1238,309.465
1239,309.465
1240,309.467
1241,309.472
1242,309.472
1243,309.47
1244,309.469
1245,309.469
1246,309.473
1247,309.473
1248,309.473
1249,309.475
1250,309.475
1251,309.478
1252,309.48
1253,309.48
1254,309.484
1255,309.485
1256,309.486
1257,309.496
1258,309.496
1259,309.496
1260,309.495
1261,309.495
1262,309.498
1263,309.499
1264,309.5
1265,309.505
1266,309.505
1267,309.5071
1268,309.5091
1269,309.5091
1270,309.5101
1271,309.5101
1272,309.5111
1273,309.5221
1274,309.5221
1275,309.5241
1276,309.5281
1277,309.5281
1278,309.5331
1279,309.5351
1280,309.5351
1281,309.5351
1282,309.5351
1283,309.5351
1284,309.5331
1285,309.5331
1286,309.5371
1287,309.5391
1288,309.5391
1289,309.5501
1290,309.5511
1291,309.5501
1292,309.5461
1293,309.5461
1294,309.5501
1295,309.5541
1296,309.5541
1297,309.5651
1298,309.5672
1299,309.5651
1300,309.5561
1301,309.5561
1302,309.5641
1303,309.5732
1304,309.5732
1305,309.5662
1306,309.5641
1307,309.5641
1308,309.5621
1309,309.5621
1310,309.5712
1311,309.5832
1312,309.5832
1313,309.5822
1314,309.5822
1315,309.5822
1316,309.5892
1317,309.5892
1318,309.5882
1319,309.5852
1320,309.5852
1321,309.5962
1322,309.6022
1323,309.6022
1324,309.6072
1325,309.6072
1326,309.6042
1327,309.5972
1328,309.5972
1329,309.6042
1330,309.6092
1331,309.6092
1332,309.6132
1333,309.6142
1334,309.6132
1335,309.6112
1336,309.6112
1337,309.6152
1338,309.6192
1339,309.6192
1340,309.6232
1341,309.6243
1342,309.6253
1343,309.6303
1344,309.6303
1345,309.6343
1346,309.6393
1347,309.6393
1348,309.6413
1349,309.6423
1350,309.6423
1351,309.6453
1352,309.6453
1353,309.6453
1354,309.6443
1355,309.6443
1356,309.6523
1357,309.6563
1358,309.6563
1359,309.6563
1360,309.6563
1361,309.6593
1362,309.6673
1363,309.6673
1364,309.6683
1365,309.6693
1366,309.6693
1367,309.6713
1368,309.6713
1369,309.6723
1370,309.6783
1371,309.6783
1372,309.6813
1373,309.6844
1374,309.6844
1375,309.6813
1376,309.6813
1377,309.6824
1378,309.6854
1379,309.6854
1380,309.6884
1381,309.6924
1382,309.6924
1383,309.6984
1384,309.7004
1385,309.7004
1386,309.7074
1387,309.7074
1388,309.7104
1389,309.7144
1390,309.7144
1391,309.7104
1392,309.7084
1393,309.7084
1394,309.7284
1395,309.7284
1396,309.7244
1397,309.7154
1398,309.7154
1399,309.7274
1400,309.7364
1401,309.7364
1402,309.7394
1403,309.7394
1404,309.7405
1405,309.7445
1406,309.7445
1407,309.7475
1408,309.7495
1409,309.7495
1410,309.7545
1411,309.7555
1412,309.7565
1413,309.7585
1414,309.7585
1415,309.7615
1416,309.7655
1417,309.7655
1418,309.7675
1419,309.7685
1420,309.7675
1421,309.7615
1422,309.7615
1423,309.7695
1424,309.7805
1425,309.7805
1426,309.7785
1427,309.7775
1428,309.7775
1429,309.7855
1430,309.7855
1431,309.7875
1432,309.7925
1433,309.7925
1434,309.7975
1435,309.8006
1436,309.8006
1437,309.8066
1438,309.8066
1439,309.8086
1440,309.8156
1441,309.8156
1442,309.8176
1443,309.8196
1444,309.8196
1445,309.8286
1446,309.8296
1447,309.8296
1448,309.8296
1449,309.8296
1450,309.8306
1451,309.8306
1452,309.8306
1453,309.8356
1454,309.8366
1455,309.8376
1456,309.8476
1457,309.8476
1458,309.8476
1459,309.8486
1460,309.8486
1461,309.8486
1462,309.8486
1463,309.8496
1464,309.8597
1465,309.8597
1466,309.8597
1467,309.8607
1468,309.8607
1469,309.8617
1470,309.8627
1471,309.8627
1472,309.8687
1473,309.8687
1474,309.8697
1475,309.8727
1476,309.8727
1477,309.8737
1478,309.8737
1479,309.8737
1480,309.8867
1481,309.8877
1482,309.8867
1483,309.8847
1484,309.8847
1485,309.8957
1486,309.9047
1487,309.9047
1488,309.9007
1489,309.8997
1490,309.8997
1491,309.8987
1492,309.8987
1493,309.8997
1494,309.9017
1495,309.9017
1496,309.9097
1497,309.9127
1498,309.9137
1499,309.9198
1500,309.9198
1501,309.9198
1502,309.9198
1503,309.9198
1504,309.9208
1505,309.9218
1506,309.9218
1507,309.9288
1508,309.9288
1509,309.9318
1510,309.9378
1511,309.9378
1512,309.9368
1513,309.9368
1514,309.9368
1515,309.9398
1516,309.9398
1517,309.9408
1518,309.9448
1519,309.9448
1520,309.9438
1521,309.9438
1522,309.9438
1523,309.9538
1524,309.9548
1525,309.9548
1526,309.9558
1527,309.9558
1528,309.9548
1529,309.9538
1530,309.9538
1531,309.9638
1532,309.9658
1533,309.9668
1534,309.9728
1535,309.9728
1536,309.9739
1537,309.9749
1538,309.9749
1539,309.9728
1540,309.9718
1541,309.9718
1542,309.9749
1543,309.9749
1544,309.9789
1545,309.9859
1546,309.9859
1547,309.9889
1548,309.9909
1549,309.9909
1550,309.9899
1551,309.9899
1552,309.9919
1553,309.9969
1554,309.9969
1555,309.9969
1556,309.9969
1557,309.9969
1558,309.9999
1559,309.9999
1560,310.0019
1561,310.0069
1562,310.0069
1563,309.9999
1564,309.9939
1565,309.9939
1566,310.0019
1567,310.0039
1568,310.0049
1569,310.0099
1570,310.0099
1571,310.0119
1572,310.0149
1573,310.0149
1574,310.0199
1575,310.0209
1576,310.0209
1577,310.0139
1578,310.0139
1579,310.0219
1580,310.034
1581,310.034
1582,310.0309
1583,310.0299
1584,310.0299
1585,310.033
1586,310.033
1587,310.0309
1588,310.0279
1589,310.0279
1590,310.036
1591,310.04
1592,310.04
1593,310.04
1594,310.04
1595,310.041
1596,310.042
1597,310.042
1598,310.043
1599,310.043
1600,310.043
1601,310.04
1602,310.04
1603,310.041
1604,310.047
1605,310.047
1606,310.054
1607,310.061
1608,310.061
1609,310.064
1610,310.065
1611,310.065
1612,310.065
1613,310.065
1614,310.068
1615,310.072
1616,310.072
1617,310.067
1618,310.065
1619,310.065
1620,310.073
1621,310.073
1622,310.075
1623,310.078
1624,310.078
1625,310.078
1626,310.078
1627,310.078
1628,310.085
1629,310.085
1630,310.088
1631,310.0961
1632,310.0961
1633,310.0921
1634,310.089
1635,310.089
1636,310.087
1637,310.087
1638,310.089
1639,310.0941
1640,310.0941
1641,310.0981
1642,310.1031
1643,310.1031
1644,310.1011
1645,310.1011
1646,310.1021
1647,310.1081
1648,310.1081
1649,310.1091
1650,310.1101
1651,310.1101
1652,310.1071
1653,310.1061
1654,310.1071
1655,310.1241
1656,310.1241
1657,310.1191
1658,310.1111
1659,310.1111
1660,310.1211
1661,310.1261
1662,310.1261
1663,310.1251
1664,310.1251
1665,310.1271
1666,310.1331
1667,310.1331
1668,310.1301
1669,310.1291
1670,310.1291
1671,310.1301
1672,310.1301
1673,310.1321
1674,310.1391
1675,310.1391
1676,310.1401
1677,310.1411
1678,310.1411
1679,310.1421
1680,310.1421
1681,310.1441
1682,310.1542
1683,310.1542
1684,310.1552
1685,310.1572
1686,310.1572
1687,310.1542
1688,310.1532
1689,310.1532
1690,310.1562
1691,310.1562
1692,310.1582
1693,310.1612
1694,310.1612
1695,310.1592
1696,310.1582
1697,310.1592
1698,310.1692
1699,310.1692
1700,310.1672
1701,310.1642
1702,310.1642
1703,310.1682
1704,310.1702
1705,310.1702
1706,310.1732
1707,310.1732
1708,310.1722
1709,310.1702
1710,310.1702
1711,310.1782
1712,310.1832
1713,310.1832
1714,310.1852
1715,310.1852
1716,310.1852
1717,310.1872
1718,310.1872
1719,310.1862
1720,310.1842
1721,310.1842
1722,310.1922
1723,310.1932
1724,310.1932
1725,310.1902
1726,310.1902
1727,310.1942
1728,310.1992
1729,310.1992
1730,310.1932
1731,310.1912
1732,310.1912
1733,310.1992
1734,310.1992
1735,310.1992
1736,310.1992
1737,310.1992
1738,310.2032
1739,310.2052
1740,310.2052
1741,310.2123
1742,310.2123
1743,310.2143
1744,310.2173
1745,310.2173
1746,310.2183
1747,310.2183
1748,310.2183
1749,310.2233
1750,310.2233
1751,310.2253
1752,310.2333
1753,310.2333
1754,310.2333
1755,310.2333
1756,310.2333
1757,310.2253
1758,310.2243
1759,310.2273
1760,310.2383
1761,310.2383
1762,310.2373
1763,310.2353
1764,310.2353
1765,310.2373
1766,310.2373
1767,310.2373
1768,310.2413
1769,310.2413
1770,310.2403
1771,310.2373
1772,310.2373
1773,310.2423
1774,310.2433
1775,310.2433
1776,310.2593
1777,310.2593
1778,310.2573
1779,310.2523
1780,310.2523
1781,310.2573
1782,310.2593
1783,310.2593
1784,310.2613
1785,310.2613
1786,310.2623
1787,310.2664
1788,310.2664
1789,310.2684
1790,310.2704
1791,310.2704
1792,310.2724
1793,310.2724
1794,310.2734
1795,310.2764
1796,310.2764
1797,310.2714
1798,310.2674
1799,310.2674
1800,310.2764
1801,310.2784
1802,310.2784
1803,310.2824
1804,310.2824
1805,310.2844
1806,310.2884
1807,310.2884
1808,310.2934
1809,310.2954
1810,310.2954
1811,310.2914
1812,310.2914
1813,310.2914
1814,310.2914
1815,310.2914
1816,310.3004
1817,310.3044
1818,310.3044
1819,310.2974
1820,310.2974
1821,310.2984
1822,310.3024
1823,310.3024
1824,310.3034
1825,310.3034
1826,310.3034
1827,310.3114
1828,310.3114
1829,310.3124
1830,310.3154
1831,310.3154
1832,310.3174
1833,310.3194
1834,310.3194
1835,310.3164
1836,310.3154
1837,310.3164
1838,310.3245
1839,310.3245
1840,310.3204
1841,310.3164
1842,310.3164
1843,310.3184
1844,310.3184
1845,310.3194
1846,310.3305
1847,310.3305
1848,310.3325
1849,310.3345
1850,310.3345
1851,310.3335
1852,310.3335
1853,310.3335
1854,310.3385
1855,310.3385
1856,310.3375
1857,310.3355
1858,310.3355
1859,310.3345
1860,310.3335
1861,310.3335
1862,310.3375
1863,310.3385
1864,310.3425
1865,310.3535
1866,310.3535
1867,310.3525
1868,310.3525
1869,310.3525
1870,310.3475
1871,310.3465
1872,310.3475
1873,310.3525
1874,310.3525
1875,310.3585
1876,310.3645
1877,310.3645
1878,310.3755
1879,310.3785
1880,310.3775
1881,310.3645
1882,310.3645
1883,310.3655
1884,310.3675
1885,310.3675
1886,310.3755
1887,310.3795
1888,310.3795
1889,310.3785
1890,310.3785
1891,310.3795
1892,310.3826
1893,310.3826
1894,310.3795
