Time,In_column_Top
401,300.9123
402,300.9274
403,300.9274
404,300.9374
405,300.9564
406,300.9564
407,300.9584
408,300.9594
409,300.9594
410,300.9674
411,300.9674
412,300.9704
413,300.9804
414,300.9804
415,300.9834
416,300.9865
417,300.9865
418,301.0085
419,301.0135
420,301.0145
421,301.0235
422,301.0235
423,301.0285
424,301.0345
425,301.0345
426,301.0506
427,301.0546
428,301.0546
429,301.0546
430,301.0546
431,301.0626
432,301.0766
433,301.0766
434,301.0826
435,301.0856
436,301.0856
437,301.1006
438,301.1006
439,301.1077
440,301.1197
441,301.1197
442,301.1227
443,301.1237
444,301.1237
445,301.1347
446,301.1357
447,301.1367
448,301.1407
449,301.1407
450,301.1477
451,301.1537
452,301.1537
453,301.1658
454,301.1678
455,301.1708
456,301.1858
457,301.1858
458,301.1888
459,301.1918
460,301.1918
461,301.1988
462,301.1998
463,301.2008
464,301.2088
465,301.2088
466,301.2078
467,301.2068
468,301.2068
469,301.2189
470,301.2239
471,301.2239
472,301.2249
473,301.2249
474,301.2289
475,301.2359
476,301.2359
477,301.2379
478,301.2389
479,301.2389
480,301.2399
481,301.2399
482,301.2459
483,301.2599
484,301.2599
485,301.2619
486,301.2629
487,301.2629
488,301.2639
489,301.2639
490,301.2659
491,301.2729
492,301.2729
493,301.2749
494,301.277
495,301.277
496,301.289
497,301.291
498,301.292
499,301.299
500,301.299
501,301.3
502,301.301
503,301.301
504,301.309
505,301.312
506,301.313
507,301.319
508,301.319
509,301.322
510,301.326
511,301.326
512,301.327
513,301.328
514,301.329
515,301.3431
516,301.3431
517,301.3481
518,301.3571
519,301.3571
520,301.3611
521,301.3641
522,301.3641
523,301.3761
524,301.3771
525,301.3781
526,301.3821
527,301.3821
528,301.3831
529,301.3841
530,301.3841
531,301.4032
532,301.4062
533,301.4082
534,301.4152
535,301.4152
536,301.4192
537,301.4242
538,301.4242
539,301.4402
540,301.4442
541,301.4462
542,301.4573
543,301.4573
544,301.4653
545,301.4743
546,301.4743
547,301.4743
548,301.4743
549,301.4763
550,301.5003
551,301.5003
552,301.5023
553,301.5063
554,301.5063
555,301.5204
556,301.5264
557,301.5264
558,301.5454
559,301.5464
560,301.5504
561,301.5644
562,301.5644
563,301.5745
564,301.5815
565,301.5815
566,301.5995
567,301.6015
568,301.6045
569,301.6135
570,301.6135
571,301.6195
572,301.6255
573,301.6255
574,301.6526
575,301.6566
576,301.6576
577,301.6636
578,301.6636
579,301.6756
580,301.6877
581,301.6877
582,301.7037
583,301.7087
584,301.7097
585,301.7207
586,301.7207
587,301.7277
588,301.7397
589,301.7397
590,301.7528
591,301.7578
592,301.7598
593,301.7848
594,301.7848
595,301.7928
596,301.8119
597,301.8119
598,301.8269
599,301.8359
600,301.8359
601,301.8459
602,301.8469
603,301.8529
604,301.873
605,301.873
606,301.887
607,301.899
608,301.899
609,301.916
610,301.9181
611,301.9231
612,301.9451
613,301.9451
614,301.9611
615,301.9792
616,301.9792
617,301.9962
618,302.0002
619,302.0042
620,302.0353
621,302.0353
622,302.0463
623,302.0613
624,302.0613
625,302.0723
626,302.0773
627,302.0793
628,302.1184
629,302.1184
630,302.1244
631,302.1364
632,302.1364
633,302.1545
634,302.1625
635,302.1625
636,302.1945
637,302.1945
638,302.2045
639,302.2276
640,302.2276
641,302.2526
642,302.2697
643,302.2697
644,302.2787
645,302.2797
646,302.2897
647,302.3237
648,302.3237
649,302.3318
650,302.3388
651,302.3388
652,302.3688
653,302.3748
654,302.3788
655,302.4039
656,302.4039
657,302.4189
658,302.4389
659,302.4389
660,302.472
661,302.486
662,302.488
663,302.5141
664,302.5141
665,302.5241
666,302.5411
667,302.5411
668,302.5602
669,302.5702
670,302.5702
671,302.6002
672,302.6002
673,302.6072
674,302.6253
675,302.6253
676,302.6533
677,302.6683
678,302.6683
679,302.6884
680,302.6894
681,302.6954
682,302.7234
683,302.7234
684,302.7395
685,302.7525
686,302.7525
687,302.7765
688,302.7805
689,302.7865
690,302.8146
691,302.8146
692,302.8256
693,302.8356
694,302.8356
695,302.8737
696,302.8817
697,302.8837
698,302.8997
699,302.8997
700,302.9128
701,302.9308
702,302.9308
703,302.9568
704,302.9658
705,302.9658
706,302.9909
707,302.9909
708,303.0059
709,303.034
710,303.034
711,303.043
712,303.047
713,303.047
714,303.0941
715,303.0941
716,303.1001
717,303.1181
718,303.1181
719,303.1371
720,303.1502
721,303.1502
722,303.1812
723,303.1852
724,303.1902
725,303.2143
726,303.2143
727,303.2283
728,303.2413
729,303.2413
730,303.2734
731,303.2804
732,303.2844
733,303.3084
734,303.3084
735,303.3255
736,303.3455
737,303.3455
738,303.3635
739,303.3685
740,303.3705
741,303.3986
742,303.3986
743,303.4146
744,303.4417
745,303.4417
746,303.4577
747,303.4637
748,303.4637
749,303.4968
750,303.4968
751,303.5028
752,303.5178
753,303.5178
754,303.5328
755,303.5438
756,303.5438
757,303.5809
758,303.5829
759,303.5869
760,303.6009
761,303.6009
762,303.623
763,303.64
764,303.64
765,303.6701
766,303.6761
767,303.6811
768,303.7061
769,303.7061
770,303.7141
771,303.7251
772,303.7251
773,303.7412
774,303.7462
775,303.7482
776,303.7822
777,303.7822
778,303.7903
779,303.8033
780,303.8033
781,303.8253
782,303.8353
783,303.8353
784,303.8604
785,303.8604
786,303.8724
787,303.8984
788,303.8984
789,303.9075
790,303.9135
791,303.9135
792,303.9395
793,303.9415
794,303.9475
795,303.9605
796,303.9605
797,303.9786
798,303.9906
799,303.9906
800,304.0217
801,304.0257
802,304.0277
803,304.0397
804,304.0397
805,304.0527
806,304.0677
807,304.0677
808,304.0798
809,304.0828
810,304.0868
811,304.1158
812,304.1158
813,304.1278
814,304.1429
815,304.1429
816,304.1619
817,304.1689
818,304.1699
819,304.1909
820,304.1909
821,304.204
822,304.222
823,304.222
824,304.234
825,304.239
826,304.239
827,304.2621
828,304.2621
829,304.2691
830,304.2831
831,304.2831
832,304.3031
833,304.3152
834,304.3152
835,304.3282
836,304.3292
837,304.3372
838,304.3602
839,304.3602
840,304.3773
841,304.3913
842,304.3913
843,304.4053
844,304.4083
845,304.4123
846,304.4384
847,304.4384
848,304.4444
849,304.4514
850,304.4514
851,304.4714
852,304.4774
853,304.4794
854,304.5135
855,304.5135
856,304.5165
857,304.5205
858,304.5205
859,304.5365
860,304.5445
861,304.5445
862,304.5576
863,304.5576
864,304.5696
865,304.5976
866,304.5976
867,304.6077
868,304.6127
869,304.6127
870,304.6297
871,304.6307
872,304.6387
873,304.6628
874,304.6628
875,304.6748
876,304.6848
877,304.6848
878,304.6958
879,304.6978
880,304.7008
881,304.7178
882,304.7178
883,304.7329
884,304.7479
885,304.7479
886,304.7639
887,304.7689
888,304.7709
889,304.788
890,304.788
891,304.795
892,304.806
893,304.806
894,304.827
895,304.834
896,304.834
897,304.8491
898,304.8491
899,304.8601
900,304.8791
901,304.8791
902,304.8851
903,304.8881
904,304.8881
905,304.9122
906,304.9122
907,304.9192
908,304.9372
909,304.9372
910,304.9452
911,304.9512
912,304.9512
913,304.9733
914,304.9743
915,304.9753
916,304.9793
917,304.9793
918,305.0033
919,305.0244
920,305.0244
921,305.0254
922,305.0254
923,305.0294
924,305.0454
925,305.0454
926,305.0604
927,305.0795
928,305.0795
929,305.0945
930,305.0985
931,305.1005
932,305.1125
933,305.1125
934,305.1205
935,305.1316
936,305.1316
937,305.1466
938,305.1536
939,305.1536
940,305.1696
941,305.1696
942,305.1736
943,305.1826
944,305.1826
945,305.2037
946,305.2187
947,305.2187
948,305.2317
949,305.2327
950,305.2347
951,305.2387
952,305.2387
953,305.2508
954,305.2608
955,305.2608
956,305.2788
957,305.2808
958,305.2828
959,305.2918
960,305.2918
961,305.3049
962,305.3179
963,305.3179
964,305.3399
965,305.3449
966,305.3469
967,305.3589
968,305.3589
969,305.368
970,305.379
971,305.379
972,305.39
973,305.395
974,305.395
975,305.411
976,305.411
977,305.418
978,305.4311
979,305.4311
980,305.4471
981,305.4541
982,305.4541
983,305.4641
984,305.4651
985,305.4701
986,305.4822
987,305.4822
988,305.4982
989,305.5102
990,305.5102
991,305.5182
992,305.5182
993,305.5232
994,305.5383
995,305.5383
996,305.5493
997,305.5573
998,305.5573
999,305.5703
1000,305.5733
1001,305.5753
1002,305.5863
1003,305.5863
1004,305.5974
1005,305.6134
1006,305.6134
1007,305.6214
1008,305.6234
1009,305.6244
1010,305.6444
1011,305.6444
1012,305.6534
1013,305.6675
1014,305.6675
1015,305.6765
1016,305.6815
1017,305.6815
1018,305.6955
1019,305.6955
1020,305.7015
1021,305.7146
1022,305.7146
1023,305.7206
1024,305.7246
1025,305.7246
1026,305.7486
1027,305.7496
1028,305.7516
1029,305.7566
1030,305.7566
1031,305.7717
1032,305.7837
1033,305.7837
1034,305.7917
1035,305.7937
1036,305.7957
1037,305.8117
1038,305.8117
1039,305.8177
1040,305.8237
1041,305.8237
1042,305.8368
1043,305.8398
1044,305.8418
1045,305.8718
1046,305.8718
1047,305.8708
1048,305.8698
1049,305.8698
1050,305.8848
1051,305.8889
1052,305.8889
1053,305.8999
1054,305.8999
1055,305.9069
1056,305.9209
1057,305.9209
1058,305.9349
1059,305.9409
1060,305.9409
1061,305.962
1062,305.963
1063,305.963
1064,305.964
1065,305.964
1066,305.973
1067,305.98
1068,305.98
1069,305.996
1070,305.998
1071,306.003
1072,306.0251
1073,306.0251
1074,306.0281
1075,306.0311
1076,306.0311
1077,306.0411
1078,306.0441
1079,306.0451
1080,306.0551
1081,306.0551
1082,306.0652
1083,306.0782
1084,306.0782
1085,306.0892
1086,306.0932
1087,306.0932
1088,306.0992
1089,306.0992
1090,306.1052
1091,306.1162
1092,306.1162
1093,306.1293
1094,306.1363
1095,306.1363
1096,306.1473
1097,306.1473
1098,306.1493
1099,306.1573
1100,306.1573
1101,306.1673
1102,306.1733
1103,306.1733
1104,306.1894
1105,306.1894
1106,306.1914
1107,306.1974
1108,306.1974
1109,306.2014
1110,306.2054
1111,306.2054
1112,306.2234
1113,306.2274
1114,306.2284
1115,306.2344
1116,306.2344
1117,306.2465
1118,306.2575
1119,306.2575
1120,306.2705
1121,306.2735
1122,306.2735
1123,306.2785
1124,306.2785
1125,306.2855
1126,306.2966
1127,306.2966
1128,306.3126
1129,306.3176
1130,306.3176
1131,306.3156
1132,306.3156
1133,306.3216
1134,306.3306
1135,306.3306
1136,306.3436
1137,306.3496
1138,306.3496
1139,306.3617
1140,306.3617
1141,306.3637
1142,306.3697
1143,306.3697
1144,306.3697
1145,306.3697
1146,306.3697
1147,306.3917
1148,306.3947
1149,306.3967
1150,306.4087
1151,306.4087
1152,306.4107
1153,306.4127
1154,306.4127
1155,306.4188
1156,306.4208
1157,306.4228
1158,306.4348
1159,306.4348
1160,306.4448
1161,306.4578
1162,306.4578
1163,306.4578
1164,306.4578
1165,306.4588
1166,306.4819
1167,306.4819
1168,306.4869
1169,306.4939
1170,306.4939
1171,306.4949
1172,306.4949
1173,306.4949
1174,306.5069
1175,306.5069
1176,306.5139
1177,306.53
1178,306.53
1179,306.534
1180,306.536
1181,306.536
1182,306.548
1183,306.549
1184,306.549
1185,306.55
1186,306.55
1187,306.562
1188,306.573
1189,306.573
1190,306.58
1191,306.581
1192,306.582
1193,306.5891
1194,306.5891
1195,306.5931
1196,306.5981
1197,306.5981
1198,306.6101
1199,306.6141
1200,306.6151
1201,306.6271
1202,306.6271
1203,306.6321
1204,306.6401
1205,306.6401
1206,306.6441
1207,306.6461
1208,306.6461
1209,306.6562
1210,306.6562
1211,306.6602
1212,306.6682
1213,306.6682
1214,306.6762
1215,306.6812
1216,306.6812
1217,306.7022
1218,306.7022
1219,306.7053
1220,306.7143
1221,306.7143
1222,306.7183
1223,306.7213
1224,306.7213
1225,306.7333
1226,306.7363
1227,306.7373
1228,306.7433
1229,306.7433
1230,306.7513
1231,306.7593
1232,306.7593
1233,306.7694
1234,306.7714
1235,306.7724
1236,306.7824
1237,306.7824
1238,306.7864
1239,306.7924
1240,306.7924
1241,306.8034
1242,306.8064
1243,306.8064
1244,306.8104
1245,306.8104
1246,306.8174
1247,306.8295
1248,306.8295
1249,306.8365
1250,306.8395
1251,306.8395
1252,306.8555
1253,306.8565
1254,306.8585
1255,306.8655
1256,306.8655
1257,306.8685
1258,306.8695
1259,306.8695
1260,306.8876
1261,306.8896
1262,306.8916
1263,306.8996
1264,306.8996
1265,306.9016
1266,306.9026
1267,306.9026
1268,306.9176
1269,306.9206
1270,306.9216
1271,306.9286
1272,306.9286
1273,306.9356
1274,306.9447
1275,306.9447
1276,306.9427
1277,306.9427
1278,306.9437
1279,306.9577
1280,306.9577
1281,306.9637
1282,306.9737
1283,306.9737
1284,306.9797
1285,306.9827
1286,306.9827
1287,307.0008
1288,307.0008
1289,307.0018
1290,307.0028
1291,307.0028
1292,307.0108
1293,307.0158
1294,307.0158
1295,307.0268
1296,307.0278
1297,307.0288
1298,307.0318
1299,307.0318
1300,307.0398
1301,307.0458
1302,307.0458
1303,307.0518
1304,307.0528
1305,307.0548
1306,307.0619
1307,307.0619
1308,307.0669
1309,307.0719
1310,307.0719
1311,307.0859
1312,307.0899
1313,307.0899
1314,307.0889
1315,307.0889
1316,307.0929
1317,307.0979
1318,307.0979
1319,307.1089
1320,307.114
1321,307.114
1322,307.126
1323,307.126
1324,307.127
1325,307.129
1326,307.129
1327,307.135
1328,307.139
1329,307.139
1330,307.146
1331,307.146
1332,307.149
1333,307.159
1334,307.159
1335,307.163
1336,307.165
1337,307.165
1338,307.1761
1339,307.1771
1340,307.1801
1341,307.1891
1342,307.1891
1343,307.1911
1344,307.1921
1345,307.1921
1346,307.2081
1347,307.2121
1348,307.2131
1349,307.2161
1350,307.2161
1351,307.2201
1352,307.2251
1353,307.2251
1354,307.2332
1355,307.2352
1356,307.2362
1357,307.2482
1358,307.2482
1359,307.2462
1360,307.2432
1361,307.2432
1362,307.2602
1363,307.2672
1364,307.2672
1365,307.2672
1366,307.2672
1367,307.2722
1368,307.2842
1369,307.2842
1370,307.2872
1371,307.2882
1372,307.2882
1373,307.3033
1374,307.3043
1375,307.3043
1376,307.3043
1377,307.3043
1378,307.3093
1379,307.3133
1380,307.3133
1381,307.3233
1382,307.3243
1383,307.3253
1384,307.3273
1385,307.3273
1386,307.3353
1387,307.3443
1388,307.3443
1389,307.3463
1390,307.3463
1391,307.3484
1392,307.3594
1393,307.3594
1394,307.3584
1395,307.3564
1396,307.3564
1397,307.3684
1398,307.3744
1399,307.3744
1400,307.3784
1401,307.3784
1402,307.3784
1403,307.3794
1404,307.3794
1405,307.3874
1406,307.3924
1407,307.3924
1408,307.4004
1409,307.4004
1410,307.4014
1411,307.4065
1412,307.4065
1413,307.4115
1414,307.4155
1415,307.4155
1416,307.4205
1417,307.4205
1418,307.4245
1419,307.4355
1420,307.4355
1421,307.4325
1422,307.4305
1423,307.4305
1424,307.4385
1425,307.4405
1426,307.4415
1427,307.4505
1428,307.4505
1429,307.4505
1430,307.4495
1431,307.4495
1432,307.4595
1433,307.4625
1434,307.4625
1435,307.4625
1436,307.4625
1437,307.4676
1438,307.4756
1439,307.4756
1440,307.4766
1441,307.4766
1442,307.4766
1443,307.4886
1444,307.4886
1445,307.4936
1446,307.5046
1447,307.5046
1448,307.4976
1449,307.4936
1450,307.4936
1451,307.5056
1452,307.5076
1453,307.5116
1454,307.5237
1455,307.5237
1456,307.5227
1457,307.5216
1458,307.5216
1459,307.5297
1460,307.5317
1461,307.5337
1462,307.5447
1463,307.5447
1464,307.5457
1465,307.5477
1466,307.5477
1467,307.5527
1468,307.5537
1469,307.5537
1470,307.5527
1471,307.5527
1472,307.5587
1473,307.5697
1474,307.5697
1475,307.5687
1476,307.5687
1477,307.5687
1478,307.5848
1479,307.5848
1480,307.5848
1481,307.5858
1482,307.5858
1483,307.5928
1484,307.5968
1485,307.5968
1486,307.6088
1487,307.6098
1488,307.6088
1489,307.6068
1490,307.6068
1491,307.6128
1492,307.6168
1493,307.6168
1494,307.6208
1495,307.6218
1496,307.6228
1497,307.6288
1498,307.6288
1499,307.6348
1500,307.6409
1501,307.6409
1502,307.6499
1503,307.6519
1504,307.6519
1505,307.6499
1506,307.6499
1507,307.6539
1508,307.6589
1509,307.6589
1510,307.6609
1511,307.6609
1512,307.6619
1513,307.6689
1514,307.6689
1515,307.6699
1516,307.6709
1517,307.6709
1518,307.6899
1519,307.699
1520,307.699
1521,307.6879
1522,307.6879
1523,307.6909
1524,307.698
1525,307.698
1526,307.703
1527,307.706
1528,307.706
1529,307.71
1530,307.71
1531,307.712
1532,307.719
1533,307.719
1534,307.721
1535,307.722
1536,307.722
1537,307.733
1538,307.735
1539,307.737
1540,307.747
1541,307.747
1542,307.747
1543,307.746
1544,307.746
1545,307.754
1546,307.7571
1547,307.7571
1548,307.7601
1549,307.7601
1550,307.7631
1551,307.7671
1552,307.7671
1553,307.7661
1554,307.7651
1555,307.7651
1556,307.7801
1557,307.7801
1558,307.7781
1559,307.7751
1560,307.7751
1561,307.7841
1562,307.7891
1563,307.7891
1564,307.7891
1565,307.7891
1566,307.7911
1567,307.7991
1568,307.7991
1569,307.8021
1570,307.8041
1571,307.8041
1572,307.8051
1573,307.8051
1574,307.8071
1575,307.8142
1576,307.8142
1577,307.8212
1578,307.8282
1579,307.8282
1580,307.8262
1581,307.8252
1582,307.8252
1583,307.8292
1584,307.8292
1585,307.8322
1586,307.8372
1587,307.8372
1588,307.8412
1589,307.8432
1590,307.8442
1591,307.8532
1592,307.8532
1593,307.8542
1594,307.8562
1595,307.8562
1596,307.8572
1597,307.8572
1598,307.8572
1599,307.8712
1600,307.8712
1601,307.8712
1602,307.8702
1603,307.8702
1604,307.8783
1605,307.8833
1606,307.8833
1607,307.8843
1608,307.8843
1609,307.8853
1610,307.8913
1611,307.8913
1612,307.8873
1613,307.8843
1614,307.8843
1615,307.9003
1616,307.9023
1617,307.9033
1618,307.9073
1619,307.9073
1620,307.9063
1621,307.9043
1622,307.9043
1623,307.9123
1624,307.9143
1625,307.9143
1626,307.9143
1627,307.9143
1628,307.9173
1629,307.9213
1630,307.9213
1631,307.9213
1632,307.9213
1633,307.9213
1634,307.9263
1635,307.9263
1636,307.9303
1637,307.9404
1638,307.9404
1639,307.9394
1640,307.9384
1641,307.9384
1642,307.9394
1643,307.9394
1644,307.9424
1645,307.9514
1646,307.9514
1647,307.9534
1648,307.9554
1649,307.9554
1650,307.9534
1651,307.9534
1652,307.9524
1653,307.9464
1654,307.9464
1655,307.9554
1656,307.9634
1657,307.9634
1658,307.9654
1659,307.9664
1660,307.9664
1661,307.9724
1662,307.9724
1663,307.9744
1664,307.9774
1665,307.9774
1666,307.9824
1667,307.9844
1668,307.9844
1669,307.9864
1670,307.9864
1671,307.9884
1672,307.9915
1673,307.9915
1674,307.9955
1675,307.9975
1676,307.9975
1677,307.9955
1678,307.9955
1679,307.9975
1680,308.0035
1681,308.0035
1682,308.0045
1683,308.0055
1684,308.0055
1685,308.0035
1686,308.0035
1687,308.0035
1688,308.0035
1689,308.0035
1690,308.0105
1691,308.0165
1692,308.0165
1693,308.0145
1694,308.0145
1695,308.0155
1696,308.0235
1697,308.0235
1698,308.0225
1699,308.0205
1700,308.0205
1701,308.0255
1702,308.0275
1703,308.0275
1704,308.0295
1705,308.0295
1706,308.0325
1707,308.0375
1708,308.0375
1709,308.0385
1710,308.0395
1711,308.0395
1712,308.0526
1713,308.0526
1714,308.0526
1715,308.0516
1716,308.0516
1717,308.0526
1718,308.0536
1719,308.0536
1720,308.0646
1721,308.0656
1722,308.0646
1723,308.0596
1724,308.0596
1725,308.0586
1726,308.0576
1727,308.0576
1728,308.0726
1729,308.0756
1730,308.0756
1731,308.0766
1732,308.0766
1733,308.0746
1734,308.0726
1735,308.0726
1736,308.0756
1737,308.0766
1738,308.0776
1739,308.0816
1740,308.0816
1741,308.0836
1742,308.0856
1743,308.0856
1744,308.0906
1745,308.0926
1746,308.0926
1747,308.0916
1748,308.0916
1749,308.0936
1750,308.0976
1751,308.0976
1752,308.0986
1753,308.0986
1754,308.0986
1755,308.1026
1756,308.1026
1757,308.1046
1758,308.1107
1759,308.1107
1760,308.1147
1761,308.1177
1762,308.1177
1763,308.1167
1764,308.1167
1765,308.1157
1766,308.1117
1767,308.1117
1768,308.1147
1769,308.1167
1770,308.1167
1771,308.1257
1772,308.1287
1773,308.1287
1774,308.1267
1775,308.1267
1776,308.1267
1777,308.1267
1778,308.1267
1779,308.1307
1780,308.1317
1781,308.1317
1782,308.1347
1783,308.1347
1784,308.1347
1785,308.1357
1786,308.1357
1787,308.1367
1788,308.1367
1789,308.1367
1790,308.1467
1791,308.1467
1792,308.1477
1793,308.1517
1794,308.1517
1795,308.1557
1796,308.1577
1797,308.1577
1798,308.1467
1799,308.1447
1800,308.1467
1801,308.1577
1802,308.1577
1803,308.1607
1804,308.1637
1805,308.1637
1806,308.1577
1807,308.1567
1808,308.1577
1809,308.1617
1810,308.1617
1811,308.1668
1812,308.1728
1813,308.1728
1814,308.1728
1815,308.1728
1816,308.1728
1817,308.1798
1818,308.1798
1819,308.1788
1820,308.1778
1821,308.1778
1822,308.1838
1823,308.1858
1824,308.1858
1825,308.1828
1826,308.1828
1827,308.1838
1828,308.1878
1829,308.1878
1830,308.1888
1831,308.1888
1832,308.1888
1833,308.1978
1834,308.1988
1835,308.1988
1836,308.1998
1837,308.1998
1838,308.1978
1839,308.1968
1840,308.1968
1841,308.2108
1842,308.2118
1843,308.2108
1844,308.2058
1845,308.2058
1846,308.2038
1847,308.2028
1848,308.2028
1849,308.2078
1850,308.2088
1851,308.2108
1852,308.2229
1853,308.2229
1854,308.2229
1855,308.2218
1856,308.2218
1857,308.2188
1858,308.2178
1859,308.2178
1860,308.2218
1861,308.2218
1862,308.2218
1863,308.2229
1864,308.2229
1865,308.2259
1866,308.2269
1867,308.2269
1868,308.2299
1869,308.2299
1870,308.2329
1871,308.2389
1872,308.2389
1873,308.2339
1874,308.2299
1875,308.2299
1876,308.2369
1877,308.2379
1878,308.2379
1879,308.2359
1880,308.2359
1881,308.2449
1882,308.2519
1883,308.2519
1884,308.2449
1885,308.2429
1886,308.2439
1887,308.2479
1888,308.2479
1889,308.2489
1890,308.2509
1891,308.2509
1892,308.2489
1893,308.2489
1894,308.2489
1895,308.2529
1896,308.2529
1897,308.2519
1898,308.2499
1899,308.2499
1900,308.2579
