Time,In_column_Top
210,297.2791
211,297.2791
212,297.2761
213,297.2761
214,297.2771
215,297.2801
216,297.2801
217,297.2791
218,297.2781
219,297.2781
220,297.2841
221,297.2851
222,297.2831
223,297.2711
224,297.2711
225,297.2771
226,297.2851
227,297.2851
228,297.2801
229,297.2781
230,297.2771
231,297.2681
232,297.2681
233,297.2711
234,297.2781
235,297.2781
236,297.2751
237,297.2741
238,297.2741
239,297.2771
240,297.2771
241,297.2741
242,297.2661
243,297.2661
244,297.2781
245,297.2871
246,297.2871
247,297.2891
248,297.2891
249,297.2861
250,297.2781
251,297.2781
252,297.2781
253,297.2791
254,297.2791
255,297.2861
256,297.2871
257,297.2871
258,297.2871
259,297.2871
260,297.2831
261,297.2771
262,297.2771
263,297.2861
264,297.2891
265,297.2901
266,297.3021
267,297.3021
268,297.2961
269,297.2861
270,297.2861
271,297.2831
272,297.2811
273,297.2811
274,297.2901
275,297.2901
276,297.2901
277,297.2891
278,297.2891
279,297.2861
280,297.2841
281,297.2841
282,297.2831
283,297.2831
284,297.2811
285,297.2751
286,297.2751
287,297.2821
288,297.2891
289,297.2891
290,297.2851
291,297.2841
292,297.2841
293,297.2871
294,297.2871
295,297.2881
296,297.2881
297,297.2881
298,297.2911
299,297.2921
300,297.2921
301,297.2841
302,297.2841
303,297.2841
304,297.2831
305,297.2831
306,297.2901
307,297.2931
308,297.2931
309,297.2891
310,297.2891
311,297.2901
312,297.2931
313,297.2931
314,297.2881
315,297.2861
316,297.2861
317,297.2971
318,297.2981
319,297.2961
320,297.2911
321,297.2911
322,297.2931
323,297.2941
324,297.2941
325,297.2971
326,297.2971
327,297.2961
328,297.2941
329,297.2941
330,297.2911
331,297.2881
332,297.2881
333,297.2991
334,297.3011
335,297.3011
336,297.3031
337,297.3031
338,297.3041
339,297.3061
340,297.3061
341,297.3061
342,297.3061
343,297.3051
344,297.2881
345,297.2881
346,297.2961
347,297.3072
348,297.3072
349,297.2991
350,297.2941
351,297.2941
352,297.2961
353,297.2961
354,297.3001
355,297.3082
356,297.3082
357,297.3051
358,297.3031
359,297.3031
360,297.3112
361,297.3122
362,297.3122
363,297.3122
364,297.3122
365,297.3162
366,297.3192
367,297.3192
368,297.3222
369,297.3232
370,297.3212
371,297.3112
372,297.3112
373,297.3132
374,297.3162
375,297.3162
376,297.3092
377,297.3082
378,297.3072
379,297.3031
380,297.3031
381,297.3092
382,297.3182
383,297.3182
384,297.3162
385,297.3152
386,297.3152
387,297.3152
388,297.3152
389,297.3152
390,297.3152
391,297.3152
392,297.3172
393,297.3182
394,297.3182
395,297.3272
396,297.3272
397,297.3262
398,297.3232
399,297.3232
400,297.3262
401,297.3282
402,297.3282
403,297.3252
404,297.3252
405,297.3272
406,297.3372
407,297.3372
408,297.3312
409,297.3262
410,297.3262
411,297.3372
412,297.3392
413,297.3392
414,297.3372
415,297.3372
416,297.3332
417,297.3272
418,297.3272
419,297.3262
420,297.3262
421,297.3262
422,297.3212
423,297.3212
424,297.3222
425,297.3252
426,297.3252
427,297.3262
428,297.3272
429,297.3272
430,297.3342
431,297.3342
432,297.3332
433,297.3302
434,297.3302
435,297.3352
436,297.3392
437,297.3392
438,297.3292
439,297.3282
440,297.3292
441,297.3332
442,297.3332
443,297.3302
444,297.3272
445,297.3272
446,297.3332
447,297.3342
448,297.3332
449,297.3282
450,297.3282
451,297.3282
452,297.3282
453,297.3282
454,297.3332
455,297.3342
456,297.3342
457,297.3382
458,297.3382
459,297.3332
460,297.3272
461,297.3272
462,297.3272
463,297.3272
464,297.3272
465,297.3212
466,297.3212
467,297.3262
468,297.3362
469,297.3362
470,297.3372
471,297.3382
472,297.3382
473,297.3412
474,297.3412
475,297.3452
476,297.3592
477,297.3592
478,297.3673
479,297.3733
480,297.3733
481,297.3833
482,297.3843
483,297.3923
484,297.4244
485,297.4244
486,297.4314
487,297.4394
488,297.4394
489,297.4794
490,297.4915
491,297.4965
492,297.5295
493,297.5295
494,297.5526
495,297.5816
496,297.5816
497,297.6117
498,297.6207
499,297.6237
500,297.6748
501,297.6748
502,297.6878
503,297.7108
504,297.7108
505,297.7469
506,297.7669
507,297.7669
508,297.803
509,297.803
510,297.808
511,297.819
512,297.819
513,297.83
514,297.8381
515,297.8381
516,297.8611
517,297.8621
518,297.8651
519,297.8781
520,297.8781
521,297.8942
522,297.9092
523,297.9092
524,297.9583
525,297.9653
526,297.9793
527,298.0424
528,298.0424
529,298.0915
530,298.1476
531,298.1476
532,298.2307
533,298.2558
534,298.2638
535,298.379
536,298.379
537,298.4341
538,298.5262
539,298.5262
540,298.6264
541,298.6675
542,298.6675
543,298.8057
544,298.8057
545,298.8518
546,298.952
547,298.952
548,299.0301
549,299.0842
550,299.0842
551,299.2154
552,299.2244
553,299.2565
554,299.3517
555,299.3517
556,299.4148
557,299.4638
558,299.4638
559,299.558
560,299.571
561,299.5901
562,299.6762
563,299.6762
564,299.7123
565,299.7533
566,299.7533
567,299.8084
568,299.8215
569,299.8275
570,299.8715
571,299.8715
572,299.8896
573,299.9146
574,299.9146
575,299.9437
576,299.9537
577,299.9537
578,299.9747
579,299.9747
580,299.9918
581,300.0198
582,300.0198
583,300.0488
584,300.0649
585,300.0649
586,300.1059
587,300.109
588,300.12
589,300.154
590,300.154
591,300.1831
592,300.2011
593,300.2011
594,300.2352
595,300.2372
596,300.2452
597,300.2832
598,300.2832
599,300.3113
600,300.3383
601,300.3383
602,300.3674
603,300.3744
604,300.3814
605,300.4315
606,300.4315
607,300.4475
608,300.4676
609,300.4676
610,300.4996
611,300.5096
612,300.5116
613,300.5487
614,300.5487
615,300.5707
616,300.6018
617,300.6018
618,300.6339
619,300.6479
620,300.6479
621,300.704
622,300.704
623,300.713
624,300.735
625,300.735
626,300.7641
627,300.7821
628,300.7821
629,300.8282
630,300.8312
631,300.8392
632,300.8622
633,300.8622
634,300.8943
635,300.9253
636,300.9253
637,300.9704
638,300.9764
639,300.9845
640,301.0225
641,301.0225
642,301.0446
643,301.0656
644,301.0656
645,301.0976
646,301.1077
647,301.1137
648,301.1567
649,301.1567
650,301.1688
651,301.1868
652,301.1868
653,301.2219
654,301.2379
655,301.2399
656,301.278
657,301.278
658,301.292
659,301.319
660,301.319
661,301.3561
662,301.3761
663,301.3761
664,301.4002
665,301.4012
666,301.4082
667,301.4312
668,301.4312
669,301.4543
670,301.4723
671,301.4723
672,301.4963
673,301.4993
674,301.5073
675,301.5324
676,301.5324
677,301.5544
678,301.5765
679,301.5765
680,301.5925
681,301.5955
682,301.5985
683,301.6215
684,301.6215
685,301.6386
686,301.6596
687,301.6596
688,301.6736
689,301.6786
690,301.6796
691,301.6987
692,301.6987
693,301.7017
694,301.7077
695,301.7077
696,301.7387
697,301.7528
698,301.7528
699,301.7808
700,301.7808
701,301.7938
702,301.8229
703,301.8229
704,301.8409
705,301.8529
706,301.8529
707,301.889
708,301.894
709,301.903
710,301.9321
711,301.9321
712,301.9591
713,301.9802
714,301.9802
715,302.0072
716,302.0112
717,302.0152
718,302.0473
719,302.0473
720,302.0563
721,302.0663
722,302.0663
723,302.0944
724,302.1034
725,302.1054
726,302.1334
727,302.1334
728,302.1414
729,302.1525
730,302.1525
731,302.1735
732,302.1825
733,302.1835
734,302.1975
735,302.1975
736,302.2045
737,302.2166
738,302.2166
739,302.2286
740,302.2336
741,302.2336
742,302.2506
743,302.2516
744,302.2536
745,302.2586
746,302.2586
747,302.2697
748,302.2767
749,302.2767
750,302.2817
751,302.2827
752,302.2867
753,302.3017
754,302.3017
755,302.3047
756,302.3087
757,302.3087
758,302.3117
759,302.3127
760,302.3147
761,302.3278
762,302.3278
763,302.3328
764,302.3408
765,302.3408
766,302.3388
767,302.3388
768,302.3398
769,302.3548
770,302.3548
771,302.3538
772,302.3518
773,302.3518
774,302.3698
775,302.3798
776,302.3798
777,302.3728
778,302.3728
779,302.3778
780,302.3909
781,302.3909
782,302.3949
783,302.3979
784,302.3979
785,302.4049
786,302.4049
787,302.4059
788,302.4099
789,302.4099
790,302.4119
791,302.4129
792,302.4129
793,302.4099
794,302.4099
795,302.4129
796,302.4249
797,302.4249
798,302.4309
799,302.4359
800,302.4359
801,302.4429
802,302.445
803,302.445
804,302.4419
805,302.4419
806,302.45
807,302.464
808,302.464
809,302.469
810,302.472
811,302.472
812,302.474
813,302.474
814,302.476
815,302.479
816,302.479
817,302.485
818,302.488
819,302.488
820,302.501
821,302.501
822,302.501
823,302.499
824,302.499
825,302.5131
826,302.5221
827,302.5221
828,302.5281
829,302.5291
830,302.5331
831,302.5491
832,302.5491
833,302.5461
834,302.5431
835,302.5431
836,302.5471
837,302.5481
838,302.5491
839,302.5581
840,302.5581
841,302.5622
842,302.5672
843,302.5672
844,302.5682
845,302.5692
846,302.5702
847,302.5922
848,302.5922
849,302.5972
850,302.6072
851,302.6072
852,302.6122
853,302.6152
854,302.6152
855,302.6122
856,302.6122
857,302.6162
858,302.6243
859,302.6243
860,302.6233
861,302.6223
862,302.6223
863,302.6253
864,302.6253
865,302.6283
866,302.6393
867,302.6393
868,302.6433
869,302.6483
870,302.6483
871,302.6563
872,302.6583
873,302.6603
874,302.6713
875,302.6713
876,302.6723
877,302.6743
878,302.6743
879,302.6753
880,302.6753
881,302.6763
882,302.6904
883,302.6904
884,302.6934
885,302.6974
886,302.6974
887,302.6964
888,302.6954
889,302.6954
890,302.6964
891,302.6964
892,302.7014
893,302.7094
894,302.7094
895,302.7074
896,302.7054
897,302.7054
898,302.7104
899,302.7104
900,302.7124
901,302.7184
902,302.7184
903,302.7214
904,302.7234
905,302.7234
906,302.7244
907,302.7244
908,302.7234
909,302.7214
910,302.7214
911,302.7224
912,302.7244
913,302.7244
914,302.7344
915,302.7375
916,302.7365
917,302.7244
918,302.7244
919,302.7244
920,302.7254
921,302.7254
922,302.7234
923,302.7224
924,302.7224
925,302.7264
926,302.7264
927,302.7244
928,302.7204
929,302.7204
930,302.7324
931,302.7375
932,302.7375
933,302.7304
934,302.7304
935,302.7314
936,302.7324
937,302.7324
938,302.7405
939,302.7465
940,302.7465
941,302.7525
942,302.7525
943,302.7515
944,302.7495
945,302.7495
946,302.7475
947,302.7465
948,302.7465
949,302.7525
950,302.7535
951,302.7545
952,302.7645
953,302.7645
954,302.7645
955,302.7635
956,302.7635
957,302.7655
958,302.7665
959,302.7665
960,302.7715
961,302.7715
962,302.7715
963,302.7715
964,302.7715
965,302.7765
966,302.7785
967,302.7785
968,302.7835
969,302.7835
970,302.7845
971,302.7875
972,302.7875
973,302.7815
974,302.7785
975,302.7785
976,302.7865
977,302.7875
978,302.7855
979,302.7805
980,302.7805
981,302.7895
982,302.7966
983,302.7966
984,302.7885
985,302.7875
986,302.7875
987,302.7885
988,302.7885
989,302.7935
990,302.7986
991,302.7986
992,302.8006
993,302.8016
994,302.7996
995,302.7865
996,302.7865
997,302.7956
998,302.8076
999,302.8076
1000,302.8006
1001,302.7976
1002,302.7976
1003,302.8026
1004,302.8026
1005,302.8066
1006,302.8146
1007,302.8146
1008,302.8056
1009,302.8006
1010,302.8006
1011,302.8146
1012,302.8156
1013,302.8156
1014,302.8156
1015,302.8156
1016,302.8086
1017,302.8036
1018,302.8036
1019,302.8106
1020,302.8116
1021,302.8106
1022,302.8076
1023,302.8076
1024,302.8036
1025,302.7986
1026,302.7986
1027,302.8056
1028,302.8066
1029,302.8056
1030,302.7986
1031,302.7986
1032,302.8016
1033,302.8056
1034,302.8056
1035,302.8006
1036,302.7986
1037,302.7996
1038,302.8156
1039,302.8156
1040,302.8116
1041,302.8056
1042,302.8056
1043,302.8186
1044,302.8256
1045,302.8256
1046,302.8286
1047,302.8286
1048,302.8276
1049,302.8246
1050,302.8246
1051,302.8256
1052,302.8266
1053,302.8266
1054,302.8276
1055,302.8276
1056,302.8286
1057,302.8306
1058,302.8306
1059,302.8306
1060,302.8306
1061,302.8306
1062,302.8266
1063,302.8256
1064,302.8276
1065,302.8406
1066,302.8406
1067,302.8356
1068,302.8306
1069,302.8306
1070,302.8306
1071,302.8306
1072,302.8306
1073,302.8366
1074,302.8366
1075,302.8396
1076,302.8446
1077,302.8446
1078,302.8426
1079,302.8426
1080,302.8426
1081,302.8476
1082,302.8476
1083,302.8446
1084,302.8366
1085,302.8366
1086,302.8386
1087,302.8396
1088,302.8396
1089,302.8396
1090,302.8396
1091,302.8416
1092,302.8486
1093,302.8486
1094,302.8516
1095,302.8537
1096,302.8537
1097,302.8486
1098,302.8476
1099,302.8506
1100,302.8627
1101,302.8627
1102,302.8587
1103,302.8547
1104,302.8547
1105,302.8637
1106,302.8657
1107,302.8657
1108,302.8637
1109,302.8637
1110,302.8617
1111,302.8587
1112,302.8587
1113,302.8607
1114,302.8617
1115,302.8627
1116,302.8717
1117,302.8717
1118,302.8677
1119,302.8617
1120,302.8617
1121,302.8637
1122,302.8647
1123,302.8647
1124,302.8637
1125,302.8637
1126,302.8667
1127,302.8747
1128,302.8747
1129,302.8737
1130,302.8727
1131,302.8727
1132,302.8637
1133,302.8627
1134,302.8637
1135,302.8657
1136,302.8657
1137,302.8677
1138,302.8697
1139,302.8697
1140,302.8697
1141,302.8697
1142,302.8687
1143,302.8627
1144,302.8627
1145,302.8667
1146,302.8707
1147,302.8707
1148,302.8687
1149,302.8687
1150,302.8687
1151,302.8677
1152,302.8677
1153,302.8737
1154,302.8827
1155,302.8827
1156,302.8657
1157,302.8577
1158,302.8577
1159,302.8777
1160,302.8777
1161,302.8747
1162,302.8667
1163,302.8667
1164,302.8687
1165,302.8707
1166,302.8707
1167,302.8697
1168,302.8697
1169,302.8717
1170,302.8787
1171,302.8787
1172,302.8777
1173,302.8767
1174,302.8767
1175,302.8857
1176,302.8867
1177,302.8867
1178,302.8847
1179,302.8847
1180,302.8807
1181,302.8767
1182,302.8767
1183,302.8887
1184,302.8917
1185,302.8917
1186,302.8857
1187,302.8857
1188,302.8897
1189,302.8957
1190,302.8957
1191,302.9027
1192,302.9047
1193,302.9047
1194,302.9097
1195,302.9097
1196,302.9087
1197,302.9057
1198,302.9057
1199,302.9067
1200,302.9067
1201,302.9067
1202,302.9118
1203,302.9118
1204,302.9108
1205,302.9077
1206,302.9077
1207,302.9097
1208,302.9118
1209,302.9118
1210,302.9118
1211,302.9118
1212,302.9148
1213,302.9248
1214,302.9248
1215,302.9268
1216,302.9278
1217,302.9278
1218,302.9268
1219,302.9268
1220,302.9258
1221,302.9238
1222,302.9238
1223,302.9278
1224,302.9318
1225,302.9318
1226,302.9308
1227,302.9308
1228,302.9308
1229,302.9358
1230,302.9358
1231,302.9358
1232,302.9348
1233,302.9348
1234,302.9298
1235,302.9278
1236,302.9278
1237,302.9358
1238,302.9358
1239,302.9378
1240,302.9408
1241,302.9408
1242,302.9438
1243,302.9458
1244,302.9458
1245,302.9398
1246,302.9398
1247,302.9438
1248,302.9538
1249,302.9538
1250,302.9508
1251,302.9488
1252,302.9488
1253,302.9498
1254,302.9498
1255,302.9508
1256,302.9558
1257,302.9558
1258,302.9528
1259,302.9498
1260,302.9498
1261,302.9488
1262,302.9488
1263,302.9508
1264,302.9658
1265,302.9658
1266,302.9699
1267,302.9749
1268,302.9749
1269,302.9668
1270,302.9628
1271,302.9628
1272,302.9568
1273,302.9568
1274,302.9538
1275,302.9478
1276,302.9478
1277,302.9608
1278,302.9678
1279,302.9678
1280,302.9538
1281,302.9538
1282,302.9568
1283,302.9638
1284,302.9638
1285,302.9658
1286,302.9678
1287,302.9678
1288,302.9648
1289,302.9648
1290,302.9668
1291,302.9749
1292,302.9749
1293,302.9678
1294,302.9608
1295,302.9608
1296,302.9699
1297,302.9719
1298,302.9729
1299,302.9829
1300,302.9829
1301,302.9769
1302,302.9699
1303,302.9699
1304,302.9749
1305,302.9769
1306,302.9769
1307,302.9719
1308,302.9719
1309,302.9769
1310,302.9849
1311,302.9849
1312,302.9819
1313,302.9809
1314,302.9809
1315,302.9809
1316,302.9809
1317,302.9789
1318,302.9759
1319,302.9759
1320,302.9819
1321,302.9849
1322,302.9849
1323,302.9799
1324,302.9799
1325,302.9799
1326,302.9789
1327,302.9789
1328,302.9819
1329,302.9849
1330,302.9849
1331,302.9809
1332,302.9799
1333,302.9809
1334,302.9869
1335,302.9869
1336,302.9829
1337,302.9779
1338,302.9779
1339,302.9849
1340,302.9869
1341,302.9859
1342,302.9759
1343,302.9759
1344,302.9779
1345,302.9809
1346,302.9809
1347,302.9789
1348,302.9779
1349,302.9779
1350,302.9789
1351,302.9789
1352,302.9799
1353,302.9819
1354,302.9819
1355,302.9829
1356,302.9839
1357,302.9839
1358,302.9799
1359,302.9799
1360,302.9819
1361,302.9879
1362,302.9879
1363,302.9849
1364,302.9829
1365,302.9829
1366,302.9789
1367,302.9779
1368,302.9799
1369,302.9849
1370,302.9849
1371,302.9889
1372,302.9919
1373,302.9919
1374,302.9909
1375,302.9909
1376,302.9909
1377,302.9949
1378,302.9949
1379,302.9899
1380,302.9819
1381,302.9819
1382,302.9909
1383,302.9939
1384,302.9939
1385,302.9939
1386,302.9939
1387,302.9889
1388,302.9819
1389,302.9819
1390,302.9869
1391,302.9889
1392,302.9889
1393,302.9889
1394,302.9889
1395,302.9909
1396,302.9939
1397,302.9939
1398,302.9929
1399,302.9919
1400,302.9919
1401,302.9889
1402,302.9889
1403,302.9899
1404,302.9949
1405,302.9949
1406,302.9949
1407,302.9949
1408,302.9949
1409,302.9929
1410,302.9919
1411,302.9909
1412,302.9839
1413,302.9839
1414,302.9899
1415,302.9979
1416,302.9979
1417,302.9969
1418,302.9969
1419,302.9969
1420,302.9969
1421,302.9969
1422,302.9989
1423,303.0029
1424,303.0029
1425,303.0039
1426,303.0039
1427,303.0039
1428,303.0049
1429,303.0049
1430,303.0049
1431,303.0039
1432,303.0039
1433,302.9999
1434,302.9969
1435,302.9969
1436,303.0039
1437,303.0039
1438,302.9999
1439,302.9889
1440,302.9889
1441,302.9929
1442,302.9969
1443,302.9969
1444,303.0049
1445,303.0059
1446,303.0029
1447,302.9919
1448,302.9919
1449,302.9929
1450,302.9939
1451,302.9939
1452,302.9909
1453,302.9909
1454,302.9919
1455,303.0019
1456,303.0019
1457,302.9979
1458,302.9919
1459,302.9919
1460,302.9889
1461,302.9879
1462,302.9879
1463,302.9859
1464,302.9859
1465,302.9869
1466,302.9889
1467,302.9889
1468,302.9939
1469,302.9959
1470,302.9959
1471,303.0009
1472,303.0009
1473,302.9979
1474,302.9919
1475,302.9919
1476,302.9969
1477,302.9999
1478,302.9999
1479,302.9959
1480,302.9959
1481,302.9969
1482,303.0009
1483,303.0009
1484,303.0029
1485,303.0049
1486,303.0049
1487,302.9969
1488,302.9949
1489,302.9949
1490,302.9979
1491,302.9979
1492,303.0039
1493,303.0119
1494,303.0119
1495,303.0079
1496,303.0069
1497,303.0059
1498,303.0019
1499,303.0019
1500,302.9969
1501,302.9909
1502,302.9909
1503,302.9939
1504,302.9959
1505,302.9959
1506,303.0079
1507,303.0079
1508,303.0079
1509,303.0079
1510,303.0079
1511,303.0039
1512,303.0019
1513,303.0019
1514,302.9999
1515,302.9999
1516,303.0029
1517,303.0099
1518,303.0099
1519,302.9999
1520,302.9929
1521,302.9929
1522,302.9969
1523,302.9969
1524,302.9989
1525,303.0069
1526,303.0069
1527,303.0029
1528,302.9979
1529,302.9979
1530,302.9969
1531,302.9969
1532,302.9959
1533,302.9879
1534,302.9879
1535,302.9879
1536,302.9879
1537,302.9879
1538,302.9969
1539,303.0009
1540,303.0009
1541,302.9969
1542,302.9969
1543,302.9979
1544,302.9989
1545,302.9989
1546,302.9999
1547,302.9999
1548,302.9999
1549,303.0049
1550,303.0049
1551,303.0039
1552,303.0029
1553,303.0029
1554,303.0059
1555,303.0079
1556,303.0079
1557,303.0069
1558,303.0069
1559,303.0049
1560,302.9989
1561,302.9989
1562,303.0039
1563,303.0079
1564,303.0079
1565,303.0059
1566,303.0059
1567,303.0059
1568,303.0039
1569,303.0039
1570,303.0059
1571,303.0079
1572,303.0079
1573,303.0089
1574,303.0089
1575,303.0089
1576,303.0089
1577,303.0089
1578,303.0099
1579,303.0129
1580,303.0129
1581,303.0089
1582,303.0079
1583,303.0079
1584,303.0069
1585,303.0069
1586,303.0069
1587,303.0079
1588,303.0079
1589,303.0049
1590,303.0039
1591,303.0039
1592,303.0099
1593,303.0109
1594,303.0099
1595,303.0079
1596,303.0079
1597,303.0029
1598,302.9999
1599,302.9999
1600,303.0079
1601,303.0099
1602,303.0099
1603,303.0099
1604,303.0099
1605,303.0089
1606,303.0069
1607,303.0069
1608,303.0079
1609,303.0079
1610,303.0079
1611,303.0039
1612,303.0039
1613,303.0029
1614,303.0019
1615,303.0019
1616,303.0049
1617,303.0059
1618,303.0059
1619,302.9969
1620,302.9969
1621,302.9969
1622,302.9979
1623,302.9979
1624,302.9999
1625,303.0009
1626,303.0009
1627,302.9999
1628,302.9999
1629,302.9999
1630,302.9989
1631,302.9989
1632,302.9959
1633,302.9939
1634,302.9939
1635,303.0069
1636,303.0089
1637,303.0079
1638,303.0029
1639,303.0029
1640,303.0019
1641,303.0009
1642,303.0009
1643,303.0029
1644,303.0039
1645,303.0039
1646,303.0029
1647,303.0029
1648,303.0009
1649,302.9979
1650,302.9979
1651,303.0059
1652,303.0089
1653,303.0089
1654,303.0039
1655,303.0039
1656,303.0069
1657,303.0119
1658,303.0119
1659,303.0039
1660,303.0009
1661,303.0009
1662,303.0029
1663,303.0029
1664,303.0029
1665,303.0039
1666,303.0039
1667,303.0049
1668,303.0059
1669,303.0059
1670,303.0079
1671,303.0079
1672,303.0069
1673,303.0039
1674,303.0039
1675,303.0059
1676,303.0069
1677,303.0069
1678,303.0069
1679,303.0069
1680,303.0069
1681,303.0079
1682,303.0079
1683,303.0049
1684,303.0019
1685,303.0019
1686,303.0049
1687,303.0059
1688,303.0059
1689,303.0019
1690,303.0019
1691,303.0029
1692,303.0059
1693,303.0059
1694,303.0009
1695,302.9989
1696,302.9999
1697,303.0079
1698,303.0079
1699,303.0069
1700,303.0059
1701,303.0059
1702,303.0019
1703,302.9999
1704,302.9999
1705,303.0089
1706,303.0099
1707,303.0109
1708,303.0129
1709,303.0129
1710,303.0049
1711,302.9999
1712,302.9999
1713,303.0089
1714,303.0099
1715,303.0109
1716,303.0129
1717,303.0129
1718,303.0099
1719,303.0069
1720,303.0069
1721,303.0159
1722,303.0179
1723,303.0169
1724,303.0089
1725,303.0089
1726,303.0079
1727,303.0059
1728,303.0059
1729,303.0109
1730,303.0129
1731,303.0129
1732,303.0089
1733,303.0089
1734,303.0089
1735,303.0079
1736,303.0079
1737,303.0139
1738,303.0159
1739,303.0159
1740,303.0149
1741,303.0149
1742,303.0109
1743,303.0029
1744,303.0029
1745,303.0079
1746,303.0119
1747,303.0119
1748,303.0209
1749,303.0219
1750,303.0199
1751,303.0149
1752,303.0149
1753,303.0129
1754,303.0119
1755,303.0119
1756,303.0139
1757,303.0149
1758,303.0159
1759,303.0249
1760,303.0249
1761,303.0199
1762,303.0129
1763,303.0129
1764,303.0149
1765,303.0149
1766,303.0149
1767,303.0109
1768,303.0109
1769,303.0149
1770,303.0219
1771,303.0219
1772,303.0149
1773,303.0119
1774,303.0119
1775,303.032
1776,303.032
1777,303.0239
1778,303.0119
1779,303.0119
1780,303.0129
1781,303.0139
1782,303.0139
1783,303.0229
1784,303.0229
1785,303.0219
1786,303.0169
1787,303.0169
1788,303.0159
1789,303.0149
1790,303.0149
1791,303.0189
1792,303.0199
1793,303.0189
1794,303.0159
1795,303.0159
1796,303.0179
1797,303.0199
1798,303.0199
1799,303.0209
1800,303.0209
1801,303.0199
1802,303.0149
1803,303.0149
1804,303.0149
1805,303.0149
1806,303.0149
1807,303.0229
1808,303.0259
1809,303.0259
1810,303.031
1811,303.031
1812,303.029
1813,303.0249
1814,303.0249
1815,303.0219
1816,303.0209
1817,303.0209
1818,303.0139
1819,303.0139
1820,303.0169
1821,303.0239
1822,303.0239
1823,303.0179
1824,303.0129
1825,303.0129
1826,303.0219
1827,303.0229
1828,303.0229
1829,303.0219
1830,303.0219
1831,303.0209
1832,303.0199
1833,303.0199
1834,303.0209
1835,303.0209
1836,303.0199
1837,303.0129
1838,303.0129
1839,303.0189
1840,303.0259
1841,303.0259
1842,303.0159
1843,303.0129
1844,303.0129
1845,303.0169
1846,303.0169
1847,303.0219
1848,303.03
1849,303.03
1850,303.0229
1851,303.0199
1852,303.0199
1853,303.0179
1854,303.0179
1855,303.0179
1856,303.0189
1857,303.0189
1858,303.0209
1859,303.0219
1860,303.0219
1861,303.0189
1862,303.0189
1863,303.0189
1864,303.0169
1865,303.0169
1866,303.0189
1867,303.0209
1868,303.0209
1869,303.0239
1870,303.0239
1871,303.0219
1872,303.0099
1873,303.0099
1874,303.0149
1875,303.0199
1876,303.0199
1877,303.0179
1878,303.0179
1879,303.0169
1880,302.9999
1881,302.9999
1882,303.0069
