time,Tf_1,Tf_2,Ts,asf,hsf_Gossler,v_1,v_2
0,0,0,0,0,0,0,0
1,297.33000012165,297.33000011978,297.33000000946,628,887.52520575726,-0.00032255448793054,-0.00031109892902823
2,297.33000023183,297.33000022907,297.33000003232,628,887.52520575726,-0.00032255642045888,-0.00031110042681392
3,297.33000033445,297.33000033142,297.33000006699,628,887.52520575726,-0.00032255642059114,-0.00031110042691937
4,297.33000043016,297.33000042714,297.33000011042,628,887.52520575726,-0.00032255642059906,-0.00031110042692715
5,297.33000051993,297.33000051708,297.33000015998,628,887.52520575726,-0.00032255642059762,-0.00031110042692398
6,297.33000060476,297.33000060218,297.3300002138,628,887.52520575726,-0.00032255642059776,-0.00031110042692312
7,297.33000068561,297.33000068332,297.33000027056,628,887.52520575726,-0.00032255642059748,-0.00031110042692226
8,297.33000076326,297.33000076129,297.3300003294,628,887.52520575726,-0.00032255642059863,-0.00031110042692153
9,297.33000083837,297.33000083671,297.33000038972,628,887.52520575726,-0.00032255642060064,-0.00031110042692153
10,297.33000091149,297.33000091012,297.33000045111,628,887.52520575726,-0.00032255642060021,-0.00031110042692348
11,297.33000098302,297.33000098193,297.33000051329,628,887.52520575726,-0.00032255642060036,-0.00031110042692326
12,297.33000105334,297.33000105249,297.33000057605,628,887.52520575726,-0.00032255642060021,-0.00031110042692283
13,297.33000112269,297.33000112207,297.33000063925,628,887.52520575726,-0.00032255642059892,-0.00031110042692355
14,297.33000119131,297.33000119089,297.3300007028,628,887.52520575726,-0.00032255642059935,-0.00031110042692312
15,297.33000125936,297.33000125913,297.33000076662,628,887.52520575726,-0.00032255642060007,-0.00031110042692377
16,297.33000132699,297.33000132692,297.33000083067,628,887.52520575726,-0.00032255642059949,-0.00031110042692319
17,297.33000139431,297.33000139438,297.33000089492,628,887.52520575726,-0.00032255642059906,-0.00031110042692262
18,297.3300014614,297.3300014616,297.33000095933,628,887.52520575726,-0.00032255642059834,-0.00031110042692312
19,297.33000152834,297.33000152866,297.3300010239,628,887.52520575726,-0.00032255642059877,-0.00031110042692247
20,297.33000159518,297.3300015956,297.33000108861,628,887.52520575726,-0.00032255642059791,-0.00031110042692298
21,297.33000166197,297.33000166249,297.33000115346,628,887.52520575726,-0.00032255642059892,-0.0003111004269211
22,297.33000172875,297.33000172934,297.33000121843,628,887.52520575726,-0.00032255642059805,-0.00031110042692262
23,297.33000179553,297.3300017962,297.33000128353,628,887.52520575726,-0.00032255642059892,-0.00031110042692197
24,297.33000186235,297.33000186309,297.33000134876,628,887.52520575726,-0.00032255642059834,-0.0003111004269224
25,297.33000192923,297.33000193003,297.33000141412,628,887.52520575726,-0.0003225564205992,-0.00031110042692153
26,297.33000199617,297.33000199703,297.3300014796,628,887.52520575726,-0.0003225564205982,-0.00031110042692312
27,297.33000206319,297.33000206411,297.3300015452,628,887.52520575726,-0.00032255642059892,-0.00031110042692117
28,297.3300021303,297.33000213127,297.33000161093,628,887.52520575726,-0.00032255642059791,-0.00031110042692269
29,297.33000219751,297.33000219852,297.33000167679,628,887.52520575726,-0.00032255642059848,-0.00031110042692074
30,297.33000226481,297.33000226586,297.33000174277,628,887.52520575726,-0.00032255642059748,-0.00031110042692218
31,297.33000233222,297.33000233331,297.33000180888,628,887.52520575726,-0.00032255642059791,-0.00031110042692146
32,297.33000239973,297.33000240085,297.33000187511,628,887.52520575726,-0.00032255642059791,-0.0003111004269206
33,297.33000246734,297.3300024685,297.33000194147,628,887.52520575726,-0.00032255642059791,-0.00031110042692211
34,297.33000253507,297.33000253625,297.33000200795,628,887.52520575726,-0.00032255642059791,-0.00031110042692132
35,297.33000260289,297.3300026041,297.33000207456,628,887.52520575726,-0.00032255642059791,-0.00031110042692276
36,297.33000267083,297.33000267206,297.33000214129,628,887.52520575726,-0.00032255642059776,-0.00031110042692089
37,297.33000273886,297.33000274012,297.33000220814,628,887.52520575726,-0.00032255642059776,-0.00031110042692233
38,297.330002807,297.33000280828,297.33000227511,628,887.52520575726,-0.00032255642059762,-0.00031110042692262
39,297.33000287524,297.33000287653,297.3300023422,628,887.52520575726,-0.00032255642059748,-0.0003111004269206
40,297.33000294357,297.33000294488,297.33000240941,628,887.52520575726,-0.00032255642059733,-0.00031110042692103
41,297.330003012,297.33000301333,297.33000247673,628,887.52520575726,-0.00032255642059733,-0.00031110042692132
42,297.33000308053,297.33000308187,297.33000254416,628,887.52520575726,-0.00032255642059719,-0.00031110042692045
43,297.33000314915,297.3300031505,297.33000261171,628,887.52520575726,-0.00032255642059762,-0.0003111004269219
44,297.33000321785,297.33000321921,297.33000267937,628,887.52520575726,-0.00032255642059748,-0.00031110042692117
45,297.33000328664,297.33000328801,297.33000274713,628,887.52520575726,-0.00032255642059733,-0.00031110042692024
46,297.33000335552,297.33000335689,297.330002815,628,887.52520575726,-0.00032255642059776,-0.00031110042692298
47,297.33000342447,297.33000342585,297.33000288297,628,887.52520575726,-0.00032255642059762,-0.00031110042691981
48,297.33000349351,297.33000349489,297.33000295104,628,887.52520575726,-0.00032255642059748,-0.00031110042692132
49,297.33000356262,297.33000356401,297.33000301922,628,887.52520575726,-0.00032255642059776,-0.00031110042692276
50,297.33000363181,297.33000363319,297.33000308748,628,887.52520575726,-0.0003225564205982,-0.00031110042692074
51,297.33000370106,297.33000370245,297.33000315584,628,887.52520575726,-0.0003225564205969,-0.0003111004269211
52,297.33000377039,297.33000377178,297.33000322429,628,887.52520575726,-0.00032255642059719,-0.00031110042692139
53,297.33000383978,297.33000384117,297.33000329283,628,887.52520575726,-0.00032255642059805,-0.00031110042692175
54,297.33000390924,297.33000391063,297.33000336146,628,887.52520575726,-0.00032255642059834,-0.00031110042692204
55,297.33000397876,297.33000398015,297.33000343017,628,887.52520575726,-0.00032255642059863,-0.00031110042692125
56,297.33000404834,297.33000404973,297.33000349896,628,887.52520575726,-0.00032255642059618,-0.00031110042692153
57,297.33000411797,297.33000411936,297.33000356784,628,887.52520575726,-0.00032255642059762,-0.00031110042692182
58,297.33000418767,297.33000418906,297.33000363679,628,887.52520575726,-0.00032255642059805,-0.00031110042691981
59,297.33000425742,297.3300042588,297.33000370581,628,887.52520575726,-0.00032255642059762,-0.00031110042692125
60,297.33000432722,297.3300043286,297.33000377491,628,887.52520575726,-0.00032255642059805,-0.00031110042692161
61,297.33000439707,297.33000439845,297.33000384408,628,887.52520575726,-0.00032255642059834,-0.0003111004269219
62,297.33000446697,297.33000446835,297.33000391332,628,887.52520575726,-0.00032255642059733,-0.00031110042691988
63,297.33000453692,297.3300045383,297.33000398263,628,887.52520575726,-0.00032255642059647,-0.00031110042692139
64,297.33000460692,297.33000460829,297.330004052,628,887.52520575726,-0.00032255642059676,-0.00031110042692168
65,297.33000467696,297.33000467833,297.33000412143,628,887.52520575726,-0.0003225564205969,-0.00031110042692096
66,297.33000474704,297.33000474841,297.33000419093,628,887.52520575726,-0.00032255642059719,-0.00031110042692002
