time,Tf_1,Tf_2,Ts,asf,hsf_Gossler,v_1,v_2
0,0,0,0,0,0,0,0
1,306.57000001107,306.57000001109,306.57,157,173.92323009161,-6.4431892239531e-05,-6.218658737381e-05
2,306.57000001539,306.57000001533,306.57,157,173.92323009161,-6.4432026456833e-05,-6.2186482392285e-05
3,306.57000001954,306.57000001948,306.57,157,173.92323009161,-6.4432026498325e-05,-6.2186482537504e-05
4,306.57000002355,306.57000002349,306.57,157,173.92323009161,-6.4432026497172e-05,-6.2186482537504e-05
5,306.57000002744,306.57000002737,306.57000000001,157,173.92323009161,-6.4432026497172e-05,-6.2186482535776e-05
6,306.57000003121,306.57000003114,306.57000000002,157,173.92323009161,-6.4432026496019e-05,-6.2186482535776e-05
7,306.57000003488,306.57000003482,306.57000000004,157,173.92323009161,-6.4432026496019e-05,-6.2186482535776e-05
8,306.57000003488,306.57000003482,306.57000000004,157,173.92323009161,-6.4432026496019e-05,-6.2186482535776e-05
9,306.57000003488,306.57000003482,306.57000000004,157,173.92323009161,-6.4432026496019e-05,-6.2186482535776e-05
10,306.57000003846,306.57000003839,306.57000000007,157,173.92323009161,-6.4432026497172e-05,-6.2186482535776e-05
11,306.57000003846,306.57000003839,306.57000000007,157,173.92323009161,-6.4432026497172e-05,-6.2186482535776e-05
12,306.57000003846,306.57000003839,306.57000000007,157,173.92323009161,-6.4432026497172e-05,-6.2186482535776e-05
13,306.57000003846,306.57000003839,306.57000000007,157,173.92323009161,-6.4432026497172e-05,-6.2186482535776e-05
14,306.57000003846,306.57000003839,306.57000000007,157,173.92323009161,-6.4432026497172e-05,-6.2186482535776e-05
15,306.57000004195,306.57000004189,306.57000000011,157,173.92323009161,-6.4432026494867e-05,-6.2186482534623e-05
16,306.57000004195,306.57000004189,306.57000000011,157,173.92323009161,-6.4432026494867e-05,-6.2186482534623e-05
17,306.57000004195,306.57000004189,306.57000000011,157,173.92323009161,-6.4432026494867e-05,-6.2186482534623e-05
18,306.57000004195,306.57000004189,306.57000000011,157,173.92323009161,-6.4432026494867e-05,-6.2186482534623e-05
19,306.57000004537,306.57000004531,306.57000000017,157,173.92323009161,-6.4432026494867e-05,-6.2186482535199e-05
20,306.57000004872,306.57000004866,306.57000000024,157,173.92323009161,-6.4432026494867e-05,-6.2186482535199e-05
21,306.57000005201,306.57000005194,306.57000000034,157,173.92323009161,-6.4432026494867e-05,-6.2186482534623e-05
22,306.57000005524,306.57000005516,306.57000000046,157,173.92323009161,-6.4432026494867e-05,-6.2186482534047e-05
23,306.57000005524,306.57000005516,306.57000000046,157,173.92323009161,-6.4432026494867e-05,-6.2186482534047e-05
24,306.57000005841,306.57000005833,306.5700000006,157,173.92323009161,-6.4432026492562e-05,-6.218648253347e-05
25,306.57000006153,306.57000006144,306.57000000077,157,173.92323009161,-6.4432026492562e-05,-6.218648253347e-05
26,306.57000006153,306.57000006144,306.57000000077,157,173.92323009161,-6.4432026492562e-05,-6.218648253347e-05
27,306.57000006153,306.57000006144,306.57000000077,157,173.92323009161,-6.4432026492562e-05,-6.218648253347e-05
28,306.5700000646,306.5700000645,306.57000000097,157,173.92323009161,-6.4432026493714e-05,-6.218648253347e-05
29,306.57000006762,306.57000006752,306.57000000119,157,173.92323009161,-6.4432026492562e-05,-6.2186482532894e-05
30,306.57000006762,306.57000006752,306.57000000119,157,173.92323009161,-6.4432026492562e-05,-6.2186482532894e-05
31,306.5700000706,306.5700000705,306.57000000144,157,173.92323009161,-6.4432026492562e-05,-6.2186482532318e-05
32,306.57000007354,306.57000007343,306.57000000172,157,173.92323009161,-6.4432026492562e-05,-6.2186482532318e-05
33,306.57000007644,306.57000007632,306.57000000202,157,173.92323009161,-6.4432026491409e-05,-6.218648253347e-05
34,306.57000007644,306.57000007632,306.57000000202,157,173.92323009161,-6.4432026491409e-05,-6.218648253347e-05
35,306.57000007644,306.57000007632,306.57000000202,157,173.92323009161,-6.4432026491409e-05,-6.218648253347e-05
36,306.5700000793,306.57000007918,306.57000000236,157,173.92323009161,-6.4432026492562e-05,-6.2186482532318e-05
37,306.5700000793,306.57000007918,306.57000000236,157,173.92323009161,-6.4432026492562e-05,-6.2186482532318e-05
38,306.57000008213,306.570000082,306.57000000272,157,173.92323009161,-6.4432026491409e-05,-6.218648253347e-05
39,306.57000008492,306.57000008479,306.57000000311,157,173.92323009161,-6.4432026492562e-05,-6.2186482532894e-05
40,306.57000008768,306.57000008754,306.57000000352,157,173.92323009161,-6.4432026491409e-05,-6.2186482532894e-05
41,306.57000009041,306.57000009027,306.57000000397,157,173.92323009161,-6.4432026491409e-05,-6.2186482532318e-05
42,306.57000009311,306.57000009296,306.57000000444,157,173.92323009161,-6.4432026490257e-05,-6.2186482532318e-05
43,306.57000009578,306.57000009562,306.57000000493,157,173.92323009161,-6.4432026491409e-05,-6.2186482532318e-05
44,306.57000009578,306.57000009562,306.57000000493,157,173.92323009161,-6.4432026491409e-05,-6.2186482532318e-05
45,306.57000009578,306.57000009562,306.57000000493,157,173.92323009161,-6.4432026491409e-05,-6.2186482532318e-05
46,306.57000009842,306.57000009826,306.57000000546,157,173.92323009161,-6.4432026489104e-05,-6.2186482531742e-05
