time,Tf_1,Tf_2,Ts,asf,hsf_Gossler,v_1,v_2
0,0,0,0,0,0,0,0
1,300.66000001389,300.66000001569,300.66000000088,628,526.78831807024,-0.00010589495278068,-0.00010213429467764
2,300.66000002613,300.66000002866,300.6600000032,628,526.78831807024,-0.00010589588134334,-0.00010213485708832
3,300.66000003782,300.66000004087,300.66000000685,628,526.78831807024,-0.00010589588146479,-0.00010213485712649
4,300.660000049,300.66000005236,300.66000001154,628,526.78831807024,-0.00010589588146263,-0.00010213485713132
5,300.66000005974,300.66000006324,300.66000001713,628,526.78831807024,-0.00010589588146609,-0.00010213485713341
6,300.66000007009,300.66000007363,300.66000002316,628,526.78831807024,-0.00010589588146594,-0.00010213485713362
7,300.66000007009,300.66000007363,300.66000002316,628,526.78831807024,-0.00010589588146594,-0.00010213485713362
8,300.66000008009,300.66000008361,300.66000002956,628,526.78831807024,-0.00010589588146724,-0.00010213485713492
9,300.66000008009,300.66000008361,300.66000002956,628,526.78831807024,-0.00010589588146724,-0.00010213485713492
10,300.66000008009,300.66000008361,300.66000002956,628,526.78831807024,-0.00010589588146724,-0.00010213485713492
11,300.66000008009,300.66000008361,300.66000002956,628,526.78831807024,-0.00010589588146724,-0.00010213485713492
12,300.66000008009,300.66000008361,300.66000002956,628,526.78831807024,-0.00010589588146724,-0.00010213485713492
13,300.66000008979,300.66000009326,300.66000003622,628,526.78831807024,-0.00010589588146652,-0.00010213485713276
14,300.66000009923,300.66000010264,300.66000004308,628,526.78831807024,-0.00010589588146681,-0.00010213485713398
15,300.66000010846,300.66000011179,300.66000005009,628,526.78831807024,-0.0001058958814671,-0.00010213485713521
16,300.6600001175,300.66000012076,300.66000005721,628,526.78831807024,-0.00010589588146739,-0.00010213485713521
17,300.66000012638,300.66000012956,300.66000006442,628,526.78831807024,-0.00010589588146667,-0.00010213485713528
18,300.66000013513,300.66000013822,300.66000007171,628,526.78831807024,-0.00010589588146652,-0.00010213485713543
19,300.66000014375,300.66000014677,300.66000007904,628,526.78831807024,-0.00010589588146681,-0.00010213485713543
20,300.66000015227,300.66000015522,300.66000008642,628,526.78831807024,-0.00010589588146724,-0.00010213485713434
21,300.6600001607,300.66000016358,300.66000009383,628,526.78831807024,-0.0001058958814671,-0.0001021348571355
22,300.66000016905,300.66000017187,300.66000010127,628,526.78831807024,-0.00010589588146695,-0.00010213485713557
23,300.66000017733,300.66000018008,300.66000010874,628,526.78831807024,-0.00010589588146623,-0.00010213485713449
24,300.66000018555,300.66000018824,300.66000011623,628,526.78831807024,-0.00010589588146609,-0.00010213485713449
25,300.66000019371,300.66000019634,300.66000012373,628,526.78831807024,-0.00010589588146652,-0.00010213485713456
26,300.66000020182,300.6600002044,300.66000013124,628,526.78831807024,-0.00010589588146767,-0.00010213485713579
27,300.66000020989,300.66000021242,300.66000013877,628,526.78831807024,-0.00010589588146638,-0.00010213485713579
28,300.66000021792,300.6600002204,300.6600001463,628,526.78831807024,-0.00010589588146695,-0.00010213485713586
29,300.66000022591,300.66000022835,300.66000015385,628,526.78831807024,-0.00010589588146695,-0.00010213485713478
30,300.66000023387,300.66000023627,300.6600001614,628,526.78831807024,-0.00010589588146681,-0.000102134857136
31,300.6600002418,300.66000024416,300.66000016895,628,526.78831807024,-0.00010589588146681,-0.00010213485713485
32,300.6600002418,300.66000024416,300.66000016895,628,526.78831807024,-0.00010589588146681,-0.00010213485713485
33,300.66000024971,300.66000025203,300.66000017651,628,526.78831807024,-0.00010589588146782,-0.00010213485713607
34,300.66000025759,300.66000025988,300.66000018408,628,526.78831807024,-0.00010589588146724,-0.00010213485713615
