time,Tf_1,Tf_2,Ts,asf,hsf_Gossler,v_1,v_2
0,0,0,0,0,0,0,0
1,304.29000002519,304.29000004081,304.29,125.6,227.61575112511,-0.00014118331758786,-0.00014350323158088
2,304.29000004735,304.29000006462,304.29,125.6,227.61575112511,-0.00014118458537664,-0.00014350396462421
3,304.29000006868,304.29000008481,304.29,125.6,227.61575112511,-0.00014118458566146,-0.00014350396489159
4,304.29000008923,304.29000010379,304.29,125.6,227.61575112511,-0.00014118458566175,-0.0001435039648939
5,304.29000010907,304.2900001222,304.29,125.6,227.61575112511,-0.00014118458566095,-0.00014350396489275
6,304.29000012827,304.29000014023,304.29,125.6,227.61575112511,-0.00014118458566427,-0.0001435039648939
7,304.29000014689,304.29000015787,304.29000000001,125.6,227.61575112511,-0.00014118458566549,-0.00014350396489275
8,304.29000016499,304.29000017515,304.29000000001,125.6,227.61575112511,-0.00014118458566549,-0.0001435039648939
9,304.29000018262,304.29000019209,304.29000000003,125.6,227.61575112511,-0.00014118458566549,-0.0001435039648939
10,304.29000019982,304.29000020871,304.29000000004,125.6,227.61575112511,-0.00014118458566535,-0.00014350396489505
11,304.29000021662,304.29000022501,304.29000000008,125.6,227.61575112511,-0.0001411845856652,-0.0001435039648939
12,304.29000023305,304.29000024102,304.29000000012,125.6,227.61575112511,-0.00014118458566506,-0.00014350396489275
13,304.29000024914,304.29000025673,304.29000000018,125.6,227.61575112511,-0.00014118458566484,-0.0001435039648939
14,304.29000026492,304.29000027217,304.29000000027,125.6,227.61575112511,-0.0001411845856647,-0.00014350396489505
15,304.29000028039,304.29000028735,304.29000000039,125.6,227.61575112511,-0.00014118458566448,-0.00014350396489505
16,304.29000029558,304.29000030227,304.29000000053,125.6,227.61575112511,-0.00014118458566434,-0.00014350396489505
17,304.29000029558,304.29000030227,304.29000000053,125.6,227.61575112511,-0.00014118458566434,-0.00014350396489505
18,304.2900003105,304.29000031695,304.29000000072,125.6,227.61575112511,-0.0001411845856652,-0.00014350396489505
19,304.2900003105,304.29000031695,304.29000000072,125.6,227.61575112511,-0.0001411845856652,-0.00014350396489505
20,304.2900003105,304.29000031695,304.29000000072,125.6,227.61575112511,-0.0001411845856652,-0.00014350396489505
21,304.2900003105,304.29000031695,304.29000000072,125.6,227.61575112511,-0.0001411845856652,-0.00014350396489505
22,304.2900003105,304.29000031695,304.29000000072,125.6,227.61575112511,-0.0001411845856652,-0.00014350396489505
23,304.29000032517,304.2900003314,304.29000000095,125.6,227.61575112511,-0.00014118458566499,-0.0001435039648939
24,304.2900003396,304.29000034562,304.29000000122,125.6,227.61575112511,-0.00014118458566484,-0.00014350396489505
25,304.29000035379,304.29000035963,304.29000000155,125.6,227.61575112511,-0.00014118458566463,-0.00014350396489505
26,304.29000036776,304.29000037343,304.29000000193,125.6,227.61575112511,-0.00014118458566441,-0.0001435039648939
27,304.29000038152,304.29000038703,304.29000000237,125.6,227.61575112511,-0.0001411845856665,-0.00014350396489505
28,304.29000039508,304.29000040044,304.29000000288,125.6,227.61575112511,-0.00014118458566628,-0.0001435039648939
29,304.29000040844,304.29000041366,304.29000000345,125.6,227.61575112511,-0.00014118458566491,-0.0001435039648962
30,304.29000042161,304.29000042669,304.29000000409,125.6,227.61575112511,-0.00014118458566592,-0.00014350396489505
31,304.29000043459,304.29000043955,304.2900000048,125.6,227.61575112511,-0.00014118458566455,-0.00014350396489505
32,304.2900004474,304.29000045224,304.29000000559,125.6,227.61575112511,-0.00014118458566434,-0.0001435039648962
33,304.29000046004,304.29000046476,304.29000000645,125.6,227.61575112511,-0.00014118458566643,-0.00014350396489505
34,304.29000047251,304.29000047713,304.29000000739,125.6,227.61575112511,-0.00014118458566736,-0.0001435039648962
35,304.29000048483,304.29000048933,304.29000000841,125.6,227.61575112511,-0.00014118458566607,-0.00014350396489505
36,304.29000048483,304.29000048933,304.29000000841,125.6,227.61575112511,-0.00014118458566607,-0.00014350396489505
37,304.29000049698,304.29000050139,304.29000000951,125.6,227.61575112511,-0.00014118458566585,-0.00014350396489736
38,304.29000050898,304.2900005133,304.29000001069,125.6,227.61575112511,-0.00014118458566564,-0.00014350396489505
39,304.29000052084,304.29000052506,304.29000001195,125.6,227.61575112511,-0.00014118458566549,-0.0001435039648962
40,304.29000053255,304.29000053668,304.29000001329,125.6,227.61575112511,-0.0001411845856665,-0.00014350396489505
41,304.29000054413,304.29000054817,304.29000001472,125.6,227.61575112511,-0.00014118458566744,-0.0001435039648962
42,304.29000055556,304.29000055952,304.29000001622,125.6,227.61575112511,-0.000141184585666,-0.00014350396489736
43,304.29000056687,304.29000057075,304.29000001781,125.6,227.61575112511,-0.00014118458566592,-0.0001435039648962
44,304.29000057805,304.29000058185,304.29000001948,125.6,227.61575112511,-0.00014118458566463,-0.0001435039648962
