time,Tf_1,Tf_2,Ts,asf,hsf_Gossler,v_1,v_2
0,0,0,0,0,0,0,0
1,304.27000002803,304.270000024,304.27,209.33333333333,293.63333548387,-0.00012964628160085,-0.00012989107375095
2,304.27000004696,304.2700000427,304.27000000001,209.33333333333,293.63333548387,-0.00012964679769447,-0.00012989155896584
3,304.27000006465,304.27000006079,304.27000000004,209.33333333333,293.63333548387,-0.00012964679805521,-0.00012989155934848
4,304.27000008168,304.27000007824,304.27000000011,209.33333333333,293.63333548387,-0.00012964679805752,-0.00012989155935425
5,304.27000009825,304.27000009509,304.27000000025,209.33333333333,293.63333548387,-0.00012964679805867,-0.00012989155935425
6,304.27000011432,304.27000011134,304.27000000049,209.33333333333,293.63333548387,-0.00012964679805982,-0.00012989155935425
7,304.27000012989,304.27000012704,304.27000000087,209.33333333333,293.63333548387,-0.00012964679805982,-0.0001298915593554
8,304.27000014499,304.27000014224,304.2700000014,209.33333333333,293.63333548387,-0.00012964679805982,-0.0001298915593554
9,304.27000015967,304.27000015697,304.2700000021,209.33333333333,293.63333548387,-0.00012964679805867,-0.0001298915593554
10,304.27000017393,304.27000017128,304.27000000301,209.33333333333,293.63333548387,-0.00012964679806097,-0.0001298915593554
11,304.27000018782,304.2700001852,304.27000000412,209.33333333333,293.63333548387,-0.00012964679806097,-0.0001298915593554
12,304.27000020136,304.27000019875,304.27000000545,209.33333333333,293.63333548387,-0.00012964679805982,-0.0001298915593554
13,304.27000021456,304.27000021197,304.270000007,209.33333333333,293.63333548387,-0.00012964679805982,-0.00012989155935425
14,304.27000022746,304.27000022488,304.27000000877,209.33333333333,293.63333548387,-0.00012964679806213,-0.0001298915593554
15,304.27000024007,304.27000023749,304.27000001076,209.33333333333,293.63333548387,-0.00012964679806097,-0.00012989155935655
16,304.2700002524,304.27000024983,304.27000001296,209.33333333333,293.63333548387,-0.00012964679806213,-0.0001298915593554
17,304.27000026448,304.27000026191,304.27000001537,209.33333333333,293.63333548387,-0.00012964679806213,-0.00012989155935655
18,304.27000027631,304.27000027375,304.27000001798,209.33333333333,293.63333548387,-0.00012964679806213,-0.0001298915593577
19,304.27000028792,304.27000028536,304.27000002078,209.33333333333,293.63333548387,-0.00012964679806328,-0.0001298915593577
20,304.2700002993,304.27000029675,304.27000002378,209.33333333333,293.63333548387,-0.00012964679806213,-0.00012989155935886
21,304.27000031048,304.27000030794,304.27000002695,209.33333333333,293.63333548387,-0.00012964679806328,-0.00012989155935886
22,304.27000032147,304.27000031893,304.27000003029,209.33333333333,293.63333548387,-0.00012964679806097,-0.0001298915593577
23,304.27000032147,304.27000031893,304.27000003029,209.33333333333,293.63333548387,-0.00012964679806097,-0.0001298915593577
24,304.27000032147,304.27000031893,304.27000003029,209.33333333333,293.63333548387,-0.00012964679806097,-0.0001298915593577
25,304.27000033227,304.27000032973,304.27000003379,209.33333333333,293.63333548387,-0.00012964679806213,-0.0001298915593577
26,304.27000034289,304.27000034036,304.27000003745,209.33333333333,293.63333548387,-0.00012964679806213,-0.0001298915593577
27,304.27000035334,304.27000035082,304.27000004126,209.33333333333,293.63333548387,-0.00012964679806328,-0.0001298915593577
28,304.27000036364,304.27000036112,304.27000004521,209.33333333333,293.63333548387,-0.00012964679806328,-0.0001298915593577
29,304.27000037378,304.27000037127,304.2700000493,209.33333333333,293.63333548387,-0.00012964679806328,-0.00012989155935886
30,304.27000038378,304.27000038128,304.27000005351,209.33333333333,293.63333548387,-0.00012964679806328,-0.00012989155935886
31,304.27000039363,304.27000039115,304.27000005784,209.33333333333,293.63333548387,-0.00012964679806443,-0.00012989155935886
32,304.27000040336,304.27000040088,304.27000006229,209.33333333333,293.63333548387,-0.00012964679806443,-0.00012989155936001
33,304.27000041296,304.27000041049,304.27000006685,209.33333333333,293.63333548387,-0.00012964679806328,-0.00012989155936001
34,304.27000042244,304.27000041999,304.27000007152,209.33333333333,293.63333548387,-0.00012964679806328,-0.00012989155935886
35,304.27000043181,304.27000042936,304.27000007628,209.33333333333,293.63333548387,-0.00012964679806443,-0.00012989155935886
36,304.27000043181,304.27000042936,304.27000007628,209.33333333333,293.63333548387,-0.00012964679806443,-0.00012989155935886
37,304.27000044106,304.27000043863,304.27000008114,209.33333333333,293.63333548387,-0.00012964679806443,-0.00012989155935886
38,304.27000045021,304.27000044779,304.27000008609,209.33333333333,293.63333548387,-0.00012964679806558,-0.00012989155935886
39,304.27000045021,304.27000044779,304.27000008609,209.33333333333,293.63333548387,-0.00012964679806558,-0.00012989155935886
40,304.27000045021,304.27000044779,304.27000008609,209.33333333333,293.63333548387,-0.00012964679806558,-0.00012989155935886
41,304.27000045021,304.27000044779,304.27000008609,209.33333333333,293.63333548387,-0.00012964679806558,-0.00012989155935886
42,304.27000045926,304.27000045685,304.27000009112,209.33333333333,293.63333548387,-0.00012964679806443,-0.00012989155935886
43,304.27000045926,304.27000045685,304.27000009112,209.33333333333,293.63333548387,-0.00012964679806443,-0.00012989155935886
44,304.27000046822,304.27000046582,304.27000009624,209.33333333333,293.63333548387,-0.00012964679806443,-0.00012989155936001
45,304.27000047709,304.27000047469,304.27000010143,209.33333333333,293.63333548387,-0.00012964679806558,-0.00012989155936001
46,304.27000048586,304.27000048348,304.27000010669,209.33333333333,293.63333548387,-0.00012964679806443,-0.00012989155936001
47,304.27000049456,304.27000049219,304.27000011203,209.33333333333,293.63333548387,-0.00012964679806674,-0.00012989155936116
48,304.27000050317,304.27000050081,304.27000011743,209.33333333333,293.63333548387,-0.00012964679806558,-0.00012989155936001
49,304.27000051171,304.27000050936,304.2700001229,209.33333333333,293.63333548387,-0.00012964679806558,-0.00012989155936001
50,304.27000052017,304.27000051783,304.27000012843,209.33333333333,293.63333548387,-0.00012964679806443,-0.00012989155936001
51,304.27000052857,304.27000052623,304.27000013401,209.33333333333,293.63333548387,-0.00012964679806558,-0.00012989155935886
52,304.2700005369,304.27000053457,304.27000013965,209.33333333333,293.63333548387,-0.00012964679806558,-0.00012989155935886
53,304.27000054516,304.27000054284,304.27000014535,209.33333333333,293.63333548387,-0.00012964679806558,-0.00012989155936001
54,304.27000054516,304.27000054284,304.27000014535,209.33333333333,293.63333548387,-0.00012964679806558,-0.00012989155936001
55,304.27000055336,304.27000055105,304.27000015109,209.33333333333,293.63333548387,-0.00012964679806558,-0.00012989155936116
56,304.2700005615,304.2700005592,304.27000015688,209.33333333333,293.63333548387,-0.00012964679806443,-0.00012989155936116
