time,Tf_1,Tf_2,Ts,asf,hsf_Gossler,v_1,v_2
0,0,0,0,0,0,0,0
1,304.86000012753,304.86000012675,304.86,157,403.3645464394,-0.00034309935802783,-0.00033114184374808
2,304.86000025217,304.86000025158,304.86,157,403.3645464394,-0.00034310054097815,-0.00033114301925071
3,304.86000037125,304.86000037173,304.86000000001,157,403.3645464394,-0.00034310054102771,-0.00033114301943915
4,304.86000048467,304.86000048576,304.86000000004,157,403.3645464394,-0.00034310054103463,-0.00033114301944376
5,304.86000059266,304.86000059393,304.86000000012,157,403.3645464394,-0.00034310054103348,-0.00033114301944434
6,304.86000069556,304.86000069693,304.86000000027,157,403.3645464394,-0.00034310054103348,-0.00033114301944319
7,304.86000079374,304.86000079514,304.86000000054,157,403.3645464394,-0.00034310054103232,-0.00033114301944434
8,304.86000088754,304.86000088894,304.86000000099,157,403.3645464394,-0.00034310054103348,-0.00033114301944434
9,304.86000097727,304.86000097865,304.86000000168,157,403.3645464394,-0.00034310054103232,-0.00033114301944434
10,304.86000106322,304.86000106455,304.86000000267,157,403.3645464394,-0.00034310054103232,-0.00033114301944492
11,304.86000114564,304.86000114692,304.86000000403,157,403.3645464394,-0.00034310054103232,-0.00033114301944376
12,304.86000122475,304.86000122609,304.86000000583,157,403.3645464394,-0.00034310054103232,-0.00033114301944492
13,304.86000130076,304.86000130216,304.86000000811,157,403.3645464394,-0.00034310054103232,-0.00033114301944319
14,304.86000137386,304.86000137518,304.86000001094,157,403.3645464394,-0.00034310054103232,-0.00033114301944261
15,304.86000144423,304.86000144549,304.86000001437,157,403.3645464394,-0.00034310054103232,-0.00033114301944376
16,304.86000151203,304.86000151323,304.86000001842,157,403.3645464394,-0.00034310054103232,-0.00033114301944261
17,304.86000157742,304.86000157857,304.86000002314,157,403.3645464394,-0.00034310054103232,-0.00033114301944261
18,304.86000164053,304.86000164165,304.86000002856,157,403.3645464394,-0.00034310054103117,-0.00033114301944319
19,304.8600017015,304.8600017026,304.86000003468,157,403.3645464394,-0.00034310054103117,-0.00033114301944146
20,304.86000176047,304.86000176154,304.86000004153,157,403.3645464394,-0.00034310054103117,-0.00033114301944261
21,304.86000181754,304.8600018186,304.86000004911,157,403.3645464394,-0.00034310054103117,-0.00033114301944261
22,304.86000187284,304.86000187388,304.86000005742,157,403.3645464394,-0.00034310054103002,-0.00033114301944261
23,304.86000192647,304.8600019275,304.86000006648,157,403.3645464394,-0.00034310054103117,-0.00033114301944319
24,304.86000197853,304.86000197954,304.86000007626,157,403.3645464394,-0.00034310054103117,-0.00033114301944261
25,304.86000202912,304.86000203012,304.86000008678,157,403.3645464394,-0.00034310054103117,-0.00033114301944319
26,304.86000207833,304.86000207932,304.86000009801,157,403.3645464394,-0.00034310054103117,-0.00033114301944146
27,304.86000212624,304.86000212722,304.86000010994,157,403.3645464394,-0.00034310054103117,-0.00033114301944319
28,304.86000217294,304.8600021739,304.86000012257,157,403.3645464394,-0.00034310054103002,-0.00033114301944261
29,304.8600022185,304.86000221945,304.86000013588,157,403.3645464394,-0.00034310054103117,-0.00033114301944261
30,304.860002263,304.86000226394,304.86000014985,157,403.3645464394,-0.00034310054103117,-0.00033114301944319
31,304.86000230651,304.86000230743,304.86000016446,157,403.3645464394,-0.00034310054102887,-0.00033114301944146
32,304.86000234908,304.86000234999,304.8600001797,157,403.3645464394,-0.00034310054102887,-0.00033114301944204
33,304.86000239079,304.86000239168,304.86000019556,157,403.3645464394,-0.00034310054103117,-0.00033114301944204
34,304.86000243169,304.86000243257,304.86000021201,157,403.3645464394,-0.00034310054103002,-0.00033114301944146
35,304.86000247184,304.86000247269,304.86000022903,157,403.3645464394,-0.00034310054102887,-0.00033114301944204
36,304.86000251128,304.86000251212,304.86000024661,157,403.3645464394,-0.00034310054103117,-0.00033114301944204
37,304.86000255008,304.86000255089,304.86000026473,157,403.3645464394,-0.00034310054103002,-0.00033114301944146
38,304.86000258827,304.86000258905,304.86000028337,157,403.3645464394,-0.00034310054102887,-0.00033114301944204
39,304.86000262589,304.86000262665,304.86000030251,157,403.3645464394,-0.00034310054103002,-0.00033114301944088
40,304.860002663,304.86000266373,304.86000032214,157,403.3645464394,-0.00034310054103002,-0.00033114301944204
41,304.86000269963,304.86000270032,304.86000034224,157,403.3645464394,-0.00034310054102771,-0.00033114301944088
42,304.86000273581,304.86000273647,304.8600003628,157,403.3645464394,-0.00034310054102887,-0.00033114301944146
43,304.86000277158,304.86000277221,304.86000038378,157,403.3645464394,-0.00034310054102771,-0.00033114301944088
44,304.86000280698,304.86000280757,304.86000040519,157,403.3645464394,-0.00034310054103002,-0.00033114301944088
45,304.86000284203,304.86000284258,304.86000042701,157,403.3645464394,-0.00034310054102887,-0.00033114301944088
46,304.86000287676,304.86000287727,304.86000044921,157,403.3645464394,-0.00034310054102887,-0.00033114301944031
47,304.86000291121,304.86000291167,304.86000047179,157,403.3645464394,-0.00034310054102887,-0.00033114301944146
48,304.86000294539,304.8600029458,304.86000049473,157,403.3645464394,-0.00034310054102771,-0.00033114301943973
49,304.86000297933,304.8600029797,304.86000051801,157,403.3645464394,-0.00034310054102887,-0.00033114301944088
50,304.86000301306,304.86000301337,304.86000054163,157,403.3645464394,-0.00034310054102771,-0.00033114301943915
51,304.86000304659,304.86000304685,304.86000056558,157,403.3645464394,-0.00034310054102887,-0.00033114301943915
52,304.86000307995,304.86000308016,304.86000058983,157,403.3645464394,-0.00034310054102771,-0.00033114301943973
53,304.86000311316,304.8600031133,304.86000061437,157,403.3645464394,-0.00034310054102771,-0.00033114301943858
54,304.86000314622,304.86000314631,304.86000063921,157,403.3645464394,-0.00034310054102771,-0.00033114301944031
55,304.86000317917,304.86000317919,304.86000066432,157,403.3645464394,-0.00034310054102771,-0.00033114301943915
56,304.86000321201,304.86000321197,304.86000068969,157,403.3645464394,-0.00034310054102771,-0.00033114301943915
