time,Tf_1,Tf_2,Ts,asf,hsf_Gossler,v_1,v_2
0,0,0,0,0,0,0,0
1,299.76000019264,299.7600001916,299.76,157,452.86997539409,-0.00042686074119619,-0.00041198413930512
2,299.76000038444,299.76000038475,299.76,157,452.86997539409,-0.00042686217539105,-0.00041198544649755
3,299.76000056677,299.76000056816,299.76000000002,157,452.86997539409,-0.0004268621754556,-0.00041198544671595
4,299.76000073937,299.76000074139,299.76000000007,157,452.86997539409,-0.00042686217545675,-0.00041198544671768
5,299.76000090257,299.76000090509,299.76000000018,157,452.86997539409,-0.0004268621754556,-0.00041198544671768
6,299.76000105693,299.76000105983,299.76000000041,157,452.86997539409,-0.0004268621754556,-0.00041198544671595
7,299.76000120306,299.76000120622,299.76000000083,157,452.86997539409,-0.0004268621754556,-0.00041198544671711
8,299.76000134153,299.76000134487,299.76000000153,157,452.86997539409,-0.0004268621754556,-0.00041198544671653
9,299.76000147291,299.76000147636,299.76000000259,157,452.86997539409,-0.0004268621754556,-0.00041198544671711
10,299.76000159769,299.76000160119,299.76000000412,157,452.86997539409,-0.0004268621754556,-0.00041198544671653
11,299.76000171635,299.76000171985,299.76000000621,157,452.86997539409,-0.00042686217545444,-0.00041198544671653
12,299.7600018293,299.76000183277,299.76000000898,157,452.86997539409,-0.0004268621754556,-0.00041198544671653
13,299.76000193696,299.76000194036,299.7600000125,157,452.86997539409,-0.0004268621754556,-0.00041198544671653
14,299.76000203969,299.760002043,299.76000001686,157,452.86997539409,-0.0004268621754556,-0.00041198544671595
15,299.76000213784,299.76000214104,299.76000002213,157,452.86997539409,-0.0004268621754556,-0.00041198544671653
16,299.76000223173,299.7600022348,299.76000002837,157,452.86997539409,-0.00042686217545444,-0.00041198544671595
17,299.76000232167,299.7600023246,299.76000003563,157,452.86997539409,-0.00042686217545444,-0.00041198544671595
18,299.76000240793,299.76000241073,299.76000004394,157,452.86997539409,-0.00042686217545444,-0.00041198544671653
19,299.76000249079,299.76000249344,299.76000005334,157,452.86997539409,-0.00042686217545444,-0.00041198544671653
